id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_Chipped;value_Offensive;value_TakeOnSpace;value_Defensive;value_BlockedPass;value_TouchTypeClearance;value_Assist;value_SwitchOfPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_LowLeft;value_GoalmouthZ;value_BoxLeft;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_Assisted;value_BlockedY;value_Hands;value_Collected;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_LowCentre;value_BoxCentre;value_Stooping;value_ParriedDanger;value_AerialFoul;value_Direct;value_Foul;value_FreeKickTaken;value_Shove/Push;value_Defensive1V1;value_TakeOnOvertake;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_Head;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_IntendedTackleTarget;value_TouchTypeControl;value_OutOfPlay;value_ShirtPull/Holding;value_PullBack;value_IntentionalAssist;value_GoalShotGameClock;value_BigChance;value_GkYTimeOfGoal;value_GkY;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_FirstTouch;value_HighLeft;value_GkX;value_OutSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_MediumGkIntervention;value_Blocked;value_DefBlock;value_LeftFooted;value_Right;value_FromCorner;value_TouchTypePass;value_FlickOn;value_AttemptedTackle;value_BlockedCross;value_HighGkIntervention;value_HighClaim;value_GkHoof;value_MisHit;value_OutOfBoxCentre;value_Volley;value_HighRight;value_Injury;value_InjuredPlayerId;value_Minutes;value_CloseRight;value_EndType;value_Straight;value_DrivenCross;value_High;value_NotAssisted;value_LeadingToGoal;value_RelatedError1Id;value_FoulAndAbusiveLanguage;value_RedCard;value_YellowCard;value_Argument;value_FastBreak;value_FreeKick;value_NotVisible;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Unchallenged;value_RecklessOffence;value_SwerveLeft;value_LowRight;value_ParriedSafe;value_Standing;value_OverhitCross;value_HighCentre;value_GkKickFromHands;value_OtherObstacle;value_Dissent;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681966557;333;5;1;44;16;iiolvosiuokkrl5iuoxcjo4p;0;86,1;-1,7;2024-05-04T02:48:07.077Z;2024-05-04T02:59:09Z;[{'id': 5000392863, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000392865, 'qualifierId': 347}, {'id': 5000393105, 'qualifierId': 233, 'value': '412'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;cmlvu1bqm5mobbsjz1xat2jv8;Out;;;;;;;;;;;;;;;;;;412,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;44;16;Austin II;2656;DR;1,0
2681966603;412;5;1;44;16;d0c07im4a6oj8qa7f1zlt3pqs;1;13,9;101,7;2024-05-04T02:48:07.077Z;2024-05-04T02:48:23Z;[{'id': 5000393101, 'qualifierId': 233, 'value': '333'}, {'id': 5000393099, 'qualifierId': 347}, {'id': 5000393097, 'qualifierId': 56, 'value': 'Back'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cmlvu1bqm5mobbsjz1xat2jv8;Out;;;;;;;;;;;;;;;;;;333,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;44;16;Colorado Rapids II;2656;DC;1,0
2681966613;413;1;1;44;31;d0c07im4a6oj8qa7f1zlt3pqs;1;14,0;100,0;2024-05-04T02:48:22.598Z;2024-05-04T02:48:26Z;[{'id': 5000393153, 'qualifierId': 141, 'value': '67.8'}, {'id': 5000393155, 'qualifierId': 212, 'value': '24.5'}, {'id': 5000393151, 'qualifierId': 140, 'value': '5.5'}, {'id': 5000393157, 'qualifierId': 213, 'value': '4.34'}, {'id': 5000393147, 'qualifierId': 107}, {'id': 5000393149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393159, 'qualifierId': 1}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;5,5;;;24,5;67,8;4,34;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;5,5;67,8;;;;;;;0;0;44;31;Colorado Rapids II;2671;DC;1,0
2681966629;414;1;1;44;34;d0c07im4a6oj8qa7f1zlt3pqs;1;2,9;59,9;2024-05-04T02:48:25.958Z;2024-05-04T02:48:30Z;[{'id': 5000393257, 'qualifierId': 141, 'value': '31.9'}, {'id': 5000393259, 'qualifierId': 212, 'value': '27.7'}, {'id': 5000393253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393261, 'qualifierId': 213, 'value': '5.52'}, {'id': 5000393255, 'qualifierId': 140, 'value': '22.0'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;22,0;;;27,7;31,9;5,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;22,0;31,9;;;;;;;0;0;44;34;Colorado Rapids II;2674;GK;1,0
2685392605;690;45;1;44;36;iiolvosiuokkrl5iuoxcjo4p;0;71,7;61,1;2024-05-04T02:48:27.298Z;2024-05-11T10:49:35Z;[{'id': 5019018219, 'qualifierId': 233, 'value': '943'}, {'id': 5019018217, 'qualifierId': 286}, {'id': 5019018213, 'qualifierId': 56, 'value': 'Center'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;cmlvu1bqm5mobbsjz1xat2jv8;Challenge;;;;;;;;;;;;;;;;;;943,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;44;36;Austin II;2676;ML;1,0
2685392603;943;3;1;44;36;d0c07im4a6oj8qa7f1zlt3pqs;1;28,3;38,9;2024-05-04T02:48:27.298Z;2024-05-11T10:55:09Z;[{'id': 5019018205, 'qualifierId': 464}, {'id': 5019018199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5019024833, 'qualifierId': 233, 'value': '690'}, {'id': 5019018203, 'qualifierId': 285}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;cmlvu1bqm5mobbsjz1xat2jv8;Take On;;;;;;;;;;;;;;;;;;690,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;44;36;Colorado Rapids II;2676;DR;1,0
2681966645;415;1;1;44;39;d0c07im4a6oj8qa7f1zlt3pqs;1;27,6;40,4;2024-05-04T02:48:30.485Z;2024-05-04T02:48:32Z;[{'id': 5000393347, 'qualifierId': 213, 'value': '0.53'}, {'id': 5000393339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393341, 'qualifierId': 140, 'value': '40.6'}, {'id': 5000393345, 'qualifierId': 212, 'value': '15.8'}, {'id': 5000393343, 'qualifierId': 141, 'value': '52.1'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;40,6;;;15,8;52,1;0,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;40,6;52,1;;;;;;;0;0;44;39;Colorado Rapids II;2679;DR;1,0
2681966673;416;1;1;44;41;d0c07im4a6oj8qa7f1zlt3pqs;1;40,6;52,1;2024-05-04T02:48:32.789Z;2024-05-04T02:48:41Z;[{'id': 5000393501, 'qualifierId': 1}, {'id': 5000393495, 'qualifierId': 141, 'value': '91.5'}, {'id': 5000393493, 'qualifierId': 140, 'value': '57.7'}, {'id': 5000393491, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000393497, 'qualifierId': 212, 'value': '32.3'}, {'id': 5000393499, 'qualifierId': 213, 'value': '0.98'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;57,7;;;32,3;91,5;0,98;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;57,7;91,5;;;;;;;0;0;44;41;Colorado Rapids II;2681;MC;1,0
2681966685;417;1;1;44;49;d0c07im4a6oj8qa7f1zlt3pqs;1;78,9;89,3;2024-05-04T02:48:40.933Z;2024-05-04T02:48:43Z;[{'id': 5000393563, 'qualifierId': 140, 'value': '65.2'}, {'id': 5000393567, 'qualifierId': 212, 'value': '14.5'}, {'id': 5000393561, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000393569, 'qualifierId': 213, 'value': '3.04'}, {'id': 5000393565, 'qualifierId': 141, 'value': '91.4'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;65,2;;;14,5;91,4;3,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,2;91,4;;;;;;;0;0;44;49;Colorado Rapids II;2689;FWL;1,0
2681966703;418;1;1;44;52;d0c07im4a6oj8qa7f1zlt3pqs;1;65,2;91,4;2024-05-04T02:48:43.669Z;2024-05-04T02:48:47Z;[{'id': 5000393641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393647, 'qualifierId': 212, 'value': '24.6'}, {'id': 5000393649, 'qualifierId': 213, 'value': '3.67'}, {'id': 5000393645, 'qualifierId': 141, 'value': '73.0'}, {'id': 5000393643, 'qualifierId': 140, 'value': '45.0'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;45,0;;;24,6;73,0;3,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;45,0;73,0;;;;;;;0;0;44;52;Colorado Rapids II;2692;DC;1,0
2681966711;419;1;1;44;56;d0c07im4a6oj8qa7f1zlt3pqs;1;44,3;72,3;2024-05-04T02:48:47.093Z;2024-05-04T02:48:50Z;[{'id': 5000393675, 'qualifierId': 140, 'value': '41.1'}, {'id': 5000393673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393685, 'qualifierId': 213, 'value': '4.58'}, {'id': 5000393679, 'qualifierId': 212, 'value': '25.1'}, {'id': 5000393677, 'qualifierId': 141, 'value': '35.7'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;41,1;;;25,1;35,7;4,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;41,1;35,7;;;;;;;0;0;44;56;Colorado Rapids II;2696;DC;1,0
2681966723;420;1;1;44;58;d0c07im4a6oj8qa7f1zlt3pqs;1;39,7;32,2;2024-05-04T02:48:49.909Z;2024-05-04T02:48:53Z;[{'id': 5000393741, 'qualifierId': 141, 'value': '18.3'}, {'id': 5000393743, 'qualifierId': 212, 'value': '12.4'}, {'id': 5000393739, 'qualifierId': 140, 'value': '47.4'}, {'id': 5000393737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393745, 'qualifierId': 213, 'value': '5.42'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;47,4;;;12,4;18,3;5,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;47,4;18,3;;;;;;;0;0;44;58;Colorado Rapids II;2698;DL;1,0
2681966731;421;1;1;45;2;d0c07im4a6oj8qa7f1zlt3pqs;1;48,0;19,4;2024-05-04T02:48:53.093Z;2024-05-04T02:48:54Z;[{'id': 5000393795, 'qualifierId': 212, 'value': '10.4'}, {'id': 5000393791, 'qualifierId': 140, 'value': '45.6'}, {'id': 5000393797, 'qualifierId': 213, 'value': '1.81'}, {'id': 5000393789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393793, 'qualifierId': 141, 'value': '34.3'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;45,6;;;10,4;34,3;1,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;45,6;34,3;;;;;;;0;0;45;2;Colorado Rapids II;2702;DR;1,0
2681966739;422;1;1;45;3;d0c07im4a6oj8qa7f1zlt3pqs;1;45,6;34,3;2024-05-04T02:48:54.469Z;2024-05-04T02:48:56Z;[{'id': 5000393835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393839, 'qualifierId': 141, 'value': '23.4'}, {'id': 5000393841, 'qualifierId': 212, 'value': '14.3'}, {'id': 5000393837, 'qualifierId': 140, 'value': '33.9'}, {'id': 5000393843, 'qualifierId': 213, 'value': '3.68'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;33,9;;;14,3;23,4;3,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,9;23,4;;;;;;;0;0;45;3;Colorado Rapids II;2703;MC;1,0
2681966759;423;1;1;45;5;d0c07im4a6oj8qa7f1zlt3pqs;1;33,9;23,4;2024-05-04T02:48:56.741Z;2024-05-04T02:49:02Z;[{'id': 5000393943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000393947, 'qualifierId': 141, 'value': '47.5'}, {'id': 5000393951, 'qualifierId': 213, 'value': '2.36'}, {'id': 5000393945, 'qualifierId': 140, 'value': '18.3'}, {'id': 5000393949, 'qualifierId': 212, 'value': '23.2'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;18,3;;;23,2;47,5;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;18,3;47,5;;;;;;;0;0;45;5;Colorado Rapids II;2705;DL;1,0
2681966751;334;70;1;45;10;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-05-04T02:49:01.425Z;2024-05-04T02:49:01Z;[{'id': 5000393897, 'qualifierId': 277, 'value': '4'}];;;;;cmlvu1bqm5mobbsjz1xat2jv8;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;45;10;Austin II;2710;;
2681966763;424;1;1;45;11;d0c07im4a6oj8qa7f1zlt3pqs;0;20,1;49,6;2024-05-04T02:49:02.805Z;2024-05-04T02:49:06Z;[{'id': 5000393969, 'qualifierId': 141, 'value': '51.5'}, {'id': 5000393971, 'qualifierId': 212, 'value': '70.3'}, {'id': 5000393967, 'qualifierId': 140, 'value': '87.0'}, {'id': 5000393975, 'qualifierId': 1}, {'id': 5000393965, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000393963, 'qualifierId': 157}, {'id': 5000393973, 'qualifierId': 213, 'value': '0.02'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;87,0;;;70,3;51,5;0,02;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;87,0;51,5;;;;;;;0;0;45;11;Colorado Rapids II;2711;GK;1,0
2681966915;335;12;1;45;18;iiolvosiuokkrl5iuoxcjo4p;1;15,5;57,2;2024-05-04T02:49:09.257Z;2024-05-04T02:49:53Z;[{'id': 5000394681, 'qualifierId': 141, 'value': '95.9'}, {'id': 5000394677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000394679, 'qualifierId': 140, 'value': '38.6'}, {'id': 5000394685, 'qualifierId': 213, 'value': '0.83'}, {'id': 5000394683, 'qualifierId': 212, 'value': '35.8'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;cmlvu1bqm5mobbsjz1xat2jv8;Clearance;;;;;;;;;;38,6;;;35,8;95,9;0,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;38,6;95,9;;;;;;;0;0;45;18;Austin II;2718;GK;1,0
2681966829;425;1;1;45;25;d0c07im4a6oj8qa7f1zlt3pqs;1;62,6;62,4;2024-05-04T02:49:16.437Z;2024-05-04T02:49:18Z;[{'id': 5000394213, 'qualifierId': 141, 'value': '49.4'}, {'id': 5000394209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000394217, 'qualifierId': 213, 'value': '4.11'}, {'id': 5000394211, 'qualifierId': 140, 'value': '56.8'}, {'id': 5000394215, 'qualifierId': 212, 'value': '10.7'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;56,8;;;10,7;49,4;4,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,8;49,4;;;;;;;0;0;45;25;Colorado Rapids II;2725;FWR;1,0
2681966839;426;1;1;45;27;d0c07im4a6oj8qa7f1zlt3pqs;1;56,8;49,3;2024-05-04T02:49:18.598Z;2024-05-04T02:49:23Z;[{'id': 5000394269, 'qualifierId': 213, 'value': '5.43'}, {'id': 5000394271, 'qualifierId': 1}, {'id': 5000394261, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000394267, 'qualifierId': 212, 'value': '38.3'}, {'id': 5000394265, 'qualifierId': 141, 'value': '6.7'}, {'id': 5000394263, 'qualifierId': 140, 'value': '80.7'}, {'id': 5000394259, 'qualifierId': 155}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;80,7;;;38,3;6,7;5,43;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;80,7;6,7;;;;;;;0;0;45;27;Colorado Rapids II;2727;MC;1,0
2681966849;427;1;1;45;32;d0c07im4a6oj8qa7f1zlt3pqs;1;80,5;6,2;2024-05-04T02:49:22.981Z;2024-05-04T02:49:26Z;[{'id': 5000394309, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000394313, 'qualifierId': 141, 'value': '13.8'}, {'id': 5000394315, 'qualifierId': 212, 'value': '9.9'}, {'id': 5000394311, 'qualifierId': 140, 'value': '72.5'}, {'id': 5000394317, 'qualifierId': 213, 'value': '2.59'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;72,5;;;9,9;13,8;2,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;72,5;13,8;;;;;;;0;0;45;32;Colorado Rapids II;2732;MC;1,0
2681966851;428;1;1;45;35;d0c07im4a6oj8qa7f1zlt3pqs;1;69,9;12,8;2024-05-04T02:49:26.629Z;2024-05-04T02:52:50Z;[{'id': 5000394323, 'qualifierId': 140, 'value': '57.9'}, {'id': 5000394325, 'qualifierId': 141, 'value': '27.1'}, {'id': 5000394329, 'qualifierId': 213, 'value': '2.48'}, {'id': 5000394321, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000394327, 'qualifierId': 212, 'value': '15.9'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;57,9;;;15,9;27,1;2,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;57,9;27,1;;;;;;;0;0;45;35;Colorado Rapids II;2735;MC;1,0
2681966859;429;1;1;45;38;d0c07im4a6oj8qa7f1zlt3pqs;1;57,9;27,1;2024-05-04T02:49:29.476Z;2024-05-04T02:49:32Z;[{'id': 5000394343, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000394349, 'qualifierId': 212, 'value': '18.9'}, {'id': 5000394345, 'qualifierId': 140, 'value': '58.9'}, {'id': 5000394351, 'qualifierId': 213, 'value': '1.52'}, {'id': 5000394347, 'qualifierId': 141, 'value': '54.9'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;58,9;;;18,9;54,9;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;58,9;54,9;;;;;;;0;0;45;38;Colorado Rapids II;2738;DL;1,0
2681966869;430;1;1;45;41;d0c07im4a6oj8qa7f1zlt3pqs;1;57,2;60,6;2024-05-04T02:49:32.229Z;2024-05-04T02:49:40Z;[{'id': 5000394401, 'qualifierId': 140, 'value': '76.3'}, {'id': 5000394407, 'qualifierId': 213, 'value': '0.65'}, {'id': 5000394399, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000394405, 'qualifierId': 212, 'value': '25.1'}, {'id': 5000394403, 'qualifierId': 141, 'value': '82.9'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;76,3;;;25,1;82,9;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;76,3;82,9;;;;;;;0;0;45;41;Colorado Rapids II;2741;DC;1,0
