id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_Involved;value_JerseyNumber;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_LongBall;value_Launch;value_HeadPass;value_FlickOn;value_Assist;value_IntentionalAssist;value_FirstTouch;value_Volley;value_GkX;value_BoxCentre;value_GoalmouthY;value_RightFooted;value_Assisted;value_GkY;value_RelatedEventId;value_High;value_GoalmouthZ;value_FastBreak;value_NextEventGoalKick;value_GoalKick;value_Low;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntendedTackleTarget;value_Overrun;value_TakeOnOvertake;value_DeletedEventType;value_TouchTypePass;value_LeftFooted;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_Head;value_ShirtPull/Holding;value_TouchTypeControl;value_BoxRight;value_BlockedY;value_RegularPlay;value_BlockedX;value_LowCentre;value_Collected;value_LowGkIntervention;value_Diving;value_Hands;value_NotVisible;value_KeeperThrow;value_IndividualPlay;value_LowRight;value_Standing;value_Feet;value_ParriedSafe;value_Right;value_SwitchOfPlay;value_SmallBoxRight;value_BigChance;value_VideoCoverageLost;value_Blocked;value_OutOfBoxCentre;value_LowLeft;value_DefBlock;value_PullBack;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BlockedCross;value_TakeOnSpace;value_ThrowInSetPiece;value_HighCentre;value_HitWoodwork;value_HitLeftPost;value_Handball;value_BoxLeft;value_TempBlocked;value_RecklessOffence;value_YellowCard;value_SetPiece;value_Shove/Push;value_MisHit;value_HighRight;value_Indirect;value_BlockedClearance;value_NotAssisted;value_Injury;value_InjuredPlayerId;value_Minutes;value_EndType;value_MediumGkIntervention;value_ThroughBall;value_CloseRight;value_Defensive1V1;value_PlayersCaughtOffside;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_SmallBoxCentre;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Deflection;value_FantasyAssistedBy;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2678143117;474;1;2;49;55;5icuo8utnztpsd9l03gdd68dl;1;8,2;46,0;2024-04-26T03:11:47.219Z;2024-04-26T03:11:50Z;[{'id': 4979573487, 'qualifierId': 155}, {'id': 4979573489, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979573495, 'qualifierId': 212, 'value': '50.6'}, {'id': 4979573497, 'qualifierId': 213, 'value': '5.66'}, {'id': 4979573491, 'qualifierId': 140, 'value': '47.4'}, {'id': 4979573499, 'qualifierId': 1}, {'id': 4979573493, 'qualifierId': 141, 'value': '2.8'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;47,4;50,6;5,66;;2,8;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;47,4;2,8;;;;;;;0;0;49;55;The Town;2995;GK;1,0
2678143119;475;50;2;49;59;5icuo8utnztpsd9l03gdd68dl;1;52,0;5,8;2024-04-26T03:11:50.594Z;2024-04-26T03:11:56Z;[{'id': 4979573503, 'qualifierId': 56, 'value': 'Right'}, {'id': 4979573505, 'qualifierId': 286}, {'id': 4979573525, 'qualifierId': 233, 'value': '426'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;cenhoizw0ddh5z8mqx3vtfsb8;Dispossessed;;;;;;;;;;;;;;;;;1,0;426,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;49;59;The Town;2999;AMR;1,0
2678143121;426;7;2;49;59;ew2zirzye0sw1txr2m33nr25y;1;48,0;94,2;2024-04-26T03:11:50.595Z;2024-05-01T09:01:17Z;[{'id': 4979573521, 'qualifierId': 233, 'value': '475'}, {'id': 4979573519, 'qualifierId': 285}, {'id': 4979573517, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995104109, 'qualifierId': 384}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;cenhoizw0ddh5z8mqx3vtfsb8;Tackle;;;;;;;;;;;;;;;;;;475,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;49;59;Tacoma Defiance;2999;DC;1,0
2678143123;427;49;2;50;3;ew2zirzye0sw1txr2m33nr25y;1;42,6;86,6;2024-04-26T03:11:55.407Z;2024-04-26T03:11:55Z;[];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cenhoizw0ddh5z8mqx3vtfsb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;3;Tacoma Defiance;3003;MC;1,0
2678143125;428;1;2;50;4;ew2zirzye0sw1txr2m33nr25y;1;43,6;96,3;2024-04-26T03:11:55.887Z;2024-05-01T09:01:29Z;[{'id': 4979573535, 'qualifierId': 141, 'value': '98.7'}, {'id': 4979573537, 'qualifierId': 212, 'value': '15.5'}, {'id': 4979573531, 'qualifierId': 56, 'value': 'Left'}, {'id': 4979573539, 'qualifierId': 213, 'value': '0.11'}, {'id': 4979573533, 'qualifierId': 140, 'value': '58.3'}, {'id': 4995104301, 'qualifierId': 155}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;58,3;15,5;0,11;;98,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;58,3;98,7;;;;;;;0;0;50;4;Tacoma Defiance;3004;MC;1,0
2678143127;429;3;2;50;4;ew2zirzye0sw1txr2m33nr25y;0;56,2;96,0;2024-04-26T03:11:56.560Z;2024-05-01T09:01:34Z;[{'id': 4979573565, 'qualifierId': 233, 'value': '476'}, {'id': 4979573545, 'qualifierId': 286}, {'id': 4995104329, 'qualifierId': 465}, {'id': 4979573543, 'qualifierId': 56, 'value': 'Left'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cenhoizw0ddh5z8mqx3vtfsb8;Take On;;;;;;;;;;;;;;;;;1,0;476,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;4;Tacoma Defiance;3004;FWL;1,0
2678143131;476;7;2;50;4;5icuo8utnztpsd9l03gdd68dl;0;43,8;4,0;2024-04-26T03:11:56.561Z;2024-05-01T09:01:37Z;[{'id': 4979573557, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995104385, 'qualifierId': 385}, {'id': 4979573559, 'qualifierId': 285}, {'id': 4979573561, 'qualifierId': 233, 'value': '429'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Tackle;;;;;;;;;;;;;;;;;;429,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;4;The Town;3004;DR;1,0
2678143155;434;61;2;50;5;ew2zirzye0sw1txr2m33nr25y;1;59,1;92,1;2024-04-26T03:11:56.609Z;2024-04-26T03:12:19Z;[{'id': 4979573681, 'qualifierId': 56, 'value': 'Left'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cenhoizw0ddh5z8mqx3vtfsb8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;5;Tacoma Defiance;3005;FWL;1,0
2678143129;430;5;2;50;6;ew2zirzye0sw1txr2m33nr25y;0;56,4;101,5;2024-04-26T03:11:58.576Z;2024-04-26T03:12:03Z;[{'id': 4979573583, 'qualifierId': 233, 'value': '477'}, {'id': 4979573555, 'qualifierId': 347}, {'id': 4979573553, 'qualifierId': 56, 'value': 'Left'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cenhoizw0ddh5z8mqx3vtfsb8;Out;;;;;;;;;;;;;;;;;;477,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;6;Tacoma Defiance;3006;FWL;1,0
2678143133;477;5;2;50;6;5icuo8utnztpsd9l03gdd68dl;1;43,6;-1,5;2024-04-26T03:11:58.576Z;2024-04-26T04:06:16Z;[{'id': 4979573579, 'qualifierId': 233, 'value': '430'}, {'id': 4979573573, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979573575, 'qualifierId': 347}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Out;;;;;;;;;;;;;;;;;;430,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;6;The Town;3006;DR;1,0
2678143137;478;1;2;50;11;5icuo8utnztpsd9l03gdd68dl;1;40,9;0,0;2024-04-26T03:12:03.014Z;2024-04-26T03:12:04Z;[{'id': 4979573607, 'qualifierId': 212, 'value': '18.1'}, {'id': 4979573595, 'qualifierId': 56, 'value': 'Right'}, {'id': 4979573609, 'qualifierId': 213, 'value': '0.26'}, {'id': 4979573601, 'qualifierId': 140, 'value': '57.5'}, {'id': 4979573591, 'qualifierId': 107}, {'id': 4979573605, 'qualifierId': 141, 'value': '5.5'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;57,5;18,1;0,26;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;57,5;5,5;;;;;;;0;0;50;11;The Town;3011;DR;1,0
2678143139;479;61;2;50;13;5icuo8utnztpsd9l03gdd68dl;0;57,2;5,5;2024-04-26T03:12:04.857Z;2024-04-26T03:12:05Z;[{'id': 4979573613, 'qualifierId': 56, 'value': 'Right'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;cenhoizw0ddh5z8mqx3vtfsb8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;13;The Town;3013;AMR;1,0
2678143141;431;1;2;50;14;ew2zirzye0sw1txr2m33nr25y;1;43,2;87,7;2024-04-26T03:12:06.271Z;2024-05-01T09:02:11Z;[{'id': 4979573633, 'qualifierId': 212, 'value': '14.1'}, {'id': 4979573627, 'qualifierId': 56, 'value': 'Left'}, {'id': 4979573629, 'qualifierId': 140, 'value': '56.0'}, {'id': 4979573635, 'qualifierId': 213, 'value': '0.31'}, {'id': 4979573631, 'qualifierId': 141, 'value': '94.0'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;56,0;14,1;0,31;;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;56,0;94,0;;;;;;;0;0;50;14;Tacoma Defiance;3014;MC;1,0
2678143143;432;1;2;50;16;ew2zirzye0sw1txr2m33nr25y;1;56,6;87,8;2024-04-26T03:12:07.959Z;2024-05-01T09:02:55Z;[{'id': 4979573647, 'qualifierId': 213, 'value': '0.66'}, {'id': 4979573643, 'qualifierId': 141, 'value': '89.7'}, {'id': 4979573641, 'qualifierId': 140, 'value': '58.2'}, {'id': 4979573645, 'qualifierId': 212, 'value': '2.1'}, {'id': 4979573639, 'qualifierId': 56, 'value': 'Left'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;58,2;2,1;0,66;;89,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;58,2;89,7;;;;;;;0;0;50;16;Tacoma Defiance;3016;MC;1,0
2678143145;433;3;2;50;17;ew2zirzye0sw1txr2m33nr25y;0;56,6;92,1;2024-04-26T03:12:08.715Z;2024-05-01T09:03:06Z;[{'id': 4995105993, 'qualifierId': 465}, {'id': 4979573651, 'qualifierId': 56, 'value': 'Left'}, {'id': 4979573665, 'qualifierId': 233, 'value': '480'}, {'id': 4979573653, 'qualifierId': 286}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cenhoizw0ddh5z8mqx3vtfsb8;Take On;;;;;;;;;;;;;;;;;1,0;480,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;17;Tacoma Defiance;3017;FWL;1,0
2678143147;480;7;2;50;17;5icuo8utnztpsd9l03gdd68dl;1;43,4;7,9;2024-04-26T03:12:08.716Z;2024-05-01T09:03:14Z;[{'id': 4979573657, 'qualifierId': 285}, {'id': 4995106179, 'qualifierId': 384}, {'id': 4979573655, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979573661, 'qualifierId': 233, 'value': '433'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Tackle;;;;;;;;;;;;;;;;;;433,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;17;The Town;3017;DR;1,0
2678143149;481;61;2;50;19;5icuo8utnztpsd9l03gdd68dl;1;40,2;6,5;2024-04-26T03:12:11.434Z;2024-04-26T03:12:11Z;[{'id': 4979573659, 'qualifierId': 56, 'value': 'Back'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;cenhoizw0ddh5z8mqx3vtfsb8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;19;The Town;3019;MC;1,0
2678143151;482;49;2;50;21;5icuo8utnztpsd9l03gdd68dl;1;40,5;4,1;2024-04-26T03:12:12.652Z;2024-04-26T03:12:12Z;[];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;21;The Town;3021;DR;1,0
2678143153;483;1;2;50;21;5icuo8utnztpsd9l03gdd68dl;1;42,2;3,3;2024-04-26T03:12:12.918Z;2024-05-01T09:03:26Z;[{'id': 4979573673, 'qualifierId': 141, 'value': '7.6'}, {'id': 4979573669, 'qualifierId': 56, 'value': 'Right'}, {'id': 4979573677, 'qualifierId': 213, 'value': '0.19'}, {'id': 4979573671, 'qualifierId': 140, 'value': '56.7'}, {'id': 4979573675, 'qualifierId': 212, 'value': '15.5'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;56,7;15,5;0,19;;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;56,7;7,6;;;;;;;0;0;50;21;The Town;3021;DR;1,0
2681001043;871;1;2;50;21;5icuo8utnztpsd9l03gdd68dl;1;53,6;8,4;2024-04-26T03:12:13.117Z;2024-05-01T09:03:41Z;[{'id': 4995106625, 'qualifierId': 168}, {'id': 4995106627, 'qualifierId': 56, 'value': 'Right'}, {'id': 4995106635, 'qualifierId': 141, 'value': '14.7'}, {'id': 4995106637, 'qualifierId': 212, 'value': '6.8'}, {'id': 4995106639, 'qualifierId': 213, 'value': '0.68'}, {'id': 4995106631, 'qualifierId': 140, 'value': '58.6'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;58,6;6,8;0,68;;14,7;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;58,6;14,7;;;;;;;0;0;50;21;The Town;3021;AMR;1,0
2678143163;484;1;2;50;23;5icuo8utnztpsd9l03gdd68dl;1;59,4;18,8;2024-04-26T03:12:15.136Z;2024-04-26T03:12:18Z;[{'id': 4979573743, 'qualifierId': 1}, {'id': 4979573733, 'qualifierId': 56, 'value': 'Center'}, {'id': 4979573735, 'qualifierId': 140, 'value': '67.5'}, {'id': 4979573741, 'qualifierId': 213, 'value': '1.30'}, {'id': 4979573737, 'qualifierId': 141, 'value': '64.2'}, {'id': 4979573739, 'qualifierId': 212, 'value': '32.0'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;67,5;32,0;1,3;;64,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;67,5;64,2;;;;;;;0;0;50;23;The Town;3023;AMC;1,0
2678143165;485;1;2;50;27;5icuo8utnztpsd9l03gdd68dl;1;69,5;66,9;2024-04-26T03:12:18.854Z;2024-04-26T03:12:21Z;[{'id': 4979573755, 'qualifierId': 140, 'value': '81.2'}, {'id': 4979573757, 'qualifierId': 141, 'value': '72.3'}, {'id': 4979573759, 'qualifierId': 212, 'value': '12.8'}, {'id': 4979573761, 'qualifierId': 213, 'value': '0.29'}, {'id': 4979573753, 'qualifierId': 56, 'value': 'Center'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;81,2;12,8;0,29;;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;81,2;72,3;;;;;;;0;0;50;27;The Town;3027;AML;1,0
2678143167;486;1;2;50;29;5icuo8utnztpsd9l03gdd68dl;0;79,2;74,6;2024-04-26T03:12:20.995Z;2024-05-01T09:03:53Z;[{'id': 4979573769, 'qualifierId': 141, 'value': '71.1'}, {'id': 4979573767, 'qualifierId': 140, 'value': '81.6'}, {'id': 4979573805, 'qualifierId': 236}, {'id': 4979573765, 'qualifierId': 56, 'value': 'Center'}, {'id': 4979573807, 'qualifierId': 233, 'value': '435'}, {'id': 4979573773, 'qualifierId': 213, 'value': '5.53'}, {'id': 4979573811, 'qualifierId': 286}, {'id': 4979573771, 'qualifierId': 212, 'value': '3.5'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;81,6;3,5;5,53;;71,1;;1,0;435,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;81,6;71,1;;;;;;;0;0;50;29;The Town;3029;MC;1,0
2678143171;435;74;2;50;29;ew2zirzye0sw1txr2m33nr25y;1;18,2;28,4;2024-04-26T03:12:20.996Z;2024-05-01T09:03:55Z;[{'id': 4979573813, 'qualifierId': 233, 'value': '486'}, {'id': 4979573799, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979573801, 'qualifierId': 285}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;cenhoizw0ddh5z8mqx3vtfsb8;Blocked Pass;;;;;;;;;;;;;;;;;;486,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;29;Tacoma Defiance;3029;DR;1,0
2678143173;436;49;2;50;32;ew2zirzye0sw1txr2m33nr25y;1;14,9;8,6;2024-04-26T03:12:24.335Z;2024-04-26T03:12:24Z;[];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;cenhoizw0ddh5z8mqx3vtfsb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;32;Tacoma Defiance;3032;DR;1,0
2678143177;437;1;2;50;33;ew2zirzye0sw1txr2m33nr25y;0;15,0;7,9;2024-04-26T03:12:24.847Z;2024-04-26T04:05:20Z;[{'id': 4979573837, 'qualifierId': 212, 'value': '14.4'}, {'id': 4979573833, 'qualifierId': 140, 'value': '28.7'}, {'id': 4979573831, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979573839, 'qualifierId': 213, 'value': '0.00'}, {'id': 4979573835, 'qualifierId': 141, 'value': '7.9'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;28,7;14,4;0,0;;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;28,7;7,9;;;;;;;0;0;50;33;Tacoma Defiance;3033;DR;1,0
2678143181;438;43;2;50;34;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-04-26T03:12:26.463Z;2024-04-26T03:14:10Z;[{'id': 4979573849, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979575133, 'qualifierId': 144, 'value': '61'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;cenhoizw0ddh5z8mqx3vtfsb8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;50;34;Tacoma Defiance;3034;FWR;1,0
