id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_Launch;value_LongBall;value_NotVisible;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_RefereeDelay;value_OtherReason;value_RelatedEventId;value_Chipped;value_SwitchOfPlay;value_LayOff;value_IntendedTackleTarget;value_OutOfPlay;value_Left;value_Right;value_Assist;value_OutSwinger;value_CornerTaken;value_IntentionalAssist;value_Cross;value_FirstTouch;value_BlockedY;value_GkX;value_Head;value_Assisted;value_GoalmouthZ;value_GkY;value_BlockedX;value_NotPastGoalLine;value_FromCorner;value_GoalmouthY;value_BoxCentre;value_InjuredPlayerId;value_Injury;value_DeletedEventType;value_HighClaim;value_KeeperThrow;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_ShirtPull/Holding;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_RegularPlay;value_LowLeft;value_Hands;value_Standing;value_ParriedSafe;value_OverArm;value_AerialFoul;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_OutOfBoxCentre;value_LeftFooted;value_IndividualPlay;value_BoxLeft;value_High;value_BlockedCross;value_RightFooted;value_LowRight;value_OwnPlayer;value_Blocked;value_OwnShotBlocked;value_DefBlock;value_Volley;value_DrinksBreak;value_LowCentre;value_BigChance;value_MisHit;value_SmallBoxCentre;value_SixYardBlocked;value_InSwinger;value_OtherBodyPart;value_Diving;value_Overrun;value_ThroughBall;value_SwerveLeft;value_GoalShotGameClock;value_SoloRun;value_GoalShotTimestamp;value_OtherObstacle;value_BallHitsReferee;value_Minutes;value_NotAssisted;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FastBreak;value_Collected;value_Stooping;value_TacticalFoul;value_35Centre;value_CloseHigh;value_SetPiece;value_GkKickFromHands;value_SwerveRight;value_FreeKick;value_ByWall;value_GameEnd;value_NewStartTime;value_WeatherProblem;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704494339;494;1;2;50;19;c7c4wwva2u1vb3rr7rwava044;1;2,9;50,4;2024-07-29T00:02:11.663Z;2024-07-29T00:02:14Z;[{'id': 5123883005, 'qualifierId': 141, 'value': '66.3'}, {'id': 5123883007, 'qualifierId': 212, 'value': '11.3'}, {'id': 5123883003, 'qualifierId': 140, 'value': '5.9'}, {'id': 5123883001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123883009, 'qualifierId': 213, 'value': '1.29'}, {'id': 5123883013, 'qualifierId': 237}, {'id': 5123882999, 'qualifierId': 124}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;5,9;66,3;1,29;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;5,9;66,3;;;;;;;0;0;50;19;Crown Legacy;3019;GK;1,0
2704494363;495;1;2;50;22;c7c4wwva2u1vb3rr7rwava044;1;10,1;63,0;2024-07-29T00:02:14.623Z;2024-07-29T00:02:17Z;[{'id': 5123883173, 'qualifierId': 213, 'value': '4.93'}, {'id': 5123883157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123883169, 'qualifierId': 212, 'value': '22.6'}, {'id': 5123883161, 'qualifierId': 140, 'value': '14.7'}, {'id': 5123883165, 'qualifierId': 141, 'value': '30.5'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;14,7;30,5;4,93;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;14,7;30,5;;;;;;;0;0;50;22;Crown Legacy;3022;DC;1,0
2704494389;496;1;2;50;25;c7c4wwva2u1vb3rr7rwava044;1;14,7;30,5;2024-07-29T00:02:17.423Z;2024-07-29T00:02:20Z;[{'id': 5123883311, 'qualifierId': 213, 'value': '0.71'}, {'id': 5123883299, 'qualifierId': 140, 'value': '24.9'}, {'id': 5123883297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123883303, 'qualifierId': 141, 'value': '44.0'}, {'id': 5123883307, 'qualifierId': 212, 'value': '14.1'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;24,9;44,0;0,71;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;24,9;44,0;;;;;;;0;0;50;25;Crown Legacy;3025;DL;1,0
2704494447;497;1;2;50;28;c7c4wwva2u1vb3rr7rwava044;1;21,7;51,5;2024-07-29T00:02:19.951Z;2024-07-29T00:02:28Z;[{'id': 5123883637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123883645, 'qualifierId': 213, 'value': '2.38'}, {'id': 5123883641, 'qualifierId': 141, 'value': '62.0'}, {'id': 5123883643, 'qualifierId': 212, 'value': '10.4'}, {'id': 5123883639, 'qualifierId': 140, 'value': '14.5'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;14,5;62,0;2,38;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;14,5;62,0;;;;;;;0;0;50;28;Crown Legacy;3028;MC;1,0
2704494469;498;1;2;50;36;c7c4wwva2u1vb3rr7rwava044;0;40,6;66,9;2024-07-29T00:02:28.511Z;2024-07-29T00:02:32Z;[{'id': 5123883749, 'qualifierId': 140, 'value': '78.1'}, {'id': 5123883759, 'qualifierId': 1}, {'id': 5123883755, 'qualifierId': 213, 'value': '6.01'}, {'id': 5123883747, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123883753, 'qualifierId': 212, 'value': '40.9'}, {'id': 5123883751, 'qualifierId': 141, 'value': '50.7'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;78,1;50,7;6,01;40,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;78,1;50,7;;;;;;;0;0;50;36;Crown Legacy;3036;DC;1,0
2704494477;445;49;2;50;41;6ubc4y1v6hr63mca7ica4hp90;1;22,2;47,7;2024-07-29T00:02:33.187Z;2024-07-29T00:48:04Z;[];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;ec4em4t4txxyolmoj3xnzik9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;50;41;Inter Miami II;3041;GK;1,0
2704494519;446;1;2;50;41;6ubc4y1v6hr63mca7ica4hp90;1;22,2;47,7;2024-07-29T00:02:33.619Z;2024-07-29T00:48:05Z;[{'id': 5123884075, 'qualifierId': 212, 'value': '13.4'}, {'id': 5123884077, 'qualifierId': 213, 'value': '1.21'}, {'id': 5123884073, 'qualifierId': 141, 'value': '66.2'}, {'id': 5123884071, 'qualifierId': 140, 'value': '26.7'}, {'id': 5123884069, 'qualifierId': 56, 'value': 'Back'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;26,7;66,2;1,21;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,7;66,2;;;;;;;0;0;50;41;Inter Miami II;3041;GK;1,0
2704494525;447;1;2;50;50;6ubc4y1v6hr63mca7ica4hp90;1;27,6;68,0;2024-07-29T00:02:41.827Z;2024-07-29T00:12:58Z;[{'id': 5123884115, 'qualifierId': 141, 'value': '47.9'}, {'id': 5123884117, 'qualifierId': 212, 'value': '13.8'}, {'id': 5123884119, 'qualifierId': 213, 'value': '4.60'}, {'id': 5123884113, 'qualifierId': 140, 'value': '26.1'}, {'id': 5123884111, 'qualifierId': 56, 'value': 'Back'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;26,1;47,9;4,6;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,1;47,9;;;;;;;0;0;50;50;Inter Miami II;3050;DC;1,0
2704494537;448;1;2;50;51;6ubc4y1v6hr63mca7ica4hp90;1;25,7;42,9;2024-07-29T00:02:43.059Z;2024-07-29T00:02:44Z;[{'id': 5123884179, 'qualifierId': 141, 'value': '35.3'}, {'id': 5123884183, 'qualifierId': 213, 'value': '4.95'}, {'id': 5123884181, 'qualifierId': 212, 'value': '5.3'}, {'id': 5123884175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123884177, 'qualifierId': 140, 'value': '26.9'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;26,9;35,3;4,95;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,9;35,3;;;;;;;0;0;50;51;Inter Miami II;3051;MC;1,0
2704494565;449;1;2;50;52;6ubc4y1v6hr63mca7ica4hp90;1;26,9;35,3;2024-07-29T00:02:43.954Z;2024-07-29T00:02:47Z;[{'id': 5123884349, 'qualifierId': 212, 'value': '14.7'}, {'id': 5123884347, 'qualifierId': 141, 'value': '55.8'}, {'id': 5123884345, 'qualifierId': 140, 'value': '31.3'}, {'id': 5123884343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123884351, 'qualifierId': 213, 'value': '1.25'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;31,3;55,8;1,25;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;31,3;55,8;;;;;;;0;0;50;52;Inter Miami II;3052;DL;1,0
2704494575;450;1;2;50;55;6ubc4y1v6hr63mca7ica4hp90;1;28,6;48,6;2024-07-29T00:02:47.315Z;2024-07-29T00:02:50Z;[{'id': 5123884417, 'qualifierId': 212, 'value': '13.1'}, {'id': 5123884415, 'qualifierId': 141, 'value': '31.1'}, {'id': 5123884419, 'qualifierId': 213, 'value': '4.28'}, {'id': 5123884413, 'qualifierId': 140, 'value': '23.4'}, {'id': 5123884411, 'qualifierId': 56, 'value': 'Back'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;23,4;31,1;4,28;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;23,4;31,1;;;;;;;0;0;50;55;Inter Miami II;3055;Sub;1,0
2704494597;451;1;2;50;58;6ubc4y1v6hr63mca7ica4hp90;0;26,2;22,5;2024-07-29T00:02:49.875Z;2024-07-29T00:02:57Z;[{'id': 5123884543, 'qualifierId': 140, 'value': '43.9'}, {'id': 5123884549, 'qualifierId': 213, 'value': '5.56'}, {'id': 5123884541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123884547, 'qualifierId': 212, 'value': '24.7'}, {'id': 5123884545, 'qualifierId': 141, 'value': '0.0'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;43,9;0,0;5,56;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;43,9;0,0;;;;;;;0;0;50;58;Inter Miami II;3058;DL;1,0
2704494601;452;5;2;51;1;6ubc4y1v6hr63mca7ica4hp90;0;42,5;-1,4;2024-07-29T00:02:53.683Z;2024-07-29T00:03:05Z;[{'id': 5123884873, 'qualifierId': 233, 'value': '499'}, {'id': 5123884573, 'qualifierId': 347}, {'id': 5123884571, 'qualifierId': 56, 'value': 'Back'}];35i699wz5v6nush729peu776c;Josué;;;ec4em4t4txxyolmoj3xnzik9g;Out;;;;;;;;;;;;;;;;;;;499,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;51;1;Inter Miami II;3061;DR;1,0
2704494649;499;5;2;51;1;c7c4wwva2u1vb3rr7rwava044;1;57,5;101,4;2024-07-29T00:02:53.683Z;2024-07-29T00:13:34Z;[{'id': 5123884859, 'qualifierId': 347}, {'id': 5123884865, 'qualifierId': 233, 'value': '452'}, {'id': 5123884857, 'qualifierId': 56, 'value': 'Left'}];977s1fxwxwxqbged7jln0nka2;Leo Afonso;;;ec4em4t4txxyolmoj3xnzik9g;Out;;;;;;;;;;;;;;;;;;;452,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;51;1;Crown Legacy;3061;FWL;1,0
2704494675;500;1;2;51;12;c7c4wwva2u1vb3rr7rwava044;1;53,0;100,0;2024-07-29T00:03:04.369Z;2024-07-29T00:03:08Z;[{'id': 5123885029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123885031, 'qualifierId': 140, 'value': '55.6'}, {'id': 5123885033, 'qualifierId': 141, 'value': '87.5'}, {'id': 5123885035, 'qualifierId': 212, 'value': '9.3'}, {'id': 5123885037, 'qualifierId': 213, 'value': '5.01'}, {'id': 5123885027, 'qualifierId': 107}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;55,6;87,5;5,01;9,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;55,6;87,5;;;;;;;0;0;51;12;Crown Legacy;3072;DC;1,0
2704494677;453;83;2;51;15;6ubc4y1v6hr63mca7ica4hp90;0;57,5;6,3;2024-07-29T00:03:07.756Z;2024-07-29T00:13:51Z;[{'id': 5123902633, 'qualifierId': 399, 'value': 'cjjvy22j5q0piz5omn2tf18us'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;ec4em4t4txxyolmoj3xnzik9g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;51;15;Inter Miami II;3075;Sub;1,0
2704494693;501;1;2;51;16;c7c4wwva2u1vb3rr7rwava044;1;38,9;90,8;2024-07-29T00:03:08.369Z;2024-07-29T00:03:11Z;[{'id': 5123885175, 'qualifierId': 213, 'value': '4.32'}, {'id': 5123885167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123885169, 'qualifierId': 140, 'value': '28.0'}, {'id': 5123885171, 'qualifierId': 141, 'value': '49.9'}, {'id': 5123885173, 'qualifierId': 212, 'value': '30.1'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;28,0;49,9;4,32;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;28,0;49,9;;;;;;;0;0;51;16;Crown Legacy;3076;MC;1,0
2704494721;502;1;2;51;19;c7c4wwva2u1vb3rr7rwava044;1;36,2;63,3;2024-07-29T00:03:11.376Z;2024-07-29T00:03:17Z;[{'id': 5123885363, 'qualifierId': 141, 'value': '88.7'}, {'id': 5123885361, 'qualifierId': 140, 'value': '35.1'}, {'id': 5123885367, 'qualifierId': 213, 'value': '1.64'}, {'id': 5123885365, 'qualifierId': 212, 'value': '17.3'}, {'id': 5123885359, 'qualifierId': 56, 'value': 'Back'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;35,1;88,7;1,64;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;35,1;88,7;;;;;;;0;0;51;19;Crown Legacy;3079;DL;1,0
2704494727;503;1;2;51;25;c7c4wwva2u1vb3rr7rwava044;1;37,6;68,1;2024-07-29T00:03:17.537Z;2024-07-29T00:03:19Z;[{'id': 5123885389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123885391, 'qualifierId': 140, 'value': '38.2'}, {'id': 5123885393, 'qualifierId': 141, 'value': '51.9'}, {'id': 5123885395, 'qualifierId': 212, 'value': '11.0'}, {'id': 5123885397, 'qualifierId': 213, 'value': '4.77'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;38,2;51,9;4,77;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;38,2;51,9;;;;;;;0;0;51;25;Crown Legacy;3085;MC;1,0
2704494751;504;1;2;51;27;c7c4wwva2u1vb3rr7rwava044;1;37,7;49,9;2024-07-29T00:03:19.664Z;2024-07-29T00:03:25Z;[{'id': 5123885569, 'qualifierId': 1}, {'id': 5123885561, 'qualifierId': 140, 'value': '48.9'}, {'id': 5123885563, 'qualifierId': 141, 'value': '4.3'}, {'id': 5123885559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123885565, 'qualifierId': 212, 'value': '33.2'}, {'id': 5123885567, 'qualifierId': 213, 'value': '5.07'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;48,9;4,3;5,07;33,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;48,9;4,3;;;;;;;0;0;51;27;Crown Legacy;3087;MC;1,0
2704494767;505;1;2;51;33;c7c4wwva2u1vb3rr7rwava044;1;52,7;3,4;2024-07-29T00:03:25.409Z;2024-07-29T00:03:27Z;[{'id': 5123885707, 'qualifierId': 212, 'value': '21.0'}, {'id': 5123885705, 'qualifierId': 141, 'value': '17.2'}, {'id': 5123885709, 'qualifierId': 213, 'value': '2.68'}, {'id': 5123885701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123885703, 'qualifierId': 140, 'value': '34.8'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;34,8;17,2;2,68;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;34,8;17,2;;;;;;;0;0;51;33;Crown Legacy;3093;DR;1,0
2704494785;506;1;2;51;35;c7c4wwva2u1vb3rr7rwava044;1;38,6;15,7;2024-07-29T00:03:27.297Z;2024-07-29T00:03:29Z;[{'id': 5123885817, 'qualifierId': 141, 'value': '30.2'}, {'id': 5123885815, 'qualifierId': 140, 'value': '42.6'}, {'id': 5123885813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123885821, 'qualifierId': 213, 'value': '1.17'}, {'id': 5123885819, 'qualifierId': 212, 'value': '10.7'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;42,6;30,2;1,17;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;42,6;30,2;;;;;;;0;0;51;35;Crown Legacy;3095;DL;1,0
2704494813;507;1;2;51;37;c7c4wwva2u1vb3rr7rwava044;1;45,6;30,8;2024-07-29T00:03:29.649Z;2024-07-29T00:03:35Z;[{'id': 5123886029, 'qualifierId': 213, 'value': '6.08'}, {'id': 5123886025, 'qualifierId': 141, 'value': '26.9'}, {'id': 5123886027, 'qualifierId': 212, 'value': '12.9'}, {'id': 5123886023, 'qualifierId': 140, 'value': '57.6'}, {'id': 5123886021, 'qualifierId': 56, 'value': 'Center'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;57,6;26,9;6,08;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;57,6;26,9;;;;;;;0;0;51;37;Crown Legacy;3097;MC;1,0
2704494807;454;83;2;51;41;6ubc4y1v6hr63mca7ica4hp90;0;42,9;71,5;2024-07-29T00:03:32.885Z;2024-07-29T00:13:51Z;[{'id': 5123902621, 'qualifierId': 399, 'value': '1yl2e0y3cglm1nwto5uzs3e5m'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;ec4em4t4txxyolmoj3xnzik9g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;51;41;Inter Miami II;3101;ML;1,0
2704494831;508;1;2;51;43;c7c4wwva2u1vb3rr7rwava044;1;55,6;44,2;2024-07-29T00:03:35.393Z;2024-07-29T00:03:38Z;[{'id': 5123886145, 'qualifierId': 212, 'value': '19.9'}, {'id': 5123886147, 'qualifierId': 213, 'value': '2.06'}, {'id': 5123886141, 'qualifierId': 140, 'value': '46.7'}, {'id': 5123886143, 'qualifierId': 141, 'value': '70.1'}, {'id': 5123886139, 'qualifierId': 56, 'value': 'Back'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;46,7;70,1;2,06;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;46,7;70,1;;;;;;;0;0;51;43;Crown Legacy;3103;MC;1,0
