id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Resume;value_JerseyNumber;value_Captain;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Launch;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnOvertake;value_TouchTypeControl;value_Defensive;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_LeftFooted;value_IntentionalAssist;value_Assist;value_GkY;value_GoalmouthZ;value_RegularPlay;value_Assisted;value_FirstTouch;value_High;value_BoxCentre;value_GoalmouthY;value_RelatedEventId;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_Chipped;value_BlockedPass;value_HeadPass;value_TouchTypePass;value_Overrun;value_YellowCard;value_TacticalFoul;value_Hands;value_ParriedSafe;value_Standing;value_BoxLeft;value_Left;value_FreeKick;value_BlockedY;value_LowCentre;value_RightFooted;value_OutOfBoxCentre;value_NotAssisted;value_BlockedX;value_Collected;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_TakeOnSpace;value_IntendedTackleTarget;value_TouchTypeClearance;value_MediumGkIntervention;value_OverArm;value_IndividualPlay;value_HighLeft;value_NotVisible;value_Head;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_SwerveLeft;value_HitBar;value_GkXTimeOfGoal;value_GoalShotGameClock;value_HitWoodwork;value_HighRight;value_InSwinger;value_SixYardBlocked;value_Blocked;value_LowLeft;value_DefBlock;value_CornerTaken;value_Shove/Push;value_RecklessOffence;value_BlockedCross;value_ShirtPull/Holding;value_HighGkIntervention;value_OtherObstacle;value_CloseRight;value_LayOff;value_NotPastGoalLine;value_SetPiece;value_HighClaim;value_BoxRight;value_MisHit;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_GkHoof;value_AerialFoul;value_Minutes;value_GkKickFromHands;value_Right;value_DrivenCross;value_Straight;value_EndType;value_FromCorner;value_VideoCoverageLost;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_BigChance;value_1On1;value_LowRight;value_OutOfBoxLeft;value_Penalty;value_PenaltyTakerId;value_AdvantagePlayed;value_Diving;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_CausingPlayer;value_FantasyAssistType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_FromShotOffTarget;value_CloseHigh;value_BlockedClearance;value_TimeWasting;value_6SecondsViolation;value_Feet;value_OwnPlayer;value_OwnShotBlocked;value_Volley;value_SavedOffLine;value_LastLine;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2720525331;510;49;2;57;49;2nnef9tr9g7m2s6n873qif95g;1;11,9;6,2;2024-09-15T01:23:08.820Z;2024-09-15T01:23:09Z;[];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;50r1ri4sye74kl9g9wzu8r9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;57;49;Crown Legacy;3469;AMR;1,0
2720525391;511;1;2;57;51;2nnef9tr9g7m2s6n873qif95g;1;6,6;5,9;2024-09-15T01:23:10.180Z;2024-09-15T01:23:13Z;[{'id': 5212136147, 'qualifierId': 212, 'value': '11.5'}, {'id': 5212136141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212136149, 'qualifierId': 213, 'value': '1.56'}, {'id': 5212136143, 'qualifierId': 140, 'value': '6.7'}, {'id': 5212136145, 'qualifierId': 141, 'value': '22.8'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;6,7;1,56;;;11,5;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;6,7;22,8;;;;;;;;0;57;51;Crown Legacy;3471;AMR;1,0
2720525423;512;1;2;57;53;2nnef9tr9g7m2s6n873qif95g;1;6,7;22,8;2024-09-15T01:23:13.094Z;2024-09-15T01:23:15Z;[{'id': 5212136343, 'qualifierId': 213, 'value': '5.01'}, {'id': 5212136339, 'qualifierId': 141, 'value': '10.7'}, {'id': 5212136345, 'qualifierId': 1}, {'id': 5212136333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212136329, 'qualifierId': 157}, {'id': 5212136337, 'qualifierId': 140, 'value': '9.1'}, {'id': 5212136341, 'qualifierId': 212, 'value': '8.6'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;9,1;5,01;;;8,6;10,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;9,1;10,7;;;;;;;;0;57;53;Crown Legacy;3473;DL;1,0
2720525425;513;61;2;57;56;2nnef9tr9g7m2s6n873qif95g;1;9,1;10,7;2024-09-15T01:23:15.214Z;2024-09-15T01:23:15Z;[{'id': 5212136349, 'qualifierId': 56, 'value': 'Back'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;50r1ri4sye74kl9g9wzu8r9w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;57;56;Crown Legacy;3476;DR;1,0
2720525431;423;6;2;57;56;6ubc4y1v6hr63mca7ica4hp90;1;85,8;92,2;2024-09-15T01:23:15.872Z;2024-09-15T01:23:20Z;[{'id': 5212136501, 'qualifierId': 56, 'value': 'Left'}, {'id': 5212136503, 'qualifierId': 73}, {'id': 5212136535, 'qualifierId': 233, 'value': '514'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;50r1ri4sye74kl9g9wzu8r9w;Corner Awarded;;;;;;;;;;;;;;;;;;;;514,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;57;56;Carolina Core;3476;ML;1,0
2720525439;514;6;2;57;56;2nnef9tr9g7m2s6n873qif95g;0;14,2;7,8;2024-09-15T01:23:15.872Z;2024-09-18T10:14:53Z;[{'id': 5212136461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212136545, 'qualifierId': 233, 'value': '423'}, {'id': 5212136463, 'qualifierId': 73}];74x5zysb9qkyyxuha65102z56;D. Chica;;;50r1ri4sye74kl9g9wzu8r9w;Corner Awarded;;;;;;;;;;;;;;;;;;;;423,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;57;56;Crown Legacy;3476;DR;1,0
2720525797;424;1;2;58;21;6ubc4y1v6hr63mca7ica4hp90;0;99,5;99,5;2024-09-15T01:23:41.080Z;2024-09-18T10:15:01Z;[{'id': 5212138565, 'qualifierId': 6}, {'id': 5212138581, 'qualifierId': 213, 'value': '4.47'}, {'id': 5220861121, 'qualifierId': 20}, {'id': 5212138577, 'qualifierId': 141, 'value': '64.8'}, {'id': 5212138571, 'qualifierId': 223}, {'id': 5212138569, 'qualifierId': 155}, {'id': 5212138573, 'qualifierId': 56, 'value': 'Center'}, {'id': 5212138579, 'qualifierId': 212, 'value': '24.3'}, {'id': 5212138561, 'qualifierId': 2}, {'id': 5212138575, 'qualifierId': 140, 'value': '94.0'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;94,0;4,47;;;24,3;64,8;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;94,0;64,8;;;;;;;;0;58;21;Carolina Core;3501;MC;1,0
2720525833;515;12;2;58;24;2nnef9tr9g7m2s6n873qif95g;1;9,1;43,6;2024-09-15T01:23:43.461Z;2024-09-15T01:23:46Z;[{'id': 5212138803, 'qualifierId': 141, 'value': '32.7'}, {'id': 5212138799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212138801, 'qualifierId': 140, 'value': '23.2'}, {'id': 5212138807, 'qualifierId': 213, 'value': '5.82'}, {'id': 5212138805, 'qualifierId': 212, 'value': '16.6'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;50r1ri4sye74kl9g9wzu8r9w;Clearance;;;;;;;;;;23,2;5,82;;;16,6;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;23,2;32,7;;;;;;;;0;58;24;Crown Legacy;3504;DR;1,0
2720525849;516;1;2;58;26;2nnef9tr9g7m2s6n873qif95g;0;22,6;32,5;2024-09-15T01:23:46.100Z;2024-09-15T01:23:47Z;[{'id': 5212138857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212138865, 'qualifierId': 212, 'value': '21.6'}, {'id': 5212138863, 'qualifierId': 141, 'value': '37.0'}, {'id': 5212138869, 'qualifierId': 213, 'value': '0.14'}, {'id': 5212138871, 'qualifierId': 1}, {'id': 5212138853, 'qualifierId': 157}, {'id': 5212138859, 'qualifierId': 140, 'value': '43.0'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;43,0;0,14;;;21,6;37,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,0;37,0;;;;;;;;0;58;26;Crown Legacy;3506;AMC;1,0
2720525903;425;1;2;58;28;6ubc4y1v6hr63mca7ica4hp90;1;63,3;73,8;2024-09-15T01:23:48.111Z;2024-09-15T01:23:52Z;[{'id': 5212139297, 'qualifierId': 56, 'value': 'Left'}, {'id': 5212139305, 'qualifierId': 213, 'value': '0.20'}, {'id': 5212139303, 'qualifierId': 212, 'value': '33.5'}, {'id': 5212139301, 'qualifierId': 141, 'value': '83.6'}, {'id': 5212139307, 'qualifierId': 1}, {'id': 5212139295, 'qualifierId': 155}, {'id': 5212139299, 'qualifierId': 140, 'value': '94.6'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;94,6;0,2;;;33,5;83,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;94,6;83,6;;;;;;;;0;58;28;Carolina Core;3508;DL;1,0
2720525961;426;1;2;58;33;6ubc4y1v6hr63mca7ica4hp90;1;94,9;85,2;2024-09-15T01:23:52.327Z;2024-09-15T01:23:57Z;[{'id': 5212139687, 'qualifierId': 213, 'value': '2.96'}, {'id': 5212139673, 'qualifierId': 140, 'value': '86.5'}, {'id': 5212139667, 'qualifierId': 56, 'value': 'Left'}, {'id': 5212139679, 'qualifierId': 141, 'value': '87.6'}, {'id': 5212139683, 'qualifierId': 212, 'value': '9.0'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;86,5;2,96;;;9,0;87,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;86,5;87,6;;;;;;;;0;58;33;Carolina Core;3513;MC;1,0
2720525979;427;1;2;58;38;6ubc4y1v6hr63mca7ica4hp90;1;93,6;85,7;2024-09-15T01:23:57.711Z;2024-09-15T01:23:59Z;[{'id': 5212139841, 'qualifierId': 141, 'value': '89.1'}, {'id': 5212139837, 'qualifierId': 56, 'value': 'Left'}, {'id': 5212139845, 'qualifierId': 213, 'value': '2.98'}, {'id': 5212139839, 'qualifierId': 140, 'value': '80.5'}, {'id': 5212139843, 'qualifierId': 212, 'value': '13.9'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;80,5;2,98;;;13,9;89,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;80,5;89,1;;;;;;;;0;58;38;Carolina Core;3518;ML;1,0
2720526029;428;1;2;58;40;6ubc4y1v6hr63mca7ica4hp90;1;80,5;89,1;2024-09-15T01:23:59.248Z;2024-09-18T10:15:42Z;[{'id': 5220862179, 'qualifierId': 72}, {'id': 5212140147, 'qualifierId': 212, 'value': '19.0'}, {'id': 5212140141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5212140137, 'qualifierId': 2}, {'id': 5212140139, 'qualifierId': 155}, {'id': 5212140145, 'qualifierId': 141, 'value': '62.1'}, {'id': 5220862177, 'qualifierId': 224}, {'id': 5212140143, 'qualifierId': 140, 'value': '85.2'}, {'id': 5212140149, 'qualifierId': 213, 'value': '4.97'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;85,2;4,97;;;19,0;62,1;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;85,2;62,1;;;;;;;;0;58;40;Carolina Core;3520;DC;1,0
2720526065;429;1;2;58;41;6ubc4y1v6hr63mca7ica4hp90;1;85,2;62,1;2024-09-15T01:24:00.904Z;2024-09-18T10:17:44Z;[{'id': 5212140325, 'qualifierId': 140, 'value': '87.9'}, {'id': 5212140327, 'qualifierId': 141, 'value': '59.3'}, {'id': 5212140331, 'qualifierId': 213, 'value': '5.69'}, {'id': 5212140329, 'qualifierId': 212, 'value': '3.4'}, {'id': 5212140323, 'qualifierId': 56, 'value': 'Center'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;87,9;5,69;;;3,4;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;87,9;59,3;;;;;;;;0;58;41;Carolina Core;3521;DC;1,0
2722121895;749;50;2;58;43;6ubc4y1v6hr63mca7ica4hp90;1;88,3;37,8;2024-09-15T01:24:02.667Z;2024-09-18T12:28:57Z;[{'id': 5220865003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220980647, 'qualifierId': 233, 'value': '828'}, {'id': 5220865007, 'qualifierId': 286}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;50r1ri4sye74kl9g9wzu8r9w;Dispossessed;;;;;;;;;;;;;;;;;;;;828,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;58;43;Carolina Core;3523;FW;1,0
2722121897;828;7;2;58;43;2nnef9tr9g7m2s6n873qif95g;0;11,7;62,2;2024-09-15T01:24:02.668Z;2024-09-18T10:18:56Z;[{'id': 5220865013, 'qualifierId': 285}, {'id': 5220865017, 'qualifierId': 233, 'value': '749'}, {'id': 5220865011, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220865015, 'qualifierId': 383}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;50r1ri4sye74kl9g9wzu8r9w;Tackle;;;;;;;;;;;;;;;;;;;;749,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;58;43;Crown Legacy;3523;MC;1,0
2720526075;430;61;2;58;44;6ubc4y1v6hr63mca7ica4hp90;0;87,9;59,3;2024-09-15T01:24:03.744Z;2024-09-15T02:13:28Z;[{'id': 5212140369, 'qualifierId': 56, 'value': 'Center'}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;50r1ri4sye74kl9g9wzu8r9w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;58;44;Carolina Core;3524;FW;1,0
2720526043;517;12;2;58;45;2nnef9tr9g7m2s6n873qif95g;1;11,0;61,3;2024-09-15T01:24:04.307Z;2024-09-18T10:19:48Z;[{'id': 5220867693, 'qualifierId': 212, 'value': '9.3'}, {'id': 5220867689, 'qualifierId': 140, 'value': '16.1'}, {'id': 5220867695, 'qualifierId': 213, 'value': '0.95'}, {'id': 5212140189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220867691, 'qualifierId': 141, 'value': '72.4'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;50r1ri4sye74kl9g9wzu8r9w;Clearance;;;;;;;;;;16,1;0,95;;;9,3;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;16,1;72,4;;;;;;;;0;58;45;Crown Legacy;3525;MC;1,0
2720526101;518;1;2;58;48;2nnef9tr9g7m2s6n873qif95g;0;20,7;75,3;2024-09-15T01:24:07.493Z;2024-09-15T01:24:08Z;[{'id': 5212140539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212140541, 'qualifierId': 140, 'value': '27.0'}, {'id': 5212140547, 'qualifierId': 213, 'value': '5.69'}, {'id': 5212140545, 'qualifierId': 212, 'value': '8.0'}, {'id': 5212140543, 'qualifierId': 141, 'value': '68.7'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;27,0;5,69;;;8,0;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;27,0;68,7;;;;;;;;0;58;48;Crown Legacy;3528;DC;1,0
2720526185;431;1;2;58;50;6ubc4y1v6hr63mca7ica4hp90;1;72,5;43,3;2024-09-15T01:24:10.096Z;2024-09-15T01:24:27Z;[{'id': 5212140969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5212140977, 'qualifierId': 213, 'value': '5.95'}, {'id': 5212140971, 'qualifierId': 140, 'value': '90.0'}, {'id': 5212140975, 'qualifierId': 212, 'value': '19.4'}, {'id': 5212141959, 'qualifierId': 154}, {'id': 5212140973, 'qualifierId': 141, 'value': '34.0'}, {'id': 5212141957, 'qualifierId': 210, 'value': '15'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;1,0;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;90,0;5,95;;;19,4;34,0;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;90,0;34,0;;;;;;;;0;58;50;Carolina Core;3530;FW;1,0
2720526189;432;15;2;58;53;6ubc4y1v6hr63mca7ica4hp90;1;90,8;28,4;2024-09-15T01:24:12.367Z;2024-09-18T11:16:45Z;[{'id': 5212141993, 'qualifierId': 80}, {'id': 5212141413, 'qualifierId': 20}, {'id': 5212140993, 'qualifierId': 56, 'value': 'Center'}, {'id': 5212141999, 'qualifierId': 55, 'value': '431'}, {'id': 5212142007, 'qualifierId': 328}, {'id': 5212141995, 'qualifierId': 29}, {'id': 5212142055, 'qualifierId': 233, 'value': '519'}, {'id': 5212140991, 'qualifierId': 63}, {'id': 5212142011, 'qualifierId': 147, 'value': '47.1'}, {'id': 5220918499, 'qualifierId': 22}, {'id': 5212142009, 'qualifierId': 146, 'value': '98.8'}, {'id': 5212142003, 'qualifierId': 102, 'value': '48.0'}, {'id': 5212142005, 'qualifierId': 103, 'value': '6.3'}, {'id': 5212141997, 'qualifierId': 154}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;50r1ri4sye74kl9g9wzu8r9w;Attempt Saved;;;;;;;;;;;;;;;;;;;;519,0;;;;;;;;;;;;;;;1,0;;;6,3;1,0;1,0;1,0;;;48,0;431,0;;;;;;;;;;;;;;;;;;47,1;;1,0;;;98,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;98,8;47,1;48,0;6.3;431,0;9qhpi9y9iujvkbocafhgrj04q;;0;58;53;Carolina Core;3533;MR;1,0
2720526151;519;10;2;58;53;2nnef9tr9g7m2s6n873qif95g;1;1,8;54,3;2024-09-15T01:24:12.467Z;2024-09-18T10:20:50Z;[{'id': 5220868909, 'qualifierId': 376}, {'id': 5212141455, 'qualifierId': 233, 'value': '432'}, {'id': 5212141101, 'qualifierId': 177}, {'id': 5212141103, 'qualifierId': 180}, {'id': 5212140815, 'qualifierId': 182}, {'id': 5212140819, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;50r1ri4sye74kl9g9wzu8r9w;Save;;;;;;;;;;;;;;;;;;;;432,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;58;53;Crown Legacy;3533;GK;1,0
2720526205;520;52;2;58;53;2nnef9tr9g7m2s6n873qif95g;1;1,8;54,3;2024-09-15T01:24:12.477Z;2024-09-18T10:20:53Z;[{'id': 5220868977, 'qualifierId': 376}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;50r1ri4sye74kl9g9wzu8r9w;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;58;53;Crown Legacy;3533;GK;1,0
