id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_Involved;value_Resume;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnOvertake;value_TouchTypeClearance;value_OutSwinger;value_Cross;value_BlockedPass;value_LeftFooted;value_BlockedCross;value_NextEventGoalKick;value_GoalKick;value_Low;value_LeadingToGoal;value_RelatedError1Id;value_GoalmouthZ;value_GkY;value_GkYTimeOfGoal;value_GoalmouthY;value_RegularPlay;value_HighRight;value_FirstTouch;value_NotAssisted;value_GkXTimeOfGoal;value_KeeperTouched;value_OutOfBoxCentre;value_GkX;value_IndividualPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_Chipped;value_DeletedEventType;value_TakeOnSpace;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_ShirtPull/Holding;value_IntendedTackleTarget;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_Assist;value_RelatedEventId;value_BlockedX;value_Assisted;value_LowRight;value_Blocked;value_BlockedY;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_RightFooted;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_LayOff;value_ThroughBall;value_IntentionalAssist;value_BoxCentre;value_BigChance;value_Feet;value_Sliding;value_ParriedSafe;value_LowGkIntervention;value_Volley;value_LowCentre;value_SmallBoxCentre;value_FromCorner;value_TouchTypeControl;value_BoxRight;value_OverhitCross;value_LastLine;value_TouchTypePass;value_NotVisible;value_DrivenCross;value_Straight;value_CloseRightAndHigh;value_BoxLeft;value_SwerveLeft;value_YellowCard;value_RecklessOffence;value_SwitchOfPlay;value_High;value_Shove/Push;value_IncorrectOutOfPlayDecision;value_1On1;value_SmallBoxLeft;value_Diving;value_ParriedDanger;value_Hands;value_Minutes;value_EndType;value_MediumGkIntervention;value_Handball;value_FreeKick;value_ByWall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Standing;value_OtherBodyPart;value_HighCentre;value_FastBreak;value_LeadingToAttempt;value_Fumble;value_Stooping;value_CaptainChange;value_Review;value_Overrun;value_OverArm;value_TimeWasting;value_TacticalFoul;value_HighLeft;value_HitBar;value_HitWoodwork;value_SetPiece;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2686887425;254;8;1;22;12;d0c07im4a6oj8qa7f1zlt3pqs;1;57,8;37,4;2024-05-12T23:26:38.885Z;2024-05-19T18:49:03Z;[{'id': 5027149269, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043072147, 'qualifierId': 385}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ct2ob3pixhlv04n24q2tbvthw;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;22;12;St. Louis City II;1332;DR;1,0
2686887437;143;1;1;22;15;dqx48fglv1l96cyrmjdod0xec;0;47,2;51,5;2024-05-12T23:26:42.139Z;2024-05-12T23:26:43Z;[{'id': 5027149367, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027149375, 'qualifierId': 213, 'value': '0.12'}, {'id': 5027149371, 'qualifierId': 141, 'value': '55.8'}, {'id': 5027149373, 'qualifierId': 212, 'value': '25.5'}, {'id': 5027149369, 'qualifierId': 140, 'value': '71.3'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;25,5;;55,8;71,3;;0,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;71,3;55,8;;;;;;;0;0;22;15;Austin II;1335;FW;1,0
2686887443;255;59;1;22;17;d0c07im4a6oj8qa7f1zlt3pqs;1;26,3;46,7;2024-05-12T23:26:43.996Z;2024-05-12T23:26:49Z;[{'id': 5027149403, 'qualifierId': 56, 'value': 'Back'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;ct2ob3pixhlv04n24q2tbvthw;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;22;17;St. Louis City II;1337;GK;1,0
2686887461;256;1;1;22;18;d0c07im4a6oj8qa7f1zlt3pqs;1;26,3;46,7;2024-05-12T23:26:44.796Z;2024-05-12T23:26:50Z;[{'id': 5027149505, 'qualifierId': 213, 'value': '1.35'}, {'id': 5027149499, 'qualifierId': 140, 'value': '30.0'}, {'id': 5027149501, 'qualifierId': 141, 'value': '72.6'}, {'id': 5027149503, 'qualifierId': 212, 'value': '18.0'}, {'id': 5027149497, 'qualifierId': 56, 'value': 'Back'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;18,0;;72,6;30,0;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;30,0;72,6;;;;;;;0;0;22;18;St. Louis City II;1338;GK;1,0
2686887465;257;49;1;22;20;d0c07im4a6oj8qa7f1zlt3pqs;1;30,0;72,6;2024-05-12T23:26:46.988Z;2024-05-12T23:26:47Z;[];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ct2ob3pixhlv04n24q2tbvthw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;22;20;St. Louis City II;1340;DC;1,0
2686887477;258;1;1;22;20;d0c07im4a6oj8qa7f1zlt3pqs;1;30,0;72,6;2024-05-12T23:26:47.516Z;2024-05-12T23:26:49Z;[{'id': 5027149597, 'qualifierId': 212, 'value': '18.7'}, {'id': 5027149599, 'qualifierId': 213, 'value': '5.46'}, {'id': 5027149593, 'qualifierId': 140, 'value': '42.1'}, {'id': 5027149591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027149595, 'qualifierId': 141, 'value': '52.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;18,7;;52,5;42,1;;5,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;42,1;52,5;;;;;;;0;0;22;20;St. Louis City II;1340;DC;1,0
2686887493;259;1;1;22;25;d0c07im4a6oj8qa7f1zlt3pqs;1;43,1;47,8;2024-05-12T23:26:51.821Z;2024-05-12T23:26:52Z;[{'id': 5027149673, 'qualifierId': 141, 'value': '22.2'}, {'id': 5027149671, 'qualifierId': 140, 'value': '61.8'}, {'id': 5027149675, 'qualifierId': 212, 'value': '26.2'}, {'id': 5027149677, 'qualifierId': 213, 'value': '5.56'}, {'id': 5027149669, 'qualifierId': 56, 'value': 'Center'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;26,2;;22,2;61,8;;5,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;61,8;22,2;;;;;;;0;0;22;25;St. Louis City II;1345;MC;1,0
2686887513;260;1;1;22;26;d0c07im4a6oj8qa7f1zlt3pqs;1;61,6;21,3;2024-05-12T23:26:52.837Z;2024-05-12T23:26:55Z;[{'id': 5027149793, 'qualifierId': 212, 'value': '18.0'}, {'id': 5027149791, 'qualifierId': 141, 'value': '5.3'}, {'id': 5027149787, 'qualifierId': 56, 'value': 'Right'}, {'id': 5027149797, 'qualifierId': 213, 'value': '5.64'}, {'id': 5027149789, 'qualifierId': 140, 'value': '75.3'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;18,0;;5,3;75,3;;5,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;75,3;5,3;;;;;;;0;0;22;26;St. Louis City II;1346;DR;1,0
2686887517;261;3;1;22;29;d0c07im4a6oj8qa7f1zlt3pqs;0;74,6;5,7;2024-05-12T23:26:55.724Z;2024-05-19T18:50:05Z;[{'id': 5043077869, 'qualifierId': 465}, {'id': 5027149899, 'qualifierId': 233, 'value': '144'}, {'id': 5027149817, 'qualifierId': 286}, {'id': 5027149815, 'qualifierId': 56, 'value': 'Right'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;ct2ob3pixhlv04n24q2tbvthw;Take On;;;;;;;;;;;;;;;;;;;144,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;22;29;St. Louis City II;1349;FWR;1,0
2686887529;144;7;1;22;29;dqx48fglv1l96cyrmjdod0xec;1;25,4;94,3;2024-05-12T23:26:55.725Z;2024-05-19T18:50:09Z;[{'id': 5043078141, 'qualifierId': 383}, {'id': 5027149895, 'qualifierId': 233, 'value': '261'}, {'id': 5027149879, 'qualifierId': 285}, {'id': 5027149877, 'qualifierId': 56, 'value': 'Back'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;ct2ob3pixhlv04n24q2tbvthw;Tackle;;;;;;;;;;;;;;;;;;1,0;261,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;22;29;Austin II;1349;DC;1,0
2686887533;145;49;1;22;31;dqx48fglv1l96cyrmjdod0xec;1;23,3;94,8;2024-05-12T23:26:58.433Z;2024-05-12T23:26:58Z;[];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;ct2ob3pixhlv04n24q2tbvthw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;22;31;Austin II;1351;DC;1,0
2686887541;146;1;1;22;32;dqx48fglv1l96cyrmjdod0xec;1;23,3;94,8;2024-05-12T23:26:58.917Z;2024-05-12T23:27:00Z;[{'id': 5027149947, 'qualifierId': 212, 'value': '16.8'}, {'id': 5027149949, 'qualifierId': 213, 'value': '4.48'}, {'id': 5027149943, 'qualifierId': 140, 'value': '19.7'}, {'id': 5027149941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027149945, 'qualifierId': 141, 'value': '70.8'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;16,8;;70,8;19,7;;4,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;19,7;70,8;;;;;;;0;0;22;32;Austin II;1352;DC;1,0
2686887549;147;1;1;22;34;dqx48fglv1l96cyrmjdod0xec;1;17,2;72,3;2024-05-12T23:27:00.604Z;2024-05-12T23:27:03Z;[{'id': 5027150005, 'qualifierId': 140, 'value': '4.7'}, {'id': 5027150009, 'qualifierId': 212, 'value': '15.9'}, {'id': 5027150003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027150007, 'qualifierId': 141, 'value': '59.0'}, {'id': 5027150011, 'qualifierId': 213, 'value': '3.74'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;15,9;;59,0;4,7;;3,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;4,7;59,0;;;;;;;0;0;22;34;Austin II;1354;DC;1,0
2686887569;148;1;1;22;36;dqx48fglv1l96cyrmjdod0xec;1;4,7;59,0;2024-05-12T23:27:03.025Z;2024-05-12T23:27:06Z;[{'id': 5027150111, 'qualifierId': 213, 'value': '0.28'}, {'id': 5027150107, 'qualifierId': 141, 'value': '65.2'}, {'id': 5027150109, 'qualifierId': 212, 'value': '15.5'}, {'id': 5027150103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027150105, 'qualifierId': 140, 'value': '18.9'}];esetc9bteuheaoq6mttyt6rbp;B. Lundt;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;15,5;;65,2;18,9;;0,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;18,9;65,2;;;;;;;0;0;22;36;Austin II;1356;GK;1,0
2686887583;149;1;1;22;40;dqx48fglv1l96cyrmjdod0xec;1;19,6;65,7;2024-05-12T23:27:06.556Z;2024-05-12T23:27:10Z;[{'id': 5027150193, 'qualifierId': 213, 'value': '6.11'}, {'id': 5027150191, 'qualifierId': 212, 'value': '26.1'}, {'id': 5027150187, 'qualifierId': 140, 'value': '44.1'}, {'id': 5027150189, 'qualifierId': 141, 'value': '59.0'}, {'id': 5027150185, 'qualifierId': 56, 'value': 'Back'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;26,1;;59,0;44,1;;6,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;44,1;59,0;;;;;;;0;0;22;40;Austin II;1360;MC;1,0
2686887589;150;1;1;22;43;dqx48fglv1l96cyrmjdod0xec;1;44,1;59,0;2024-05-12T23:27:10.242Z;2024-05-12T23:27:13Z;[{'id': 5027150215, 'qualifierId': 141, 'value': '76.6'}, {'id': 5027150219, 'qualifierId': 213, 'value': '0.41'}, {'id': 5027150213, 'qualifierId': 140, 'value': '70.1'}, {'id': 5027150211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027150217, 'qualifierId': 212, 'value': '29.8'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;29,8;;76,6;70,1;;0,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;70,1;76,6;;;;;;;0;0;22;43;Austin II;1363;MC;1,0
2686887593;151;1;1;22;45;dqx48fglv1l96cyrmjdod0xec;1;76,2;76,5;2024-05-12T23:27:11.538Z;2024-05-19T18:51:44Z;[{'id': 5027150257, 'qualifierId': 212, 'value': '10.8'}, {'id': 5027150259, 'qualifierId': 213, 'value': '5.16'}, {'id': 5027150253, 'qualifierId': 140, 'value': '80.6'}, {'id': 5027150251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027150255, 'qualifierId': 141, 'value': '62.2'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;10,8;;62,2;80,6;;5,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;80,6;62,2;;;;;;;0;0;22;45;Austin II;1365;FWL;1,0
2689821707;609;3;1;22;46;dqx48fglv1l96cyrmjdod0xec;0;83,2;65,0;2024-05-12T23:27:13.414Z;2024-05-19T19:25:00Z;[{'id': 5043084887, 'qualifierId': 465}, {'id': 5043254897, 'qualifierId': 233, 'value': '262'}, {'id': 5043084885, 'qualifierId': 286}, {'id': 5043084883, 'qualifierId': 56, 'value': 'Center'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;ct2ob3pixhlv04n24q2tbvthw;Take On;;;;;;;;;;;;;;;;;;;262,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;22;46;Austin II;1366;FWR;1,0
2686887623;262;7;1;22;46;d0c07im4a6oj8qa7f1zlt3pqs;0;16,8;35,0;2024-05-12T23:27:13.415Z;2024-05-19T19:25:00Z;[{'id': 5043086841, 'qualifierId': 385}, {'id': 5027150447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043086499, 'qualifierId': 285}, {'id': 5043254861, 'qualifierId': 233, 'value': '609'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;ct2ob3pixhlv04n24q2tbvthw;Tackle;;;;;;;;;;;;;;;;;;1,0;609,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;22;46;St. Louis City II;1366;DL;1,0
2686887633;152;1;1;22;52;dqx48fglv1l96cyrmjdod0xec;0;77,7;76,6;2024-05-12T23:27:19.256Z;2024-05-13T01:03:58Z;[{'id': 5027150505, 'qualifierId': 141, 'value': '73.3'}, {'id': 5027150503, 'qualifierId': 140, 'value': '64.4'}, {'id': 5027150509, 'qualifierId': 212, 'value': '14.1'}, {'id': 5027150501, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027150511, 'qualifierId': 213, 'value': '3.30'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;14,1;;73,3;64,4;;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;64,4;73,3;;;;;;;0;0;22;52;Austin II;1372;MC;1,0
2686887641;153;1;1;22;55;dqx48fglv1l96cyrmjdod0xec;1;65,5;73,2;2024-05-12T23:27:21.974Z;2024-05-12T23:27:23Z;[{'id': 5027150545, 'qualifierId': 212, 'value': '11.3'}, {'id': 5027150541, 'qualifierId': 140, 'value': '63.9'}, {'id': 5027150543, 'qualifierId': 141, 'value': '89.7'}, {'id': 5027150539, 'qualifierId': 56, 'value': 'Left'}, {'id': 5027150547, 'qualifierId': 213, 'value': '1.72'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;11,3;;89,7;63,9;;1,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;63,9;89,7;;;;;;;0;0;22;55;Austin II;1375;MC;1,0
2686887665;154;1;1;22;57;dqx48fglv1l96cyrmjdod0xec;1;63,9;89,7;2024-05-12T23:27:23.770Z;2024-05-12T23:27:28Z;[{'id': 5027150697, 'qualifierId': 141, 'value': '74.8'}, {'id': 5027150695, 'qualifierId': 140, 'value': '50.1'}, {'id': 5027150699, 'qualifierId': 212, 'value': '17.7'}, {'id': 5027150693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027150701, 'qualifierId': 213, 'value': '3.75'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;17,7;;74,8;50,1;;3,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;50,1;74,8;;;;;;;0;0;22;57;Austin II;1377;DC;1,0
2686887669;155;1;1;23;1;dqx48fglv1l96cyrmjdod0xec;1;51,4;75,4;2024-05-12T23:27:28.394Z;2024-05-12T23:27:29Z;[{'id': 5027150725, 'qualifierId': 141, 'value': '50.6'}, {'id': 5027150723, 'qualifierId': 140, 'value': '49.4'}, {'id': 5027150729, 'qualifierId': 213, 'value': '4.59'}, {'id': 5027150721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027150727, 'qualifierId': 212, 'value': '17.0'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;17,0;;50,6;49,4;;4,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;49,4;50,6;;;;;;;0;0;23;1;Austin II;1381;DC;1,0
2686887681;156;1;1;23;3;dqx48fglv1l96cyrmjdod0xec;1;49,4;50,6;2024-05-12T23:27:29.706Z;2024-05-12T23:27:31Z;[{'id': 5027150809, 'qualifierId': 140, 'value': '53.3'}, {'id': 5027150815, 'qualifierId': 213, 'value': '0.24'}, {'id': 5027150807, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027150813, 'qualifierId': 212, 'value': '4.2'}, {'id': 5027150811, 'qualifierId': 141, 'value': '52.1'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;4,2;;52,1;53,3;;0,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;53,3;52,1;;;;;;;0;0;23;3;Austin II;1383;DL;1,0
2686887701;157;1;1;23;4;dqx48fglv1l96cyrmjdod0xec;1;53,9;51,0;2024-05-12T23:27:31.362Z;2024-05-12T23:27:34Z;[{'id': 5027150945, 'qualifierId': 213, 'value': '5.13'}, {'id': 5027150941, 'qualifierId': 212, 'value': '16.5'}, {'id': 5027150933, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027150935, 'qualifierId': 140, 'value': '60.3'}, {'id': 5027150937, 'qualifierId': 141, 'value': '28.8'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;16,5;;28,8;60,3;;5,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;60,3;28,8;;;;;;;0;0;23;4;Austin II;1384;MC;1,0
