id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_Captain;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_KickOff;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_TouchTypeControl;value_TouchTypePass;value_TakeOnSpace;value_FlickOn;value_DeletedEventType;value_Launch;value_TakeOnOvertake;value_BlockedPass;value_BlockedY;value_BoxCentre;value_Deflection;value_GkY;value_LowCentre;value_RegularPlay;value_RightFooted;value_BlockedX;value_GoalmouthZ;value_NotAssisted;value_SixYardBlocked;value_GkX;value_GoalmouthY;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_NotVisible;value_TouchTypeClearance;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_OutOfPlay;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_LeftFooted;value_IndividualPlay;value_LowRight;value_SwerveRight;value_ParriedSafe;value_Diving;value_Hands;value_Left;value_Right;value_CornerTaken;value_LayOff;value_InSwinger;value_Assist;value_IntentionalAssist;value_Cross;value_FirstTouch;value_Head;value_Assisted;value_BigChance;value_FromCorner;value_HeadPass;value_OutSwinger;value_Collected;value_Standing;value_HighGkIntervention;value_GkKickFromHands;value_NextEventGoalKick;value_Low;value_GoalKick;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_LeadingToGoal;value_GoalShotTimestamp;value_RelatedError1Id;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BoxLeft;value_GkYTimeOfGoal;value_Shove/Push;value_HighClaim;value_OverArm;value_LowLeft;value_Volley;value_HighRight;value_SwitchOfPlay;value_ShirtPull/Holding;value_OutOfBoxCentre;value_CloseHigh;value_FollowsADribble;value_Weak;value_BoxDeepRight;value_High;value_LeadingToAttempt;value_LowGkIntervention;value_FreeKick;value_MisHit;value_Minutes;value_Overrun;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_RecklessOffence;value_TempShotOn;value_Handball;value_PenaltyTakerId;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_BoxRight;value_HighCentre;value_OwnPlayer;value_FairPlay;value_OwnShotBlocked;value_Strong;value_FantasyAssistTeam;value_OwnGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_HighLeft;value_PullBack;value_GkHoof;value_NotPastGoalLine;value_CloseRight;value_35Centre;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663279279;555;1;2;48;44;6gaq85erpkvbyxvivd96wuw44;1;65,5;21,9;2024-03-24T21:14:17.359Z;2024-03-29T19:11:01Z;[{'id': 4899382541, 'qualifierId': 213, 'value': '4.78'}, {'id': 4899382535, 'qualifierId': 140, 'value': '66.1'}, {'id': 4899382537, 'qualifierId': 141, 'value': '8.4'}, {'id': 4899382533, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899382539, 'qualifierId': 212, 'value': '9.2'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;4,78;;8,4;66,1;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;66,1;8,4;;;;;;;;0;48;44;Houston Dynamo II;2924;Sub;1,0
2663279283;556;1;2;48;45;6gaq85erpkvbyxvivd96wuw44;0;63,7;7,4;2024-03-24T21:14:18.654Z;2024-03-29T19:11:05Z;[{'id': 4899382583, 'qualifierId': 286}, {'id': 4899382579, 'qualifierId': 233, 'value': '485'}, {'id': 4899382577, 'qualifierId': 236}, {'id': 4899382557, 'qualifierId': 213, 'value': '0.05'}, {'id': 4899382549, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899382553, 'qualifierId': 141, 'value': '7.6'}, {'id': 4899382555, 'qualifierId': 212, 'value': '2.5'}, {'id': 4899382551, 'qualifierId': 140, 'value': '66.1'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,05;;7,6;66,1;2,5;;;;;485,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;66,1;7,6;;;;;;;;0;48;45;Houston Dynamo II;2925;MC;1,0
2663279281;485;74;2;48;45;7pmw399vh2v44cjle4fkklp1w;1;35,6;92,6;2024-03-24T21:14:18.655Z;2024-03-29T19:11:07Z;[{'id': 4899382545, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899382547, 'qualifierId': 285}, {'id': 4899382619, 'qualifierId': 233, 'value': '556'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;bt9kuwc0an4butc39kp7fh9n8;Blocked Pass;;;;;;;;;;;;;;;;;;;556,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;48;45;Los Angeles II;2925;Sub;1,0
2663279293;486;5;2;48;46;7pmw399vh2v44cjle4fkklp1w;0;34,8;101,7;2024-03-24T21:14:19.318Z;2024-03-24T21:14:22Z;[{'id': 4899382699, 'qualifierId': 233, 'value': '557'}, {'id': 4899382611, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899382613, 'qualifierId': 347}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;bt9kuwc0an4butc39kp7fh9n8;Out;;;;;;;;;;;;;;;;;;1,0;557,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;48;46;Los Angeles II;2926;Sub;1,0
2663279307;557;5;2;48;46;6gaq85erpkvbyxvivd96wuw44;1;65,2;-1,7;2024-03-24T21:14:19.318Z;2024-03-24T21:25:06Z;[{'id': 4899382683, 'qualifierId': 233, 'value': '486'}, {'id': 4899382679, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899382681, 'qualifierId': 347}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;bt9kuwc0an4butc39kp7fh9n8;Out;;;;;;;;;;;;;;;;;;1,0;486,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;48;46;Houston Dynamo II;2926;MC;1,0
2663279331;558;1;2;48;51;6gaq85erpkvbyxvivd96wuw44;1;65,4;0,0;2024-03-24T21:14:24.799Z;2024-03-24T21:14:26Z;[{'id': 4899382799, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899382797, 'qualifierId': 107}, {'id': 4899382807, 'qualifierId': 213, 'value': '1.56'}, {'id': 4899382803, 'qualifierId': 141, 'value': '12.6'}, {'id': 4899382801, 'qualifierId': 140, 'value': '65.5'}, {'id': 4899382805, 'qualifierId': 212, 'value': '9.5'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;1,56;;12,6;65,5;9,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;65,5;12,6;;;;;;;;0;48;51;Houston Dynamo II;2931;MC;1,0
2663279393;559;1;2;48;53;6gaq85erpkvbyxvivd96wuw44;1;65,5;12,6;2024-03-24T21:14:26.463Z;2024-03-24T21:14:32Z;[{'id': 4899383129, 'qualifierId': 212, 'value': '7.5'}, {'id': 4899383123, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899383131, 'qualifierId': 213, 'value': '4.51'}, {'id': 4899383125, 'qualifierId': 140, 'value': '64.1'}, {'id': 4899383127, 'qualifierId': 141, 'value': '1.8'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;4,51;;1,8;64,1;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;64,1;1,8;;;;;;;;0;48;53;Houston Dynamo II;2933;MC;1,0
2663279361;487;83;2;48;55;7pmw399vh2v44cjle4fkklp1w;0;38,7;96,9;2024-03-24T21:14:28.406Z;2024-03-24T21:20:03Z;[{'id': 4899393991, 'qualifierId': 399, 'value': '8f5h44hnjdt4rdflu8qqhx5d6'}];22p6n3oird085u2kbkiqp4pg;E. Soto;;;bt9kuwc0an4butc39kp7fh9n8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;48;55;Los Angeles II;2935;AML;1,0
2663279437;560;1;2;48;59;6gaq85erpkvbyxvivd96wuw44;1;52,6;29,8;2024-03-24T21:14:32.127Z;2024-03-24T21:14:36Z;[{'id': 4899383353, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899383359, 'qualifierId': 212, 'value': '25.5'}, {'id': 4899383361, 'qualifierId': 213, 'value': '2.01'}, {'id': 4899383355, 'qualifierId': 140, 'value': '42.3'}, {'id': 4899383357, 'qualifierId': 141, 'value': '63.8'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;2,01;;63,8;42,3;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;42,3;63,8;;;;;;;;0;48;59;Houston Dynamo II;2939;MC;1,0
2663279457;561;1;2;49;3;6gaq85erpkvbyxvivd96wuw44;1;42,7;61,4;2024-03-24T21:14:36.175Z;2024-03-24T21:14:39Z;[{'id': 4899383441, 'qualifierId': 212, 'value': '20.9'}, {'id': 4899383437, 'qualifierId': 140, 'value': '40.9'}, {'id': 4899383435, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899383443, 'qualifierId': 213, 'value': '4.62'}, {'id': 4899383439, 'qualifierId': 141, 'value': '30.8'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;4,62;;30,8;40,9;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;40,9;30,8;;;;;;;;0;49;3;Houston Dynamo II;2943;DC;1,0
2663279475;562;1;2;49;6;6gaq85erpkvbyxvivd96wuw44;1;40,6;24,6;2024-03-24T21:14:39.231Z;2024-03-24T21:14:41Z;[{'id': 4899383553, 'qualifierId': 140, 'value': '57.0'}, {'id': 4899383559, 'qualifierId': 213, 'value': '5.64'}, {'id': 4899383551, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899383557, 'qualifierId': 212, 'value': '21.6'}, {'id': 4899383555, 'qualifierId': 141, 'value': '5.5'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;5,64;;5,5;57,0;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;57,0;5,5;;;;;;;;0;49;6;Houston Dynamo II;2946;DL;1,0
2663279505;563;1;2;49;8;6gaq85erpkvbyxvivd96wuw44;1;57,0;5,5;2024-03-24T21:14:41.023Z;2024-03-24T21:14:46Z;[{'id': 4899383691, 'qualifierId': 140, 'value': '58.0'}, {'id': 4899383695, 'qualifierId': 141, 'value': '22.5'}, {'id': 4899383697, 'qualifierId': 212, 'value': '11.6'}, {'id': 4899383699, 'qualifierId': 213, 'value': '1.48'}, {'id': 4899383687, 'qualifierId': 56, 'value': 'Center'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;1,48;;22,5;58,0;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;58,0;22,5;;;;;;;;0;49;8;Houston Dynamo II;2948;DR;1,0
2663279511;564;50;2;49;13;6gaq85erpkvbyxvivd96wuw44;1;68,0;40,2;2024-03-24T21:14:46.655Z;2024-03-24T21:14:48Z;[{'id': 4899383721, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899383723, 'qualifierId': 286}, {'id': 4899383785, 'qualifierId': 233, 'value': '488'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;bt9kuwc0an4butc39kp7fh9n8;Dispossessed;;;;;;;;;;;;;;;;;;;488,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;49;13;Houston Dynamo II;2953;MC;1,0
2663279519;488;7;2;49;13;7pmw399vh2v44cjle4fkklp1w;0;32,0;59,8;2024-03-24T21:14:46.656Z;2024-03-29T19:22:35Z;[{'id': 4899383771, 'qualifierId': 285}, {'id': 4899383777, 'qualifierId': 233, 'value': '564'}, {'id': 4904502509, 'qualifierId': 385}, {'id': 4899383769, 'qualifierId': 56, 'value': 'Back'}];3ehrq9mryoug8osgxkpg4eo7o;O. Bolaños;;;bt9kuwc0an4butc39kp7fh9n8;Tackle;;;;;;;;;;;;;;;;;;;564,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;49;13;Los Angeles II;2953;MC;1,0
2663279535;489;45;2;49;17;7pmw399vh2v44cjle4fkklp1w;0;28,5;49,4;2024-03-24T21:14:50.142Z;2024-03-24T21:14:51Z;[{'id': 4899383859, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899383861, 'qualifierId': 285}, {'id': 4899383881, 'qualifierId': 233, 'value': '565'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;bt9kuwc0an4butc39kp7fh9n8;Challenge;;;;;;;;;;;;;;;;;;;565,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;49;17;Los Angeles II;2957;MC;1,0
2663279537;565;3;2;49;17;6gaq85erpkvbyxvivd96wuw44;1;71,5;50,6;2024-03-24T21:14:50.142Z;2024-03-29T19:22:40Z;[{'id': 4904502953, 'qualifierId': 464}, {'id': 4899383869, 'qualifierId': 286}, {'id': 4899383871, 'qualifierId': 233, 'value': '489'}, {'id': 4899383867, 'qualifierId': 56, 'value': 'Center'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;bt9kuwc0an4butc39kp7fh9n8;Take On;;;;;;;;;;;;;;;;;;;489,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;49;17;Houston Dynamo II;2957;FWL;1,0
2663279555;566;1;2;49;17;6gaq85erpkvbyxvivd96wuw44;1;70,8;53,5;2024-03-24T21:14:50.655Z;2024-03-24T21:14:53Z;[{'id': 4899383975, 'qualifierId': 141, 'value': '81.5'}, {'id': 4899383977, 'qualifierId': 212, 'value': '22.7'}, {'id': 4899383971, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899383979, 'qualifierId': 213, 'value': '1.00'}, {'id': 4899383973, 'qualifierId': 140, 'value': '82.5'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;1,0;;81,5;82,5;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;82,5;81,5;;;;;;;;0;49;17;Houston Dynamo II;2957;FWL;1,0
2663279579;567;1;2;49;20;6gaq85erpkvbyxvivd96wuw44;0;86,0;83,8;2024-03-24T21:14:53.630Z;2024-03-29T19:22:52Z;[{'id': 4899384111, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899384115, 'qualifierId': 141, 'value': '38.6'}, {'id': 4904503931, 'qualifierId': 72}, {'id': 4899384113, 'qualifierId': 140, 'value': '99.5'}, {'id': 4899384121, 'qualifierId': 1}, {'id': 4899384107, 'qualifierId': 2}, {'id': 4899384117, 'qualifierId': 212, 'value': '33.8'}, {'id': 4899384109, 'qualifierId': 155}, {'id': 4899384119, 'qualifierId': 213, 'value': '5.14'}, {'id': 4904503929, 'qualifierId': 224}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;5,14;;38,6;99,5;33,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;99,5;38,6;;;;;;;;0;49;20;Houston Dynamo II;2960;DC;1,0
2663279599;490;44;2;49;24;7pmw399vh2v44cjle4fkklp1w;1;1,4;60,0;2024-03-24T21:14:57.453Z;2024-03-24T21:15:00Z;[{'id': 4899384229, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899384231, 'qualifierId': 285}, {'id': 4899384249, 'qualifierId': 233, 'value': '568'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;bt9kuwc0an4butc39kp7fh9n8;Aerial;;;;;;;;;;;;;;;;;;;568,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;49;24;Los Angeles II;2964;Sub;1,0
2663279587;568;44;2;49;24;6gaq85erpkvbyxvivd96wuw44;0;98,6;40,0;2024-03-24T21:14:57.454Z;2024-03-24T21:15:01Z;[{'id': 4899384177, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899384277, 'qualifierId': 233, 'value': '490'}, {'id': 4899384179, 'qualifierId': 286}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;bt9kuwc0an4butc39kp7fh9n8;Aerial;;;;;;;;;;;;;;;;;;;490,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;49;24;Houston Dynamo II;2964;FWR;1,0
2663279595;569;43;2;49;26;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-03-24T21:14:59.535Z;2024-03-24T21:15:04Z;[{'id': 4899384281, 'qualifierId': 75, 'value': '0'}, {'id': 4899384279, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899384367, 'qualifierId': 144, 'value': '6'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;bt9kuwc0an4butc39kp7fh9n8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;49;26;Houston Dynamo II;2966;DC;1,0
2663279621;491;12;2;49;26;7pmw399vh2v44cjle4fkklp1w;1;2,3;58,5;2024-03-24T21:14:59.622Z;2024-03-24T22:14:44Z;[{'id': 4899384359, 'qualifierId': 140, 'value': '3.8'}, {'id': 4899384363, 'qualifierId': 212, 'value': '26.1'}, {'id': 4899384365, 'qualifierId': 213, 'value': '1.51'}, {'id': 4899384357, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899467515, 'qualifierId': 15}, {'id': 4899384361, 'qualifierId': 141, 'value': '96.8'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;bt9kuwc0an4butc39kp7fh9n8;Clearance;;;;;;;;;;1,51;;96,8;3,8;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;3,8;96,8;;;;;;;;0;49;26;Los Angeles II;2966;Sub;1,0
2663279623;492;49;2;49;30;7pmw399vh2v44cjle4fkklp1w;1;3,8;96,8;2024-03-24T21:15:03.578Z;2024-03-24T21:16:05Z;[{'id': 4899386247, 'qualifierId': 189}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;bt9kuwc0an4butc39kp7fh9n8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;49;30;Los Angeles II;2970;Sub;1,0
2663279645;493;1;2;49;30;7pmw399vh2v44cjle4fkklp1w;1;3,8;96,8;2024-03-24T21:15:03.606Z;2024-03-24T21:16:06Z;[{'id': 4899384485, 'qualifierId': 140, 'value': '17.5'}, {'id': 4899384491, 'qualifierId': 213, 'value': '0.06'}, {'id': 4899384483, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899386271, 'qualifierId': 189}, {'id': 4899384487, 'qualifierId': 141, 'value': '98.0'}, {'id': 4899384489, 'qualifierId': 212, 'value': '14.4'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,06;;98,0;17,5;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;17,5;98,0;;;;;;;;0;49;30;Los Angeles II;2970;Sub;1,0
