id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_TeamFormation;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_HeadPass;value_LayOff;value_DeletedEventType;value_Offensive;value_BlockedPass;value_Defensive;value_Assist;value_RegularPlay;value_IndividualPlay;value_GkX;value_BlockedX;value_BlockedY;value_OwnPlayer;value_RelatedEventId;value_OutOfBoxCentre;value_Blocked;value_FirstTouch;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_Assisted;value_LowRight;value_OwnShotBlocked;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_Shove/Push;value_OutSwinger;value_Head;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_OverhitCross;value_NextEventGoalKick;value_GoalKick;value_Low;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_IntendedTackleTarget;value_IntentionalAssist;value_MisHit;value_BoxCentre;value_LeftFooted;value_Standing;value_Collected;value_Hands;value_LowGkIntervention;value_NotVisible;value_ShirtPull/Holding;value_TakeOnSpace;value_TouchTypeControl;value_TouchTypePass;value_OverArm;value_KeeperThrow;value_Overrun;value_NotAssisted;value_High;value_FreeKick;value_SetPiece;value_LowCentre;value_DefBlock;value_TempPost;value_FlickOn;value_FantasyAssistId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_LowLeft;value_SmallBoxLeft;value_FantasyAssistTeam;value_ThrowInSetPiece;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_Volley;value_Unchallenged;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_LeadingToAttempt;value_SixYardBlocked;value_RelatedError1Id;value_MediumGkIntervention;value_GkKickFromHands;value_Right;value_FromCorner;value_HighGkIntervention;value_HighClaim;value_BoxRight;value_HighLeft;value_NotPastGoalLine;value_Minutes;value_GkHoof;value_EndType;value_ThroughBall;value_DrivenCross;value_Straight;value_BlockedCross;value_Defensive1V1;value_Tactical;value_HighRight;value_BoxDeepRight;value_Caught;value_FloatedCross;value_BigChance;value_1On1;value_CloseRight;value_Argument;value_Handball;value_CloseLeftAndHigh;value_BoxLeft;value_Feet;value_Sliding;value_ParriedSafe;value_DangerousPlay;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673232655;128;1;1;17;5;cbip96wzs3jc2xadoluhhxotl;1;70,0;21,9;2024-04-15T01:20:51.162Z;2024-04-15T01:20:55Z;[{'id': 4953097973, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953097981, 'qualifierId': 213, 'value': '2.47'}, {'id': 4953097975, 'qualifierId': 140, 'value': '59.6'}, {'id': 4953097977, 'qualifierId': 141, 'value': '34.6'}, {'id': 4953097979, 'qualifierId': 212, 'value': '13.9'}];dzo2odov052991qseshgfruju;D. Iskenderian;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;2,47;59,6;;13,9;34,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;59,6;34,6;;;;;;;0;0;17;5;The Town;1025;FW;1,0
2673232661;129;1;1;17;9;cbip96wzs3jc2xadoluhhxotl;1;59,2;30,3;2024-04-15T01:20:55.642Z;2024-04-15T01:20:57Z;[{'id': 4953098013, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953098015, 'qualifierId': 140, 'value': '52.7'}, {'id': 4953098021, 'qualifierId': 213, 'value': '3.38'}, {'id': 4953098019, 'qualifierId': 212, 'value': '7.0'}, {'id': 4953098017, 'qualifierId': 141, 'value': '27.9'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;3,38;52,7;;7,0;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;52,7;27,9;;;;;;;0;0;17;9;The Town;1029;MC;1,0
2673232673;130;1;1;17;11;cbip96wzs3jc2xadoluhhxotl;1;53,7;28,6;2024-04-15T01:20:57.594Z;2024-04-15T01:20:59Z;[{'id': 4953098063, 'qualifierId': 140, 'value': '44.0'}, {'id': 4953098065, 'qualifierId': 141, 'value': '44.8'}, {'id': 4953098069, 'qualifierId': 213, 'value': '2.32'}, {'id': 4953098067, 'qualifierId': 212, 'value': '15.0'}, {'id': 4953098061, 'qualifierId': 56, 'value': 'Back'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;2,32;44,0;;15,0;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;44,0;44,8;;;;;;;0;0;17;11;The Town;1031;DR;1,0
2673232693;131;1;1;17;13;cbip96wzs3jc2xadoluhhxotl;1;44,3;42,7;2024-04-15T01:20:59.714Z;2024-04-15T01:21:03Z;[{'id': 4953098183, 'qualifierId': 140, 'value': '45.7'}, {'id': 4953098187, 'qualifierId': 212, 'value': '10.7'}, {'id': 4953098181, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953098189, 'qualifierId': 213, 'value': '4.85'}, {'id': 4953098185, 'qualifierId': 141, 'value': '27.1'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;4,85;45,7;;10,7;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;45,7;27,1;;;;;;;0;0;17;13;The Town;1033;DL;1,0
2673232699;132;1;1;17;17;cbip96wzs3jc2xadoluhhxotl;1;45,7;26,7;2024-04-15T01:21:03.258Z;2024-04-15T01:21:04Z;[{'id': 4953098221, 'qualifierId': 212, 'value': '11.5'}, {'id': 4953098223, 'qualifierId': 213, 'value': '1.36'}, {'id': 4953098219, 'qualifierId': 141, 'value': '43.3'}, {'id': 4953098215, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953098217, 'qualifierId': 140, 'value': '48.0'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;1,36;48,0;;11,5;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;48,0;43,3;;;;;;;0;0;17;17;The Town;1037;DR;1,0
2673232709;133;1;1;17;18;cbip96wzs3jc2xadoluhhxotl;1;47,1;43,3;2024-04-15T01:21:04.763Z;2024-04-15T01:21:07Z;[{'id': 4953098279, 'qualifierId': 212, 'value': '15.1'}, {'id': 4953098277, 'qualifierId': 141, 'value': '44.6'}, {'id': 4953098275, 'qualifierId': 140, 'value': '32.7'}, {'id': 4953098281, 'qualifierId': 213, 'value': '3.08'}, {'id': 4953098273, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;3,08;32,7;;15,1;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;32,7;44,6;;;;;;;0;0;17;18;The Town;1038;MC;1,0
2673232737;134;1;1;17;20;cbip96wzs3jc2xadoluhhxotl;1;31,7;51,2;2024-04-15T01:21:06.978Z;2024-04-15T01:21:13Z;[{'id': 4953098443, 'qualifierId': 212, 'value': '18.9'}, {'id': 4953098439, 'qualifierId': 140, 'value': '48.8'}, {'id': 4953098437, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953098445, 'qualifierId': 213, 'value': '0.32'}, {'id': 4953098441, 'qualifierId': 141, 'value': '60.0'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,32;48,8;;18,9;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;48,8;60,0;;;;;;;0;0;17;20;The Town;1040;DL;1,0
2673232749;135;1;1;17;28;cbip96wzs3jc2xadoluhhxotl;1;59,5;67,6;2024-04-15T01:21:14.490Z;2024-04-15T01:21:16Z;[{'id': 4953098523, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953098525, 'qualifierId': 140, 'value': '67.9'}, {'id': 4953098531, 'qualifierId': 213, 'value': '5.52'}, {'id': 4953098529, 'qualifierId': 212, 'value': '12.2'}, {'id': 4953098527, 'qualifierId': 141, 'value': '55.1'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;5,52;67,9;;12,2;55,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;67,9;55,1;;;;;;;0;0;17;28;The Town;1048;MC;1,0
2673232761;136;1;1;17;30;cbip96wzs3jc2xadoluhhxotl;1;69,1;50,3;2024-04-15T01:21:16.266Z;2024-04-15T01:21:18Z;[{'id': 4953098597, 'qualifierId': 213, 'value': '4.98'}, {'id': 4953098591, 'qualifierId': 140, 'value': '74.6'}, {'id': 4953098595, 'qualifierId': 212, 'value': '21.7'}, {'id': 4953098593, 'qualifierId': 141, 'value': '19.5'}, {'id': 4953098589, 'qualifierId': 56, 'value': 'Right'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;4,98;74,6;;21,7;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;74,6;19,5;;;;;;;0;0;17;30;The Town;1050;ML;1,0
2673232777;137;1;1;17;32;cbip96wzs3jc2xadoluhhxotl;1;74,6;25,3;2024-04-15T01:21:18.731Z;2024-04-15T01:21:20Z;[{'id': 4953098645, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953098653, 'qualifierId': 213, 'value': '1.56'}, {'id': 4953098649, 'qualifierId': 141, 'value': '39.8'}, {'id': 4953098651, 'qualifierId': 212, 'value': '9.9'}, {'id': 4953098647, 'qualifierId': 140, 'value': '74.7'}];dzo2odov052991qseshgfruju;D. Iskenderian;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;1,56;74,7;;9,9;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;74,7;39,8;;;;;;;0;0;17;32;The Town;1052;FW;1,0
2673232803;138;1;1;17;34;cbip96wzs3jc2xadoluhhxotl;0;74,8;40,0;2024-04-15T01:21:20.139Z;2024-04-15T01:21:25Z;[{'id': 4953098847, 'qualifierId': 212, 'value': '26.2'}, {'id': 4953098841, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953098839, 'qualifierId': 155}, {'id': 4953098849, 'qualifierId': 213, 'value': '6.02'}, {'id': 4953098845, 'qualifierId': 141, 'value': '30.0'}, {'id': 4953098843, 'qualifierId': 140, 'value': '98.9'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;6,02;98,9;;26,2;30,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;98,9;30,0;;;;;;;0;0;17;34;The Town;1054;ML;1,0
2673232811;126;52;1;17;39;ew2zirzye0sw1txr2m33nr25y;1;3,3;66,9;2024-04-15T01:21:25.651Z;2024-04-18T03:00:26Z;[{'id': 4958933083, 'qualifierId': 376}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;c8lmri7qkud4qv38izu82njtg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;17;39;Real Monarchs;1059;GK;1,0
2673232909;127;1;1;17;56;ew2zirzye0sw1txr2m33nr25y;0;13,9;53,9;2024-04-15T01:21:42.420Z;2024-04-15T01:21:45Z;[{'id': 4953099361, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953099367, 'qualifierId': 212, 'value': '47.0'}, {'id': 4953099369, 'qualifierId': 213, 'value': '0.76'}, {'id': 4953099391, 'qualifierId': 1}, {'id': 4953099375, 'qualifierId': 287}, {'id': 4953099365, 'qualifierId': 141, 'value': '100.0'}, {'id': 4953099363, 'qualifierId': 140, 'value': '46.4'}, {'id': 4953099359, 'qualifierId': 123}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,76;46,4;;47,0;100,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;46,4;100,0;;;;;;;0;0;17;56;Real Monarchs;1076;GK;1,0
2673232923;128;5;1;17;59;ew2zirzye0sw1txr2m33nr25y;0;44,8;101,8;2024-04-15T01:21:45.478Z;2024-04-15T01:21:52Z;[{'id': 4953099413, 'qualifierId': 347}, {'id': 4953099411, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953099709, 'qualifierId': 233, 'value': '139'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;139,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;17;59;Real Monarchs;1079;GK;1,0
2673232961;139;5;1;17;59;cbip96wzs3jc2xadoluhhxotl;1;55,2;-1,8;2024-04-15T01:21:45.478Z;2024-04-15T01:31:41Z;[{'id': 4953099701, 'qualifierId': 233, 'value': '128'}, {'id': 4953099699, 'qualifierId': 347}, {'id': 4953099697, 'qualifierId': 56, 'value': 'Right'}];dzo2odov052991qseshgfruju;D. Iskenderian;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;128,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;17;59;The Town;1079;FW;1,0
2673232987;140;1;1;18;5;cbip96wzs3jc2xadoluhhxotl;1;43,3;0,0;2024-04-15T01:21:51.531Z;2024-04-15T01:21:55Z;[{'id': 4953099845, 'qualifierId': 141, 'value': '13.8'}, {'id': 4953099849, 'qualifierId': 213, 'value': '2.01'}, {'id': 4953099847, 'qualifierId': 212, 'value': '11.8'}, {'id': 4953099839, 'qualifierId': 107}, {'id': 4953099841, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953099843, 'qualifierId': 140, 'value': '38.5'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;2,01;38,5;;11,8;13,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,5;13,8;;;;;;;0;0;18;5;The Town;1085;DR;1,0
2673233021;141;1;1;18;9;cbip96wzs3jc2xadoluhhxotl;1;41,0;26,8;2024-04-15T01:21:55.187Z;2024-04-15T01:22:00Z;[{'id': 4953100043, 'qualifierId': 213, 'value': '1.82'}, {'id': 4953100035, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953100039, 'qualifierId': 141, 'value': '63.0'}, {'id': 4953100041, 'qualifierId': 212, 'value': '25.4'}, {'id': 4953100037, 'qualifierId': 140, 'value': '35.1'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;1,82;35,1;;25,4;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;35,1;63,0;;;;;;;0;0;18;9;The Town;1089;DL;1,0
2673233027;142;1;1;18;14;cbip96wzs3jc2xadoluhhxotl;1;38,7;71,4;2024-04-15T01:22:00.555Z;2024-04-15T01:22:03Z;[{'id': 4953100085, 'qualifierId': 213, 'value': '0.82'}, {'id': 4953100079, 'qualifierId': 140, 'value': '52.6'}, {'id': 4953100077, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953100083, 'qualifierId': 212, 'value': '21.3'}, {'id': 4953100081, 'qualifierId': 141, 'value': '94.2'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,82;52,6;;21,3;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;52,6;94,2;;;;;;;0;0;18;14;The Town;1094;DC;1,0
2673233045;143;1;1;18;16;cbip96wzs3jc2xadoluhhxotl;0;54,2;94,5;2024-04-15T01:22:02.915Z;2024-04-15T01:22:07Z;[{'id': 4953100207, 'qualifierId': 213, 'value': '0.13'}, {'id': 4953100201, 'qualifierId': 140, 'value': '84.1'}, {'id': 4953100199, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953100205, 'qualifierId': 212, 'value': '31.7'}, {'id': 4953100203, 'qualifierId': 141, 'value': '100.0'}];asy97zdxk0352toy38huzk222;T. Silva;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,13;84,1;;31,7;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;84,1;100,0;;;;;;;0;0;18;16;The Town;1096;DC;1,0
2673233103;129;5;1;18;20;ew2zirzye0sw1txr2m33nr25y;1;20,9;-1,4;2024-04-15T01:22:06.915Z;2024-04-15T01:31:42Z;[{'id': 4953100447, 'qualifierId': 347}, {'id': 4953115713, 'qualifierId': 233, 'value': '144'}, {'id': 4953100445, 'qualifierId': 56, 'value': 'Back'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;144,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;18;20;Real Monarchs;1100;GK;1,0
2673233047;144;5;1;18;20;cbip96wzs3jc2xadoluhhxotl;0;79,1;101,4;2024-04-15T01:22:06.915Z;2024-04-15T01:31:42Z;[{'id': 4953100209, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953115717, 'qualifierId': 233, 'value': '129'}, {'id': 4953100211, 'qualifierId': 347}];asy97zdxk0352toy38huzk222;T. Silva;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;129,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;18;20;The Town;1100;DC;1,0
2673233113;130;1;1;18;30;ew2zirzye0sw1txr2m33nr25y;1;27,1;0,0;2024-04-15T01:22:16.629Z;2024-04-15T01:59:44Z;[{'id': 4953100507, 'qualifierId': 213, 'value': '2.79'}, {'id': 4953100501, 'qualifierId': 140, 'value': '12.8'}, {'id': 4953100499, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953100505, 'qualifierId': 212, 'value': '16.0'}, {'id': 4953100497, 'qualifierId': 107}, {'id': 4953100503, 'qualifierId': 141, 'value': '6.8'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;2,79;12,8;;16,0;6,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;12,8;6,8;;;;;;;0;0;18;30;Real Monarchs;1110;DR;1,0
2673233127;131;1;1;18;32;ew2zirzye0sw1txr2m33nr25y;1;19,1;11,0;2024-04-15T01:22:18.884Z;2024-04-18T03:01:46Z;[{'id': 4953100581, 'qualifierId': 141, 'value': '17.8'}, {'id': 4953100583, 'qualifierId': 212, 'value': '29.0'}, {'id': 4953100577, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953100579, 'qualifierId': 140, 'value': '46.4'}, {'id': 4953100585, 'qualifierId': 213, 'value': '0.16'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,16;46,4;;29,0;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;46,4;17,8;;;;;;;0;0;18;32;Real Monarchs;1112;MC;1,0
2673233133;132;1;1;18;34;ew2zirzye0sw1txr2m33nr25y;1;42,1;15,9;2024-04-15T01:22:21.108Z;2024-04-18T03:02:18Z;[{'id': 4953100607, 'qualifierId': 212, 'value': '3.5'}, {'id': 4953100601, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953100609, 'qualifierId': 213, 'value': '2.57'}, {'id': 4953100605, 'qualifierId': 141, 'value': '18.7'}, {'id': 4953100603, 'qualifierId': 140, 'value': '39.3'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;2,57;39,3;;3,5;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;39,3;18,7;;;;;;;0;0;18;34;Real Monarchs;1114;FW;1,0
