id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Involved;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Zone;value_Angle;value_LayOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Chipped;value_Direct;value_Foul;value_Shove/Push;value_Defensive;value_Offensive;value_FreeKickTaken;value_BlockedPass;value_TakeOnSpace;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_LeftFooted;value_FirstTouch;value_RegularPlay;value_OutOfBoxCentre;value_GkX;value_Assisted;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_DeletedEventType;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Cross;value_Head;value_OutSwinger;value_LowGkIntervention;value_IntendedTackleTarget;value_TouchTypePass;value_TouchTypeControl;value_Assist;value_BoxCentre;value_Weak;value_MisHit;value_BlockedX;value_BlockedY;value_NotAssisted;value_NotPastGoalLine;value_TakeOnOvertake;value_OutOfPlay;value_FairPlay;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_FlickOn;value_IntentionalAssist;value_PullBack;value_Right;value_ThroughBall;value_Volley;value_BoxRight;value_High;value_Blocked;value_LowLeft;value_DefBlock;value_LowCentre;value_MediumGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_HighLeft;value_ShirtPull/Holding;value_NotVisible;value_AttemptedTackle;value_LowRight;value_Standing;value_ParriedDanger;value_Fumble;value_Hands;value_HighGkIntervention;value_Minutes;value_GkKickFromHands;value_Overrun;value_EndType;value_CloseLeft;value_NotRetreating;value_YellowCard;value_FromCorner;value_RecklessOffence;value_BigChance;value_SmallBoxRight;value_SetPiece;value_Tactical;value_TacticalFoul;value_HighClaim;value_PenaltyTakerId;value_Penalty;value_Diving;value_Scored;value_KeeperTouched;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_GoalShotGameClock;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GoalShotTimestamp;value_HighRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_FantasyAssistType;value_AerialFoul;value_Argument;value_OverArm;value_FreeKick;value_BoxDeepRight;value_ParriedSafe;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_OfficiallyAnnounced;value_WeatherProblem;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692623317;299;5;1;35;41;ew2zirzye0sw1txr2m33nr25y;1;59,8;-2,0;2024-05-27T02:06:31.588Z;2024-05-27T02:32:59Z;[{'id': 5058451945, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058452289, 'qualifierId': 233, 'value': '332'}, {'id': 5058451951, 'qualifierId': 347}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;332,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;35;41;St. Louis City II;2141;MC;1,0
2692623375;332;5;1;35;41;dqx48fglv1l96cyrmjdod0xec;0;40,2;102,0;2024-05-27T02:06:31.588Z;2024-05-27T02:07:01Z;[{'id': 5058452157, 'qualifierId': 347}, {'id': 5058452155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058452305, 'qualifierId': 233, 'value': '299'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;299,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;35;41;The Town;2141;DC;1,0
2692623335;300;1;1;35;48;ew2zirzye0sw1txr2m33nr25y;1;51,8;0,0;2024-05-27T02:06:39.014Z;2024-05-27T02:06:42Z;[{'id': 5058452001, 'qualifierId': 140, 'value': '20.2'}, {'id': 5058452009, 'qualifierId': 1}, {'id': 5058451999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058452007, 'qualifierId': 213, 'value': '2.91'}, {'id': 5058451997, 'qualifierId': 107}, {'id': 5058452003, 'qualifierId': 141, 'value': '11.0'}, {'id': 5058452005, 'qualifierId': 212, 'value': '34.1'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;20,2;;34,1;11,0;;2,91;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;20,2;11,0;;;;;;;;0;35;48;St. Louis City II;2148;DR;1,0
2692623347;301;1;1;35;51;ew2zirzye0sw1txr2m33nr25y;1;20,5;14,3;2024-05-27T02:06:41.958Z;2024-05-27T02:06:45Z;[{'id': 5058452039, 'qualifierId': 141, 'value': '61.2'}, {'id': 5058452041, 'qualifierId': 212, 'value': '32.4'}, {'id': 5058452035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058452037, 'qualifierId': 140, 'value': '25.7'}, {'id': 5058452045, 'qualifierId': 1}, {'id': 5058452043, 'qualifierId': 213, 'value': '1.40'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;25,7;;32,4;61,2;;1,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;25,7;61,2;;;;;;;;0;35;51;St. Louis City II;2151;DL;1,0
2692623357;302;1;1;35;55;ew2zirzye0sw1txr2m33nr25y;1;28,8;59,6;2024-05-27T02:06:45.670Z;2024-05-27T02:06:49Z;[{'id': 5058452089, 'qualifierId': 213, 'value': '5.17'}, {'id': 5058452087, 'qualifierId': 212, 'value': '19.1'}, {'id': 5058452085, 'qualifierId': 141, 'value': '34.5'}, {'id': 5058452083, 'qualifierId': 140, 'value': '36.9'}, {'id': 5058452081, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;36,9;;19,1;34,5;;5,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;36,9;34,5;;;;;;;;0;35;55;St. Louis City II;2155;DC;1,0
2692623369;303;1;1;35;59;ew2zirzye0sw1txr2m33nr25y;1;40,8;29,1;2024-05-27T02:06:49.270Z;2024-06-01T16:46:39Z;[{'id': 5058452121, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058452129, 'qualifierId': 213, 'value': '5.90'}, {'id': 5058452123, 'qualifierId': 140, 'value': '58.3'}, {'id': 5058452125, 'qualifierId': 141, 'value': '18.3'}, {'id': 5058452127, 'qualifierId': 212, 'value': '19.8'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;58,3;;19,8;18,3;;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;58,3;18,3;;;;;;;;0;35;59;St. Louis City II;2159;MC;1,0
2692623371;304;1;1;36;0;ew2zirzye0sw1txr2m33nr25y;1;58,3;18,3;2024-05-27T02:06:50.998Z;2024-06-01T16:47:31Z;[{'id': 5058452139, 'qualifierId': 212, 'value': '7.3'}, {'id': 5058452133, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058452141, 'qualifierId': 213, 'value': '4.61'}, {'id': 5058452135, 'qualifierId': 140, 'value': '57.6'}, {'id': 5058452137, 'qualifierId': 141, 'value': '7.6'}, {'id': 5064372467, 'qualifierId': 156}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;57,6;;7,3;7,6;;4,61;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;57,6;7,6;;;;;;;;0;36;0;St. Louis City II;2160;FW;1,0
2692623373;305;1;1;36;1;ew2zirzye0sw1txr2m33nr25y;0;57,6;7,6;2024-05-27T02:06:51.927Z;2024-05-27T02:06:52Z;[{'id': 5058452149, 'qualifierId': 141, 'value': '16.5'}, {'id': 5058452153, 'qualifierId': 213, 'value': '0.87'}, {'id': 5058452145, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058452151, 'qualifierId': 212, 'value': '7.9'}, {'id': 5058452147, 'qualifierId': 140, 'value': '62.5'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;62,5;;7,9;16,5;;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;62,5;16,5;;;;;;;;0;36;1;St. Louis City II;2161;DR;1,0
2692623377;333;1;1;36;2;dqx48fglv1l96cyrmjdod0xec;1;30,1;87,3;2024-05-27T02:06:52.515Z;2024-06-01T16:47:47Z;[{'id': 5064372729, 'qualifierId': 141, 'value': '92.6'}, {'id': 5064372731, 'qualifierId': 212, 'value': '6.8'}, {'id': 5064372727, 'qualifierId': 140, 'value': '35.6'}, {'id': 5058452159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064372733, 'qualifierId': 213, 'value': '0.56'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;35,6;;6,8;92,6;;0,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;35,6;92,6;;;;;;;;0;36;2;The Town;2162;DC;1,0
2692623381;334;49;1;36;3;dqx48fglv1l96cyrmjdod0xec;1;36,6;91,5;2024-05-27T02:06:53.635Z;2024-05-27T02:06:53Z;[];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;d2v2vy5vpe9rs1h6y1a3zp8gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;36;3;The Town;2163;DC;1,0
2692623385;335;1;1;36;3;dqx48fglv1l96cyrmjdod0xec;0;36,6;91,5;2024-05-27T02:06:53.683Z;2024-05-27T02:06:54Z;[{'id': 5058452181, 'qualifierId': 140, 'value': '40.8'}, {'id': 5058452187, 'qualifierId': 213, 'value': '5.17'}, {'id': 5058452183, 'qualifierId': 141, 'value': '78.2'}, {'id': 5058452185, 'qualifierId': 212, 'value': '10.1'}, {'id': 5058452179, 'qualifierId': 56, 'value': 'Back'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;40,8;;10,1;78,2;;5,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;40,8;78,2;;;;;;;;0;36;3;The Town;2163;DC;1,0
2692623397;306;8;1;36;5;ew2zirzye0sw1txr2m33nr25y;1;62,0;24,1;2024-05-27T02:06:55.494Z;2024-06-01T16:47:54Z;[{'id': 5058452221, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064372847, 'qualifierId': 383}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;36;5;St. Louis City II;2165;MC;1,0
2692623403;307;49;1;36;5;ew2zirzye0sw1txr2m33nr25y;1;62,0;24,1;2024-05-27T02:06:55.944Z;2024-05-27T02:06:56Z;[];5n1wehugx0qtun8oopg2jbndg;C. Medina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;36;5;St. Louis City II;2165;MC;1,0
2692623417;308;2;1;36;6;ew2zirzye0sw1txr2m33nr25y;1;63,0;24,4;2024-05-27T02:06:56.230Z;2024-05-27T02:07:01Z;[{'id': 5058452311, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058452313, 'qualifierId': 140, 'value': '75.2'}, {'id': 5058452309, 'qualifierId': 7, 'value': 'dwyatw1wz3nrh1fcwu27ie8ve'}, {'id': 5058452315, 'qualifierId': 141, 'value': '24.7'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Offside Pass;;;;;;;;;;75,2;;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;75,2;24,7;;;;;;;;0;36;6;St. Louis City II;2166;MC;1,0
2692623407;336;55;1;36;6;dqx48fglv1l96cyrmjdod0xec;1;27,2;76,6;2024-05-27T02:06:56.231Z;2024-06-01T16:48:28Z;[];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;36;6;The Town;2166;DR;1,0
2692623431;337;1;1;36;14;dqx48fglv1l96cyrmjdod0xec;1;31,7;75,7;2024-05-27T02:07:04.739Z;2024-06-01T16:48:51Z;[{'id': 5058452365, 'qualifierId': 212, 'value': '18.0'}, {'id': 5058452355, 'qualifierId': 5}, {'id': 5058452363, 'qualifierId': 141, 'value': '51.3'}, {'id': 5058452357, 'qualifierId': 241}, {'id': 5058452367, 'qualifierId': 213, 'value': '5.11'}, {'id': 5058452361, 'qualifierId': 140, 'value': '38.3'}, {'id': 5058452359, 'qualifierId': 56, 'value': 'Back'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;38,3;;18,0;51,3;;5,11;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;38,3;51,3;;;;;;;;0;36;14;The Town;2174;MC;1,0
2692623443;338;1;1;36;17;dqx48fglv1l96cyrmjdod0xec;1;41,9;34,9;2024-05-27T02:07:07.619Z;2024-05-27T02:07:09Z;[{'id': 5058452403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058452405, 'qualifierId': 140, 'value': '39.9'}, {'id': 5058452411, 'qualifierId': 213, 'value': '4.60'}, {'id': 5058452407, 'qualifierId': 141, 'value': '8.3'}, {'id': 5058452409, 'qualifierId': 212, 'value': '18.2'}];272xwghmibw1wnptcoz6xpex;A. Watts;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;39,9;;18,2;8,3;;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;39,9;8,3;;;;;;;;0;36;17;The Town;2177;MC;1,0
2692623445;339;1;1;36;18;dqx48fglv1l96cyrmjdod0xec;1;39,9;7,4;2024-05-27T02:07:09.187Z;2024-05-27T02:07:10Z;[{'id': 5058452431, 'qualifierId': 140, 'value': '39.8'}, {'id': 5058452435, 'qualifierId': 212, 'value': '15.0'}, {'id': 5058452429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058452433, 'qualifierId': 141, 'value': '29.4'}, {'id': 5058452437, 'qualifierId': 213, 'value': '1.58'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;39,8;;15,0;29,4;;1,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;39,8;29,4;;;;;;;;0;36;18;The Town;2178;DR;1,0
2692623449;340;1;1;36;20;dqx48fglv1l96cyrmjdod0xec;1;40,4;28,6;2024-05-27T02:07:10.835Z;2024-05-27T02:07:13Z;[{'id': 5058452455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058452463, 'qualifierId': 213, 'value': '3.10'}, {'id': 5058452457, 'qualifierId': 140, 'value': '31.5'}, {'id': 5058452461, 'qualifierId': 212, 'value': '9.4'}, {'id': 5058452459, 'qualifierId': 141, 'value': '29.2'}];272xwghmibw1wnptcoz6xpex;A. Watts;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;31,5;;9,4;29,2;;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;31,5;29,2;;;;;;;;0;36;20;The Town;2180;MC;1,0
2692623457;341;1;1;36;22;dqx48fglv1l96cyrmjdod0xec;1;33,7;25,5;2024-05-27T02:07:13.027Z;2024-05-27T02:07:15Z;[{'id': 5058452491, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058452499, 'qualifierId': 213, 'value': '0.06'}, {'id': 5058452497, 'qualifierId': 212, 'value': '24.9'}, {'id': 5058452495, 'qualifierId': 141, 'value': '27.7'}, {'id': 5058452493, 'qualifierId': 140, 'value': '57.4'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;57,4;;24,9;27,7;;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;57,4;27,7;;;;;;;;0;36;22;The Town;2182;DL;1,0
2692623465;342;1;1;36;25;dqx48fglv1l96cyrmjdod0xec;1;54,9;28,3;2024-05-27T02:07:15.811Z;2024-05-27T02:07:19Z;[{'id': 5058452537, 'qualifierId': 141, 'value': '8.0'}, {'id': 5058452541, 'qualifierId': 213, 'value': '3.91'}, {'id': 5058452535, 'qualifierId': 140, 'value': '41.4'}, {'id': 5058452533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058452539, 'qualifierId': 212, 'value': '19.8'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;41,4;;19,8;8,0;;3,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;41,4;8,0;;;;;;;;0;36;25;The Town;2185;FW;1,0
2692623467;343;1;1;36;26;dqx48fglv1l96cyrmjdod0xec;0;41,3;7,8;2024-05-27T02:07:16.491Z;2024-05-27T02:28:59Z;[{'id': 5058464857, 'qualifierId': 212, 'value': '3.7'}, {'id': 5058464853, 'qualifierId': 140, 'value': '39.2'}, {'id': 5058452545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058464855, 'qualifierId': 141, 'value': '12.1'}, {'id': 5058464859, 'qualifierId': 213, 'value': '2.22'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;39,2;;3,7;12,1;;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;39,2;12,1;;;;;;;;0;36;26;The Town;2186;DR;1,0
2692623471;309;8;1;36;27;ew2zirzye0sw1txr2m33nr25y;1;66,7;87,4;2024-05-27T02:07:17.983Z;2024-06-01T16:49:26Z;[{'id': 5064374145, 'qualifierId': 384}, {'id': 5058452561, 'qualifierId': 56, 'value': 'Left'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;d2v2vy5vpe9rs1h6y1a3zp8gk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;36;27;St. Louis City II;2187;ML;1,0
2692626465;395;1;1;36;28;ew2zirzye0sw1txr2m33nr25y;0;64,8;91,5;2024-05-27T02:07:18.214Z;2024-05-27T02:28:49Z;[{'id': 5058465159, 'qualifierId': 212, 'value': '0.9'}, {'id': 5058465161, 'qualifierId': 213, 'value': '5.71'}, {'id': 5058465157, 'qualifierId': 141, 'value': '90.8'}, {'id': 5058465155, 'qualifierId': 140, 'value': '65.5'}, {'id': 5058465153, 'qualifierId': 56, 'value': 'Left'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;65,5;;0,9;90,8;;5,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;65,5;90,8;;;;;;;;0;36;28;St. Louis City II;2188;FW;1,0
2692626505;444;61;1;36;29;dqx48fglv1l96cyrmjdod0xec;1;38,9;8,9;2024-05-27T02:07:19.214Z;2024-05-27T02:28:56Z;[{'id': 5058465309, 'qualifierId': 56, 'value': 'Back'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;36;29;The Town;2189;DR;1,0
