id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Launch;value_HeadPass;value_Offensive;value_Defensive;value_FlickOn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_DeletedEventType;value_TouchTypeClearance;value_NotVisible;value_ThroughBall;value_Cross;value_OutSwinger;value_RightFooted;value_OverhitCross;value_LeftFooted;value_TakeOnSpace;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_BoxCentre;value_GkYTimeOfGoal;value_GkY;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_BigChance;value_NotAssisted;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_Diving;value_Left;value_Scored;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LowGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_OutOfPlay;value_InSwinger;value_Head;value_HighGkIntervention;value_LastLine;value_Right;value_CornerTaken;value_TouchTypeControl;value_Handball;value_High;value_Assist;value_IndividualPlay;value_RegularPlay;value_RelatedEventId;value_Assisted;value_SwitchOfPlay;value_OutOfBoxCentre;value_IntentionalAssist;value_BlockedY;value_Blocked;value_BlockedX;value_LowCentre;value_BoxRight;value_HitLeftPost;value_HitWoodwork;value_DefBlock;value_PullBack;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_1On1;value_2NdAssist;value_FirstTouch;value_2NdAssisted;value_2NdRelatedEventId;value_HighCentre;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_SetPiece;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_FreeKick;value_Minutes;value_HighLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_MediumGkIntervention;value_LowRight;value_ParriedSafe;value_Hands;value_MisHit;value_NotPastGoalLine;value_FromCorner;value_DrivenCross;value_Straight;value_FloatedCross;value_Volley;value_Weak;value_FastBreak;value_Overrun;value_RecklessOffence;value_GkKickFromHands;value_SixYardBlocked;value_SmallBoxRight;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_HitBar;value_ParriedDanger;value_SmallBoxCentre;value_GoesToPenalties;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695040727;264;1;1;36;46;7pmw399vh2v44cjle4fkklp1w;1;55,9;10,9;2024-06-07T23:40:18.642Z;2024-06-07T23:40:19Z;[{'id': 5071747491, 'qualifierId': 141, 'value': '5.3'}, {'id': 5071747487, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071747493, 'qualifierId': 212, 'value': '3.9'}, {'id': 5071747495, 'qualifierId': 213, 'value': '4.96'}, {'id': 5071747489, 'qualifierId': 140, 'value': '56.8'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;56,8;4,96;3,9;;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;56,8;5,3;;;;;;;;0;36;46;Sporting KC II;2206;MC;1,0
2695040729;265;49;1;36;47;7pmw399vh2v44cjle4fkklp1w;1;56,8;5,3;2024-06-07T23:40:19.875Z;2024-06-07T23:40:20Z;[];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dau7b6zlp8fz4jbrs2q4q115g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;36;47;Sporting KC II;2207;DR;1,0
2695040741;266;1;1;36;48;7pmw399vh2v44cjle4fkklp1w;1;56,8;5,3;2024-06-07T23:40:20.498Z;2024-06-07T23:40:22Z;[{'id': 5071747539, 'qualifierId': 140, 'value': '64.1'}, {'id': 5071747541, 'qualifierId': 141, 'value': '5.5'}, {'id': 5071747537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071747543, 'qualifierId': 212, 'value': '7.7'}, {'id': 5071747545, 'qualifierId': 213, 'value': '0.02'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;64,1;0,02;7,7;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;64,1;5,5;;;;;;;;0;36;48;Sporting KC II;2208;DR;1,0
2695040749;267;1;1;36;49;7pmw399vh2v44cjle4fkklp1w;0;67,4;5,8;2024-06-07T23:40:21.370Z;2024-06-14T15:13:08Z;[{'id': 5071747587, 'qualifierId': 140, 'value': '65.0'}, {'id': 5071747591, 'qualifierId': 212, 'value': '5.7'}, {'id': 5071747585, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071747593, 'qualifierId': 213, 'value': '2.03'}, {'id': 5071747589, 'qualifierId': 141, 'value': '13.3'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;65,0;2,03;5,7;;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;65,0;13,3;;;;;;;;0;36;49;Sporting KC II;2209;MR;1,0
2695040737;347;43;1;36;49;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-07T23:40:22.014Z;2024-06-14T15:13:13Z;[{'id': 5077037273, 'qualifierId': 144, 'value': '49'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;36;49;Houston Dynamo II;2209;MC;1,0
2695040755;348;1;1;36;50;7fbej4xwoq4imaf5l39304m37;1;28,5;69,3;2024-06-07T23:40:22.206Z;2024-06-07T23:40:24Z;[{'id': 5071747629, 'qualifierId': 212, 'value': '20.7'}, {'id': 5071747631, 'qualifierId': 213, 'value': '0.02'}, {'id': 5071747627, 'qualifierId': 141, 'value': '69.8'}, {'id': 5071747625, 'qualifierId': 140, 'value': '48.2'}, {'id': 5071747623, 'qualifierId': 56, 'value': 'Back'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;48,2;0,02;20,7;;69,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;48,2;69,8;;;;;;;;0;36;50;Houston Dynamo II;2210;MC;1,0
2696005491;858;49;1;36;50;7fbej4xwoq4imaf5l39304m37;1;41,8;68,3;2024-06-07T23:40:22.563Z;2024-06-14T15:14:52Z;[];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;36;50;Houston Dynamo II;2210;FWL;1,0
2696005453;799;83;1;36;51;7pmw399vh2v44cjle4fkklp1w;1;51,8;30,8;2024-06-07T23:40:23.681Z;2024-06-14T15:13:47Z;[{'id': 5077037417, 'qualifierId': 399, 'value': '4oz12ku4mdjsq7y4sgogpwg2y'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;dau7b6zlp8fz4jbrs2q4q115g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;36;51;Sporting KC II;2211;DC;1,0
2695040777;349;61;1;36;51;7fbej4xwoq4imaf5l39304m37;1;48,1;66,0;2024-06-07T23:40:23.998Z;2024-06-14T15:13:53Z;[{'id': 5071747729, 'qualifierId': 56, 'value': 'Back'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;36;51;Houston Dynamo II;2211;FWL;1,0
2695040785;350;1;1;36;56;7fbej4xwoq4imaf5l39304m37;1;54,7;44,7;2024-06-07T23:40:28.608Z;2024-06-07T23:40:30Z;[{'id': 5071747773, 'qualifierId': 141, 'value': '70.1'}, {'id': 5071747775, 'qualifierId': 212, 'value': '29.0'}, {'id': 5071747777, 'qualifierId': 213, 'value': '0.64'}, {'id': 5071747769, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071747771, 'qualifierId': 140, 'value': '76.9'}];avijawqszxv4ewdxydxeugbv8;J. Ortiz;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;76,9;0,64;29,0;;70,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;76,9;70,1;;;;;;;;0;36;56;Houston Dynamo II;2216;MC;1,0
2695040789;351;1;1;36;58;7fbej4xwoq4imaf5l39304m37;0;77,1;67,6;2024-06-07T23:40:30.767Z;2024-06-07T23:40:31Z;[{'id': 5071747801, 'qualifierId': 213, 'value': '5.33'}, {'id': 5071747799, 'qualifierId': 212, 'value': '11.5'}, {'id': 5071747795, 'qualifierId': 140, 'value': '83.5'}, {'id': 5071747793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071747797, 'qualifierId': 141, 'value': '53.8'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;83,5;5,33;11,5;;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;83,5;53,8;;;;;;;;0;36;58;Houston Dynamo II;2218;FW;1,0
2695040793;268;8;1;36;59;7pmw399vh2v44cjle4fkklp1w;1;21,4;37,4;2024-06-07T23:40:31.808Z;2024-06-14T15:14:17Z;[{'id': 5071747815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077037529, 'qualifierId': 384}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dau7b6zlp8fz4jbrs2q4q115g;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;36;59;Sporting KC II;2219;DC;1,0
2695040805;269;61;1;37;0;7pmw399vh2v44cjle4fkklp1w;1;21,5;41,2;2024-06-07T23:40:32.586Z;2024-06-07T23:52:07Z;[{'id': 5071747875, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;37;0;Sporting KC II;2220;DC;1,0
2695042789;369;1;1;37;1;7pmw399vh2v44cjle4fkklp1w;0;15,4;46,0;2024-06-07T23:40:33.023Z;2024-06-07T23:52:14Z;[{'id': 5071759075, 'qualifierId': 141, 'value': '61.1'}, {'id': 5071759073, 'qualifierId': 140, 'value': '32.0'}, {'id': 5071759069, 'qualifierId': 157}, {'id': 5071759077, 'qualifierId': 212, 'value': '20.2'}, {'id': 5071759079, 'qualifierId': 213, 'value': '0.53'}, {'id': 5071759071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071759081, 'qualifierId': 1}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;32,0;0,53;20,2;;61,1;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;32,0;61,1;;;;;;;;0;37;1;Sporting KC II;2221;DL;1,0
2695040803;352;61;1;37;1;7fbej4xwoq4imaf5l39304m37;1;75,4;44,2;2024-06-07T23:40:33.437Z;2024-06-07T23:40:33Z;[{'id': 5071747873, 'qualifierId': 56, 'value': 'Center'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;37;1;Houston Dynamo II;2221;DR;1,0
2695040819;270;45;1;37;2;7pmw399vh2v44cjle4fkklp1w;0;31,2;63,4;2024-06-07T23:40:34.926Z;2024-06-07T23:52:21Z;[{'id': 5071747953, 'qualifierId': 285}, {'id': 5071748013, 'qualifierId': 233, 'value': '353'}, {'id': 5071747951, 'qualifierId': 56, 'value': 'Back'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;dau7b6zlp8fz4jbrs2q4q115g;Challenge;;;;;;;;;;;;;;;;;;;;353,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;37;2;Sporting KC II;2222;ML;1,0
2695040829;353;3;1;37;2;7fbej4xwoq4imaf5l39304m37;1;68,8;36,6;2024-06-07T23:40:34.926Z;2024-06-14T15:14:28Z;[{'id': 5071747997, 'qualifierId': 233, 'value': '270'}, {'id': 5077037623, 'qualifierId': 464}, {'id': 5071747993, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071747995, 'qualifierId': 286}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Take On;;;;;;;;;;;;;;;;;;;;270,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;37;2;Houston Dynamo II;2222;FWL;1,0
2695040837;354;1;1;37;5;7fbej4xwoq4imaf5l39304m37;1;63,0;35,5;2024-06-07T23:40:37.663Z;2024-06-07T23:40:38Z;[{'id': 5071748031, 'qualifierId': 140, 'value': '53.1'}, {'id': 5071748029, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071748033, 'qualifierId': 141, 'value': '35.0'}, {'id': 5071748035, 'qualifierId': 212, 'value': '10.4'}, {'id': 5071748037, 'qualifierId': 213, 'value': '3.17'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;53,1;3,17;10,4;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;53,1;35,0;;;;;;;;0;37;5;Houston Dynamo II;2225;FWL;1,0
2695040845;355;1;1;37;6;7fbej4xwoq4imaf5l39304m37;1;53,1;35,0;2024-06-07T23:40:38.638Z;2024-06-07T23:40:40Z;[{'id': 5071748085, 'qualifierId': 213, 'value': '0.39'}, {'id': 5071748077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071748083, 'qualifierId': 212, 'value': '7.6'}, {'id': 5071748079, 'qualifierId': 140, 'value': '59.8'}, {'id': 5071748081, 'qualifierId': 141, 'value': '39.2'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;59,8;0,39;7,6;;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;59,8;39,2;;;;;;;;0;37;6;Houston Dynamo II;2226;DL;1,0
2695040865;356;1;1;37;8;7fbej4xwoq4imaf5l39304m37;0;59,8;39,2;2024-06-07T23:40:40.752Z;2024-06-07T23:40:45Z;[{'id': 5071748171, 'qualifierId': 213, 'value': '0.57'}, {'id': 5071748165, 'qualifierId': 140, 'value': '100.0'}, {'id': 5071748173, 'qualifierId': 1}, {'id': 5071748167, 'qualifierId': 141, 'value': '80.1'}, {'id': 5071748163, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071748161, 'qualifierId': 155}, {'id': 5071748169, 'qualifierId': 212, 'value': '51.3'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;100,0;0,57;51,3;;80,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;100,0;80,1;;;;;;;;0;37;8;Houston Dynamo II;2228;FWL;1,0
2695040869;271;5;1;37;13;7pmw399vh2v44cjle4fkklp1w;1;-0,9;20,0;2024-06-07T23:40:45.849Z;2024-06-07T23:42:45Z;[{'id': 5071748185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071748187, 'qualifierId': 346}, {'id': 5071748189, 'qualifierId': 233, 'value': '357'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dau7b6zlp8fz4jbrs2q4q115g;Out;;;;;;;;;;;;;;;;;;;1,0;357,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;37;13;Sporting KC II;2233;DR;1,0
2695040867;357;5;1;37;13;7fbej4xwoq4imaf5l39304m37;0;100,9;80,0;2024-06-07T23:40:45.849Z;2024-06-07T23:40:47Z;[{'id': 5071748175, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071748177, 'qualifierId': 346}, {'id': 5071748195, 'qualifierId': 233, 'value': '271'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Out;;;;;;;;;;;;;;;;;;;1,0;271,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;37;13;Houston Dynamo II;2233;FWL;1,0
2695040923;272;1;1;37;35;7pmw399vh2v44cjle4fkklp1w;0;5,5;48,5;2024-06-07T23:41:07.651Z;2024-06-07T23:41:13Z;[{'id': 5071748529, 'qualifierId': 1}, {'id': 5071748521, 'qualifierId': 140, 'value': '55.0'}, {'id': 5071748517, 'qualifierId': 124}, {'id': 5071748519, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071748523, 'qualifierId': 141, 'value': '11.4'}, {'id': 5071748527, 'qualifierId': 213, 'value': '5.83'}, {'id': 5071748533, 'qualifierId': 74}, {'id': 5071748525, 'qualifierId': 212, 'value': '57.8'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;55,0;5,83;57,8;;11,4;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;55,0;11,4;;;;;;;;0;37;35;Sporting KC II;2255;GK;1,0
2695040927;358;44;1;37;40;7fbej4xwoq4imaf5l39304m37;1;40,4;87,4;2024-06-07T23:41:12.161Z;2024-06-07T23:41:13Z;[{'id': 5071748549, 'qualifierId': 233, 'value': '273'}, {'id': 5071748541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071748543, 'qualifierId': 285}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dau7b6zlp8fz4jbrs2q4q115g;Aerial;;;;;;;;;;;;;;;;;;;;273,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;37;40;Houston Dynamo II;2260;DC;1,0
2695040925;273;44;1;37;40;7pmw399vh2v44cjle4fkklp1w;0;59,6;12,6;2024-06-07T23:41:12.162Z;2024-06-07T23:41:13Z;[{'id': 5071748539, 'qualifierId': 286}, {'id': 5071748573, 'qualifierId': 233, 'value': '358'}, {'id': 5071748537, 'qualifierId': 56, 'value': 'Right'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dau7b6zlp8fz4jbrs2q4q115g;Aerial;;;;;;;;;;;;;;;;;;;;358,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;37;40;Sporting KC II;2260;MR;1,0
