id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Captain;value_TeamFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_Angle;value_PassEndX;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TouchTypePass;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_SwitchOfPlay;value_Chipped;value_Assist;value_GoalmouthY;value_GkY;value_GoalmouthZ;value_Blocked;value_RegularPlay;value_Assisted;value_BlockedX;value_OutOfBoxCentre;value_LowLeft;value_GkX;value_RelatedEventId;value_RightFooted;value_IndividualPlay;value_BlockedY;value_DefBlock;value_IntentionalAssist;value_BigChance;value_BoxCentre;value_Head;value_SixYardBlocked;value_SavedOffLine;value_FirstTouch;value_LowCentre;value_LastLine;value_BlockedClearance;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_TouchTypeClearance;value_Foul;value_AttemptedTackle;value_Direct;value_LeftFooted;value_Cross;value_OutSwinger;value_Deflection;value_NotAssisted;value_Volley;value_LowRight;value_Standing;value_Collected;value_Hands;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_OverhitCross;value_Left;value_OutOfPlay;value_BoxLeft;value_TouchTypeControl;value_FollowsShotRebound;value_BlockedCross;value_Handball;value_InSwinger;value_TacticalFoul;value_YellowCard;value_LowGkIntervention;value_FreeKick;value_ByWall;value_High;value_SetPiece;value_TakeOnSpace;value_CornerTaken;value_PullBack;value_FromCorner;value_HighLeft;value_Overrun;value_Defensive1V1;value_OtherBodyPart;value_Diving;value_ParriedDanger;value_CloseHigh;value_SmallBoxCentre;value_FlickOn;value_Minutes;value_LeadingToAttempt;value_RelatedError1Id;value_1On1;value_Stooping;value_ParriedSafe;value_Feet;value_HighRight;value_EndType;value_Right;value_HighClaim;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Straight;value_DrivenCross;value_FloatedCross;value_HighGkIntervention;value_OverArm;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_LeadingToGoal;value_Sliding;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Fumble;value_ShirtPull/Holding;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_CloseLeft;value_FastBreak;value_NotPastGoalLine;value_BoxRight;value_HitWoodwork;value_HitLeftPost;value_OutOnSideline;value_MisHit;value_RecklessOffence;value_GoesToPenalties;value_Saved;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695502087;338;1;1;34;30;8ijkk62897so5r3bq0wgwx4bu;1;41,4;29,6;2024-06-10T00:38:19.231Z;2024-06-10T00:38:20Z;[{'id': 5074299397, 'qualifierId': 141, 'value': '29.6'}, {'id': 5074299399, 'qualifierId': 212, 'value': '5.4'}, {'id': 5074299393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074299395, 'qualifierId': 140, 'value': '46.5'}, {'id': 5074299401, 'qualifierId': 213, 'value': '0.00'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;29,6;5,4;;0,0;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;46,5;29,6;;;;;;;;0;34;30;Portland Timbers II;2070;DR;1,0
2695502095;339;1;1;34;31;8ijkk62897so5r3bq0wgwx4bu;1;46,5;29,6;2024-06-10T00:38:20.704Z;2024-06-10T00:38:22Z;[{'id': 5074299443, 'qualifierId': 141, 'value': '29.0'}, {'id': 5074299447, 'qualifierId': 213, 'value': '3.24'}, {'id': 5074299445, 'qualifierId': 212, 'value': '4.3'}, {'id': 5074299439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074299441, 'qualifierId': 140, 'value': '42.4'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;29,0;4,3;;3,24;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;42,4;29,0;;;;;;;;0;34;31;Portland Timbers II;2071;MC;1,0
2695502101;340;1;1;34;33;8ijkk62897so5r3bq0wgwx4bu;1;41,9;29,0;2024-06-10T00:38:22.255Z;2024-06-10T00:38:25Z;[{'id': 5074299487, 'qualifierId': 141, 'value': '52.1'}, {'id': 5074299491, 'qualifierId': 213, 'value': '2.10'}, {'id': 5074299483, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074299489, 'qualifierId': 212, 'value': '18.2'}, {'id': 5074299485, 'qualifierId': 140, 'value': '33.1'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;52,1;18,2;;2,1;33,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;33,1;52,1;;;;;;;;0;34;33;Portland Timbers II;2073;DR;1,0
2695502115;341;1;1;34;36;8ijkk62897so5r3bq0wgwx4bu;1;35,1;51,0;2024-06-10T00:38:25.839Z;2024-06-10T00:38:34Z;[{'id': 5074299633, 'qualifierId': 213, 'value': '1.29'}, {'id': 5074299625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074299631, 'qualifierId': 212, 'value': '22.6'}, {'id': 5074299627, 'qualifierId': 140, 'value': '41.1'}, {'id': 5074299629, 'qualifierId': 141, 'value': '82.9'}];2vkfc121vxf4n83nluee80k5w;E. Garcés;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;82,9;22,6;;1,29;41,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;41,1;82,9;;;;;;;;0;34;36;Portland Timbers II;2076;DL;1,0
2695502127;342;1;1;34;45;8ijkk62897so5r3bq0wgwx4bu;1;52,7;62,3;2024-06-10T00:38:34.735Z;2024-06-10T00:38:38Z;[{'id': 5074299711, 'qualifierId': 141, 'value': '91.2'}, {'id': 5074299707, 'qualifierId': 56, 'value': 'Left'}, {'id': 5074299709, 'qualifierId': 140, 'value': '63.0'}, {'id': 5074299715, 'qualifierId': 213, 'value': '1.07'}, {'id': 5074299713, 'qualifierId': 212, 'value': '22.4'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;91,2;22,4;;1,07;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;63,0;91,2;;;;;;;;0;34;45;Portland Timbers II;2085;DC;1,0
2695502133;343;1;1;34;49;8ijkk62897so5r3bq0wgwx4bu;1;63,0;91,2;2024-06-10T00:38:38.591Z;2024-06-10T00:38:40Z;[{'id': 5074299761, 'qualifierId': 141, 'value': '68.2'}, {'id': 5074299757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074299759, 'qualifierId': 140, 'value': '42.9'}, {'id': 5074299765, 'qualifierId': 213, 'value': '3.78'}, {'id': 5074299763, 'qualifierId': 212, 'value': '26.3'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;68,2;26,3;;3,78;42,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;42,9;68,2;;;;;;;;0;34;49;Portland Timbers II;2089;DC;1,0
2695502145;344;1;1;34;51;8ijkk62897so5r3bq0wgwx4bu;1;44,7;69,1;2024-06-10T00:38:40.351Z;2024-06-10T00:38:43Z;[{'id': 5074299841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074299845, 'qualifierId': 141, 'value': '56.1'}, {'id': 5074299847, 'qualifierId': 212, 'value': '10.0'}, {'id': 5074299849, 'qualifierId': 213, 'value': '4.23'}, {'id': 5074299843, 'qualifierId': 140, 'value': '40.3'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;56,1;10,0;;4,23;40,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;40,3;56,1;;;;;;;;0;34;51;Portland Timbers II;2091;DC;1,0
2695502159;345;1;1;34;54;8ijkk62897so5r3bq0wgwx4bu;1;42,3;52,3;2024-06-10T00:38:43.711Z;2024-06-10T00:38:46Z;[{'id': 5074299921, 'qualifierId': 140, 'value': '44.6'}, {'id': 5074299925, 'qualifierId': 212, 'value': '12.4'}, {'id': 5074299919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074299927, 'qualifierId': 213, 'value': '4.91'}, {'id': 5074299923, 'qualifierId': 141, 'value': '34.4'}];2vkfc121vxf4n83nluee80k5w;E. Garcés;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;34,4;12,4;;4,91;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;44,6;34,4;;;;;;;;0;34;54;Portland Timbers II;2094;DL;1,0
2695502183;346;1;1;34;57;8ijkk62897so5r3bq0wgwx4bu;1;44,8;32,8;2024-06-10T00:38:46.175Z;2024-06-10T00:38:49Z;[{'id': 5074300015, 'qualifierId': 212, 'value': '21.7'}, {'id': 5074300011, 'qualifierId': 140, 'value': '58.3'}, {'id': 5074300009, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074300013, 'qualifierId': 141, 'value': '8.6'}, {'id': 5074300017, 'qualifierId': 213, 'value': '5.42'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;8,6;21,7;;5,42;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;58,3;8,6;;;;;;;;0;34;57;Portland Timbers II;2097;DR;1,0
2695502185;347;1;1;35;0;8ijkk62897so5r3bq0wgwx4bu;0;59,8;9,4;2024-06-10T00:38:49.487Z;2024-06-10T00:38:51Z;[{'id': 5074300035, 'qualifierId': 212, 'value': '0.2'}, {'id': 5074300029, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074300031, 'qualifierId': 140, 'value': '59.8'}, {'id': 5074300033, 'qualifierId': 141, 'value': '9.7'}, {'id': 5074300057, 'qualifierId': 236}, {'id': 5074300037, 'qualifierId': 213, 'value': '1.57'}, {'id': 5074300059, 'qualifierId': 233, 'value': '305'}, {'id': 5074300063, 'qualifierId': 286}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;9,7;0,2;;1,57;59,8;;;305,0;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;59,8;9,7;;;;;;;;0;35;0;Portland Timbers II;2100;MC;1,0
2695502187;305;74;1;35;0;5ou8b446l1sl8frblkz3xi17g;1;43,1;85,9;2024-06-10T00:38:49.488Z;2024-06-10T00:57:58Z;[{'id': 5074300043, 'qualifierId': 285}, {'id': 5074300065, 'qualifierId': 233, 'value': '347'}, {'id': 5074300041, 'qualifierId': 56, 'value': 'Back'}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;dd3o4mdtqu7u7ba28tj2mikgk;Blocked Pass;;;;;;;;;;;;;;;;;;347,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;35;0;Ventura County;2100;AMR;1,0
2695502191;348;1;1;35;1;8ijkk62897so5r3bq0wgwx4bu;1;48,4;11,5;2024-06-10T00:38:50.687Z;2024-06-10T00:38:52Z;[{'id': 5074300069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074300073, 'qualifierId': 141, 'value': '37.7'}, {'id': 5074300077, 'qualifierId': 213, 'value': '2.05'}, {'id': 5074300075, 'qualifierId': 212, 'value': '20.1'}, {'id': 5074300071, 'qualifierId': 140, 'value': '39.6'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;37,7;20,1;;2,05;39,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;39,6;37,7;;;;;;;;0;35;1;Portland Timbers II;2101;MC;1,0
2695502201;349;1;1;35;3;8ijkk62897so5r3bq0wgwx4bu;1;39,5;37,7;2024-06-10T00:38:52.143Z;2024-06-10T00:38:55Z;[{'id': 5074300125, 'qualifierId': 140, 'value': '47.5'}, {'id': 5074300129, 'qualifierId': 212, 'value': '28.7'}, {'id': 5074300123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074300127, 'qualifierId': 141, 'value': '78.0'}, {'id': 5074300131, 'qualifierId': 213, 'value': '1.27'}];2vkfc121vxf4n83nluee80k5w;E. Garcés;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;78,0;28,7;;1,27;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;47,5;78,0;;;;;;;;0;35;3;Portland Timbers II;2103;DL;1,0
2695502215;350;1;1;35;6;8ijkk62897so5r3bq0wgwx4bu;1;48,0;79,0;2024-06-10T00:38:55.503Z;2024-06-10T00:38:58Z;[{'id': 5074300197, 'qualifierId': 212, 'value': '13.9'}, {'id': 5074300191, 'qualifierId': 56, 'value': 'Left'}, {'id': 5074300199, 'qualifierId': 213, 'value': '0.78'}, {'id': 5074300195, 'qualifierId': 141, 'value': '93.4'}, {'id': 5074300193, 'qualifierId': 140, 'value': '57.4'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;93,4;13,9;;0,78;57,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;57,4;93,4;;;;;;;;0;35;6;Portland Timbers II;2106;DC;1,0
2695502223;306;45;1;35;9;5ou8b446l1sl8frblkz3xi17g;0;42,6;19,6;2024-06-10T00:38:58.015Z;2024-06-10T00:39:00Z;[{'id': 5074300221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074300257, 'qualifierId': 233, 'value': '351'}, {'id': 5074300223, 'qualifierId': 285}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;dd3o4mdtqu7u7ba28tj2mikgk;Challenge;;;;;;;;;;;;;;;;;;351,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;35;9;Ventura County;2109;AMC;1,0
2695502221;351;3;1;35;9;8ijkk62897so5r3bq0wgwx4bu;1;57,4;80,4;2024-06-10T00:38:58.015Z;2024-06-12T13:58:13Z;[{'id': 5075828167, 'qualifierId': 464}, {'id': 5074300219, 'qualifierId': 286}, {'id': 5074300253, 'qualifierId': 233, 'value': '306'}, {'id': 5074300217, 'qualifierId': 56, 'value': 'Left'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dd3o4mdtqu7u7ba28tj2mikgk;Take On;;;;;;;;;;;;;;;;;;306,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;35;9;Portland Timbers II;2109;DC;1,0
2695502235;352;1;1;35;10;8ijkk62897so5r3bq0wgwx4bu;1;54,7;72,8;2024-06-10T00:38:59.007Z;2024-06-10T00:39:02Z;[{'id': 5074300299, 'qualifierId': 140, 'value': '36.3'}, {'id': 5074300305, 'qualifierId': 213, 'value': '3.60'}, {'id': 5074300297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074300301, 'qualifierId': 141, 'value': '58.7'}, {'id': 5074300303, 'qualifierId': 212, 'value': '21.6'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;58,7;21,6;;3,6;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;36,3;58,7;;;;;;;;0;35;10;Portland Timbers II;2110;DC;1,0
2695502243;353;1;1;35;13;8ijkk62897so5r3bq0wgwx4bu;1;37,8;54,7;2024-06-10T00:39:02.399Z;2024-06-10T00:39:04Z;[{'id': 5074300347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074300351, 'qualifierId': 141, 'value': '34.4'}, {'id': 5074300349, 'qualifierId': 140, 'value': '43.6'}, {'id': 5074300355, 'qualifierId': 213, 'value': '5.13'}, {'id': 5074300353, 'qualifierId': 212, 'value': '15.1'}];2vkfc121vxf4n83nluee80k5w;E. Garcés;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;34,4;15,1;;5,13;43,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;43,6;34,4;;;;;;;;0;35;13;Portland Timbers II;2113;DL;1,0
2695502255;354;1;1;35;15;8ijkk62897so5r3bq0wgwx4bu;0;43,6;34,2;2024-06-10T00:39:04.399Z;2024-06-10T00:39:08Z;[{'id': 5074300407, 'qualifierId': 140, 'value': '92.3'}, {'id': 5074300413, 'qualifierId': 213, 'value': '0.43'}, {'id': 5074300403, 'qualifierId': 155}, {'id': 5074300409, 'qualifierId': 141, 'value': '69.0'}, {'id': 5074300411, 'qualifierId': 212, 'value': '56.3'}, {'id': 5074300415, 'qualifierId': 1}, {'id': 5074300405, 'qualifierId': 56, 'value': 'Center'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;69,0;56,3;;0,43;92,3;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;92,3;69,0;;;;;;;;0;35;15;Portland Timbers II;2115;DR;1,0
2695502263;307;12;1;35;20;5ou8b446l1sl8frblkz3xi17g;1;7,0;28,9;2024-06-10T00:39:09.469Z;2024-06-10T00:39:10Z;[{'id': 5074300453, 'qualifierId': 141, 'value': '24.3'}, {'id': 5074300457, 'qualifierId': 213, 'value': '3.49'}, {'id': 5074300467, 'qualifierId': 167}, {'id': 5074300455, 'qualifierId': 212, 'value': '9.2'}, {'id': 5074300449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074300451, 'qualifierId': 140, 'value': '0.0'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;dd3o4mdtqu7u7ba28tj2mikgk;Clearance;;;;;;;;;;;24,3;9,2;;3,49;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;0,0;24,3;;;;;;;;0;35;20;Ventura County;2120;DR;1,0
2695502265;308;6;1;35;20;5ou8b446l1sl8frblkz3xi17g;0;1,0;26,0;2024-06-10T00:39:09.616Z;2024-06-12T13:58:43Z;[{'id': 5074300469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074300517, 'qualifierId': 233, 'value': '355'}, {'id': 5074300471, 'qualifierId': 73}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;dd3o4mdtqu7u7ba28tj2mikgk;Corner Awarded;;;;;;;;;;;;;;;;;;355,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;35;20;Ventura County;2120;DR;1,0
2695502259;355;6;1;35;20;8ijkk62897so5r3bq0wgwx4bu;1;99,0;74,0;2024-06-10T00:39:09.616Z;2024-06-10T00:39:12Z;[{'id': 5074300481, 'qualifierId': 233, 'value': '308'}, {'id': 5074300461, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074300463, 'qualifierId': 73}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;dd3o4mdtqu7u7ba28tj2mikgk;Corner Awarded;;;;;;;;;;;;;;;;;;308,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;35;20;Portland Timbers II;2120;DR;1,0
2695502381;356;1;1;35;51;8ijkk62897so5r3bq0wgwx4bu;1;99,5;99,5;2024-06-10T00:39:40.591Z;2024-06-10T00:39:42Z;[{'id': 5074301081, 'qualifierId': 56, 'value': 'Left'}, {'id': 5074301085, 'qualifierId': 141, 'value': '93.4'}, {'id': 5074301079, 'qualifierId': 6}, {'id': 5074301087, 'qualifierId': 212, 'value': '14.7'}, {'id': 5074301089, 'qualifierId': 213, 'value': '3.43'}, {'id': 5074301083, 'qualifierId': 140, 'value': '86.1'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;93,4;14,7;;3,43;86,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;86,1;93,4;;;;;;;;0;35;51;Portland Timbers II;2151;MC;1,0
