id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_TeamKit;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypePass;value_DeletedEventType;value_LayOff;value_BlockedPass;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_InSwinger;value_Chipped;value_Cross;value_RightFooted;value_PullBack;value_LeadingToGoal;value_FantasyAssistTeam;value_SmallBoxRight;value_LowCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_NotAssisted;value_Head;value_GoalmouthZ;value_FantasyAssistId;value_GkY;value_FantasyAssistedBy;value_FirstTouch;value_FantasyAssistType;value_RelatedError1Id;value_BigChance;value_RegularPlay;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_GoalmouthY;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_LeadingToAttempt;value_BlockedX;value_BoxLeft;value_LeftFooted;value_LowLeft;value_IndividualPlay;value_BlockedY;value_LowGkIntervention;value_Diving;value_ParriedSafe;value_Hands;value_Left;value_CornerTaken;value_HighGkIntervention;value_Assist;value_BoxCentre;value_Volley;value_FromCorner;value_Assisted;value_RelatedEventId;value_Weak;value_Collected;value_Standing;value_OverArm;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_IntentionalAssist;value_Blocked;value_BoxRight;value_DefBlock;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_Review;value_Shove/Push;value_TakeOnSpace;value_TouchTypeControl;value_SwitchOfPlay;value_OutSwinger;value_ParriedDanger;value_KeeperTouched;value_LowRight;value_FastBreak;value_Stooping;value_NextEventGoalKick;value_GoalKick;value_Low;value_TacticalFoul;value_YellowCard;value_NotVisible;value_Argument;value_ViolentConduct;value_RedCard;value_HitWoodwork;value_HitBar;value_OutOfBoxCentre;value_HighCentre;value_Reaching;value_Right;value_ShirtPull/Holding;value_Minutes;value_High;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Defensive1V1;value_SmallBoxCentre;value_Dissent;value_OutOfBoxDeepLeft;value_HighRight;value_CloseLeftAndHigh;value_BoxDeepLeft;value_OverhitCross;value_HighClaim;value_GkKickFromHands;value_RecklessOffence;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2670724925;600;1;2;55;24;bd0378yx50xpdcgwkt9p9bmz8;1;34,2;48,1;2024-04-10T23:19:17.859Z;2024-04-10T23:19:21Z;[{'id': 4939581603, 'qualifierId': 212, 'value': '17.5'}, {'id': 4939581599, 'qualifierId': 140, 'value': '44.8'}, {'id': 4939581597, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939581601, 'qualifierId': 141, 'value': '67.9'}, {'id': 4939581605, 'qualifierId': 213, 'value': '0.88'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;44,8;17,5;0,88;;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;44,8;67,9;;;;;;;0;0;55;24;New England II;3324;DC;1,0
2670724929;601;1;2;55;27;bd0378yx50xpdcgwkt9p9bmz8;0;43,5;69,9;2024-04-10T23:19:21.123Z;2024-04-10T23:19:22Z;[{'id': 4939581629, 'qualifierId': 141, 'value': '100.0'}, {'id': 4939581631, 'qualifierId': 212, 'value': '21.3'}, {'id': 4939581625, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939581633, 'qualifierId': 213, 'value': '1.54'}, {'id': 4939581627, 'qualifierId': 140, 'value': '44.1'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;44,1;21,3;1,54;;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;44,1;100,0;;;;;;;0;0;55;27;New England II;3327;DMC;1,0
2670724943;531;5;2;55;28;csntc7hucmo21gknxc5y0kc4q;1;55,6;-1,5;2024-04-10T23:19:22.216Z;2024-04-11T00:13:27Z;[{'id': 4939581689, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939581691, 'qualifierId': 347}, {'id': 4939581695, 'qualifierId': 233, 'value': '602'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;c2wdvwdq5763cequ5moia2qs4;Out;;;;;;;;;;;;;;;;;;602,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;55;28;Cincinnati II;3328;Sub;1,0
2670724931;602;5;2;55;28;bd0378yx50xpdcgwkt9p9bmz8;0;44,4;101,5;2024-04-10T23:19:22.216Z;2024-04-10T23:19:27Z;[{'id': 4939581635, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939581637, 'qualifierId': 347}, {'id': 4939581699, 'qualifierId': 233, 'value': '531'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;c2wdvwdq5763cequ5moia2qs4;Out;;;;;;;;;;;;;;;;;;531,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;28;New England II;3328;DMC;1,0
2670724949;532;1;2;55;33;csntc7hucmo21gknxc5y0kc4q;1;55,4;0,0;2024-04-10T23:19:26.917Z;2024-04-10T23:19:28Z;[{'id': 4939581719, 'qualifierId': 141, 'value': '7.7'}, {'id': 4939581721, 'qualifierId': 212, 'value': '6.5'}, {'id': 4939581715, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939581723, 'qualifierId': 213, 'value': '1.62'}, {'id': 4939581713, 'qualifierId': 107}, {'id': 4939581717, 'qualifierId': 140, 'value': '55.1'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;55,1;6,5;1,62;;7,7;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;55,1;7,7;;;;;;;0;0;55;33;Cincinnati II;3333;DR;1,0
2670724955;533;1;2;55;34;csntc7hucmo21gknxc5y0kc4q;1;53,9;9,4;2024-04-10T23:19:27.813Z;2024-04-10T23:19:30Z;[{'id': 4939581777, 'qualifierId': 141, 'value': '2.6'}, {'id': 4939581773, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939581775, 'qualifierId': 140, 'value': '54.2'}, {'id': 4939581779, 'qualifierId': 212, 'value': '4.6'}, {'id': 4939581781, 'qualifierId': 213, 'value': '4.78'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;54,2;4,6;4,78;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;54,2;2,6;;;;;;;0;0;55;34;Cincinnati II;3334;MC;1,0
2670724959;534;50;2;55;37;csntc7hucmo21gknxc5y0kc4q;1;57,7;2,9;2024-04-10T23:19:30.581Z;2024-04-10T23:19:32Z;[{'id': 4939581899, 'qualifierId': 233, 'value': '603'}, {'id': 4939581801, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939581803, 'qualifierId': 286}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;c2wdvwdq5763cequ5moia2qs4;Dispossessed;;;;;;;;;;;;;;;;;;603,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;55;37;Cincinnati II;3337;DR;1,0
2670724971;603;7;2;55;37;bd0378yx50xpdcgwkt9p9bmz8;1;42,3;97,1;2024-04-10T23:19:30.582Z;2024-04-16T21:24:37Z;[{'id': 4939581869, 'qualifierId': 56, 'value': 'Back'}, {'id': 4956910319, 'qualifierId': 385}, {'id': 4939581867, 'qualifierId': 167}, {'id': 4939581885, 'qualifierId': 233, 'value': '534'}, {'id': 4939581871, 'qualifierId': 285}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;c2wdvwdq5763cequ5moia2qs4;Tackle;;;;;;;;;;;;;;;;;;534,0;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;37;New England II;3337;DMC;1,0
2670725005;535;5;2;55;38;csntc7hucmo21gknxc5y0kc4q;1;58,4;-1,4;2024-04-10T23:19:31.891Z;2024-04-11T00:13:28Z;[{'id': 4939582099, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939582115, 'qualifierId': 233, 'value': '604'}, {'id': 4939582101, 'qualifierId': 347}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;c2wdvwdq5763cequ5moia2qs4;Out;;;;;;;;;;;;;;;;;;604,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;55;38;Cincinnati II;3338;DR;1,0
2670724973;604;5;2;55;38;bd0378yx50xpdcgwkt9p9bmz8;0;41,6;101,4;2024-04-10T23:19:31.891Z;2024-04-10T23:19:42Z;[{'id': 4939581879, 'qualifierId': 347}, {'id': 4939582119, 'qualifierId': 233, 'value': '535'}, {'id': 4939581877, 'qualifierId': 56, 'value': 'Back'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;c2wdvwdq5763cequ5moia2qs4;Out;;;;;;;;;;;;;;;;;;535,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;38;New England II;3338;DMC;1,0
2670725013;536;1;2;55;48;csntc7hucmo21gknxc5y0kc4q;1;59,9;0,0;2024-04-10T23:19:41.781Z;2024-04-10T23:19:43Z;[{'id': 4939582149, 'qualifierId': 140, 'value': '71.4'}, {'id': 4939582145, 'qualifierId': 107}, {'id': 4939582151, 'qualifierId': 141, 'value': '14.4'}, {'id': 4939582155, 'qualifierId': 213, 'value': '0.75'}, {'id': 4939582153, 'qualifierId': 212, 'value': '16.4'}, {'id': 4939582147, 'qualifierId': 56, 'value': 'Right'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;71,4;16,4;0,75;;14,4;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;71,4;14,4;;;;;;;0;0;55;48;Cincinnati II;3348;DR;1,0
2670725019;537;1;2;55;48;csntc7hucmo21gknxc5y0kc4q;0;70,6;14,9;2024-04-10T23:19:42.061Z;2024-04-10T23:38:23Z;[{'id': 4939582175, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939582179, 'qualifierId': 141, 'value': '13.4'}, {'id': 4939582181, 'qualifierId': 212, 'value': '8.3'}, {'id': 4939582191, 'qualifierId': 286}, {'id': 4939582185, 'qualifierId': 236}, {'id': 4939582183, 'qualifierId': 213, 'value': '3.27'}, {'id': 4939582187, 'qualifierId': 233, 'value': '605'}, {'id': 4939582177, 'qualifierId': 140, 'value': '62.8'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;62,8;8,3;3,27;;13,4;;;605,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;62,8;13,4;;;;;;;0;0;55;48;Cincinnati II;3348;Sub;1,0
2670725009;605;74;2;55;48;bd0378yx50xpdcgwkt9p9bmz8;1;32,5;92,1;2024-04-10T23:19:42.062Z;2024-04-11T00:14:11Z;[{'id': 4939582125, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939582207, 'qualifierId': 233, 'value': '537'}, {'id': 4939582127, 'qualifierId': 285}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;c2wdvwdq5763cequ5moia2qs4;Blocked Pass;;;;;;;;;;;;;;;;;;537,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;48;New England II;3348;DMC;1,0
2670725023;606;49;2;55;50;bd0378yx50xpdcgwkt9p9bmz8;1;28,0;60,9;2024-04-10T23:19:44.069Z;2024-04-10T23:19:44Z;[];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;c2wdvwdq5763cequ5moia2qs4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;50;New England II;3350;Sub;1,0
2670725039;607;1;2;55;50;bd0378yx50xpdcgwkt9p9bmz8;1;28,0;60,9;2024-04-10T23:19:44.323Z;2024-04-10T23:19:46Z;[{'id': 4939582271, 'qualifierId': 212, 'value': '15.3'}, {'id': 4939582273, 'qualifierId': 213, 'value': '4.60'}, {'id': 4939582265, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939582269, 'qualifierId': 141, 'value': '38.5'}, {'id': 4939582267, 'qualifierId': 140, 'value': '26.3'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;26,3;15,3;4,6;;38,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;26,3;38,5;;;;;;;0;0;55;50;New England II;3350;Sub;1,0
2670725069;608;1;2;55;53;bd0378yx50xpdcgwkt9p9bmz8;1;26,1;36,8;2024-04-10T23:19:46.844Z;2024-04-10T23:19:51Z;[{'id': 4939582407, 'qualifierId': 213, 'value': '0.43'}, {'id': 4939582403, 'qualifierId': 141, 'value': '41.7'}, {'id': 4939582399, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939582401, 'qualifierId': 140, 'value': '33.1'}, {'id': 4939582405, 'qualifierId': 212, 'value': '8.1'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;33,1;8,1;0,43;;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;33,1;41,7;;;;;;;0;0;55;53;New England II;3353;DC;1,0
2670725075;609;50;2;55;57;bd0378yx50xpdcgwkt9p9bmz8;1;32,0;60,1;2024-04-10T23:19:51.144Z;2024-04-10T23:20:16Z;[{'id': 4939582417, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939583167, 'qualifierId': 233, 'value': '538'}, {'id': 4939582419, 'qualifierId': 285}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;c2wdvwdq5763cequ5moia2qs4;Dispossessed;;;;;;;;;;;;;;;;;;538,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;57;New England II;3357;Sub;1,0
2670725085;538;7;2;55;57;csntc7hucmo21gknxc5y0kc4q;1;68,0;39,9;2024-04-10T23:19:51.145Z;2024-04-16T21:25:15Z;[{'id': 4939583145, 'qualifierId': 233, 'value': '609'}, {'id': 4939582473, 'qualifierId': 56, 'value': 'Center'}, {'id': 4956910687, 'qualifierId': 384}, {'id': 4939583143, 'qualifierId': 286}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;c2wdvwdq5763cequ5moia2qs4;Tackle;;;;;;;;;;;;;;;;;;609,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;55;57;Cincinnati II;3357;AML;1,0
2670725079;610;43;2;55;59;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-04-10T23:19:52.543Z;2024-04-10T23:21:26Z;[{'id': 4939582445, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939584979, 'qualifierId': 144, 'value': '61'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;c2wdvwdq5763cequ5moia2qs4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;59;New England II;3359;Sub;1,0
2670725089;539;49;2;55;59;csntc7hucmo21gknxc5y0kc4q;1;65,5;38,2;2024-04-10T23:19:53.253Z;2024-04-10T23:19:53Z;[];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c2wdvwdq5763cequ5moia2qs4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;55;59;Cincinnati II;3359;Sub;1,0
2670725105;540;1;2;56;0;csntc7hucmo21gknxc5y0kc4q;1;65,5;38,2;2024-04-10T23:19:53.445Z;2024-04-10T23:19:55Z;[{'id': 4939582555, 'qualifierId': 213, 'value': '0.69'}, {'id': 4939582549, 'qualifierId': 140, 'value': '72.5'}, {'id': 4939582551, 'qualifierId': 141, 'value': '47.2'}, {'id': 4939582547, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939582553, 'qualifierId': 212, 'value': '9.6'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;72,5;9,6;0,69;;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;72,5;47,2;;;;;;;0;0;56;0;Cincinnati II;3360;Sub;1,0
2670725107;541;1;2;56;1;csntc7hucmo21gknxc5y0kc4q;0;72,5;47,8;2024-04-10T23:19:55.076Z;2024-04-10T23:19:55Z;[{'id': 4939582567, 'qualifierId': 140, 'value': '66.4'}, {'id': 4939582565, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939582573, 'qualifierId': 213, 'value': '2.07'}, {'id': 4939582569, 'qualifierId': 141, 'value': '65.2'}, {'id': 4939582571, 'qualifierId': 212, 'value': '13.5'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;66,4;13,5;2,07;;65,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;66,4;65,2;;;;;;;0;0;56;1;Cincinnati II;3361;Sub;1,0
2670725111;611;49;2;56;2;bd0378yx50xpdcgwkt9p9bmz8;1;33,1;28,1;2024-04-10T23:19:56.084Z;2024-04-10T23:19:56Z;[];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;c2wdvwdq5763cequ5moia2qs4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;56;2;New England II;3362;DMR;1,0
2670725117;612;1;2;56;2;bd0378yx50xpdcgwkt9p9bmz8;1;33,1;28,1;2024-04-10T23:19:56.323Z;2024-04-10T23:19:58Z;[{'id': 4939582615, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939582621, 'qualifierId': 212, 'value': '9.5'}, {'id': 4939582619, 'qualifierId': 141, 'value': '32.8'}, {'id': 4939582623, 'qualifierId': 213, 'value': '0.34'}, {'id': 4939582617, 'qualifierId': 140, 'value': '41.6'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;41,6;9,5;0,34;;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;41,6;32,8;;;;;;;0;0;56;2;New England II;3362;DMR;1,0
2670725143;613;1;2;56;4;bd0378yx50xpdcgwkt9p9bmz8;1;39,1;30,8;2024-04-10T23:19:57.923Z;2024-04-10T23:20:02Z;[{'id': 4939582753, 'qualifierId': 213, 'value': '4.81'}, {'id': 4939582745, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939582749, 'qualifierId': 141, 'value': '9.9'}, {'id': 4939582751, 'qualifierId': 212, 'value': '14.3'}, {'id': 4939582747, 'qualifierId': 140, 'value': '40.4'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;40,4;14,3;4,81;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;40,4;9,9;;;;;;;0;0;56;4;New England II;3364;FW;1,0
2670725153;614;61;2;56;8;bd0378yx50xpdcgwkt9p9bmz8;1;43,9;8,4;2024-04-10T23:20:02.195Z;2024-04-10T23:21:19Z;[{'id': 4939582805, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;c2wdvwdq5763cequ5moia2qs4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;56;8;New England II;3368;DMR;1,0
