id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Captain;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_FlickOn;value_HeadPass;value_OppositeRelatedEventId;value_Left;value_RightFooted;value_Chipped;value_CornerTaken;value_InSwinger;value_Cross;value_Head;value_Defensive;value_Offensive;value_DeletedEventType;value_TouchTypeControl;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_LeftFooted;value_OutSwinger;value_BlockedCross;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_IntendedTackleTarget;value_GoalmouthZ;value_BoxCentre;value_HighCentre;value_BlockedY;value_IndividualPlay;value_BlockedX;value_NotAssisted;value_RegularPlay;value_GoalmouthY;value_MediumGkIntervention;value_ParriedSafe;value_Sliding;value_Hands;value_YellowCard;value_RecklessOffence;value_NotVisible;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Assist;value_LayOff;value_IntentionalAssist;value_RelatedEventId;value_GkY;value_GkX;value_CloseLeft;value_Assisted;value_FirstTouch;value_OutOfBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_Overrun;value_High;value_ShirtPull/Holding;value_HitBar;value_HitWoodwork;value_TouchTypePass;value_Blocked;value_LowRight;value_SwerveLeft;value_DefBlock;value_Shove/Push;value_SwitchOfPlay;value_TakeOnSpace;value_KeeperThrow;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_LowLeft;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_SetPiece;value_Diving;value_ParriedDanger;value_LowGkIntervention;value_OverArm;value_TacticalFoul;value_HighGkIntervention;value_LowCentre;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_AerialFoul;value_InjuredPlayerId;value_Injury;value_Straight;value_DrivenCross;value_LeadingToAttempt;value_RelatedError1Id;value_Reaching;value_HighRight;value_SecondYellow;value_FloatedCross;value_Volley;value_LastLine;value_ThroughBall;value_FromCorner;value_BoxRight;value_Right;value_GkKickFromHands;value_SwerveRight;value_NotRetreating;value_Collected;value_Standing;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HighLeft;value_HitLeftPost;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669670687;577;1;2;55;23;5ou8b446l1sl8frblkz3xi17g;1;29,7;37,1;2024-04-08T00:16:55.009Z;2024-04-08T00:16:58Z;[{'id': 4933948687, 'qualifierId': 141, 'value': '5.3'}, {'id': 4933948683, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933948685, 'qualifierId': 140, 'value': '35.3'}, {'id': 4933948689, 'qualifierId': 212, 'value': '22.4'}, {'id': 4933948691, 'qualifierId': 213, 'value': '4.98'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;22,4;4,98;35,3;;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,3;5,3;;;;;;;;0;55;23;St. Louis City II;3323;MC;1,0
2669670695;578;1;2;55;27;5ou8b446l1sl8frblkz3xi17g;0;38,5;3,1;2024-04-08T00:16:58.259Z;2024-04-08T00:16:59Z;[{'id': 4933948725, 'qualifierId': 141, 'value': '16.4'}, {'id': 4933948723, 'qualifierId': 140, 'value': '64.7'}, {'id': 4933948727, 'qualifierId': 212, 'value': '29.0'}, {'id': 4933948721, 'qualifierId': 56, 'value': 'Right'}, {'id': 4933948731, 'qualifierId': 213, 'value': '0.32'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;29,0;0,32;64,7;;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;64,7;16,4;;;;;;;;0;55;27;St. Louis City II;3327;DR;1,0
2669670717;517;12;2;55;30;dqx48fglv1l96cyrmjdod0xec;1;32,2;84,0;2024-04-08T00:17:02.049Z;2024-04-12T16:21:36Z;[{'id': 4933948849, 'qualifierId': 56, 'value': 'Center'}, {'id': 4941885231, 'qualifierId': 212, 'value': '27.2'}, {'id': 4941885229, 'qualifierId': 141, 'value': '75.8'}, {'id': 4941885227, 'qualifierId': 140, 'value': '57.6'}, {'id': 4941885233, 'qualifierId': 213, 'value': '6.08'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;c1etawep1i094oe5s0skidw5w;Clearance;;;;;;;;;;27,2;6,08;57,6;;75,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;57,6;75,8;;;;;;;;0;55;30;Portland Timbers II;3330;DC;1,0
2669670735;579;1;2;55;31;5ou8b446l1sl8frblkz3xi17g;1;54,0;26,7;2024-04-08T00:17:02.930Z;2024-04-08T00:17:06Z;[{'id': 4933948981, 'qualifierId': 1}, {'id': 4933948973, 'qualifierId': 140, 'value': '86.4'}, {'id': 4933948975, 'qualifierId': 141, 'value': '87.7'}, {'id': 4933948969, 'qualifierId': 196}, {'id': 4933948977, 'qualifierId': 212, 'value': '53.6'}, {'id': 4933948971, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933948967, 'qualifierId': 155}, {'id': 4933948979, 'qualifierId': 213, 'value': '0.88'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;53,6;0,88;86,4;;87,7;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;86,4;87,7;;;;;;;;0;55;31;St. Louis City II;3331;MC;1,0
2669670763;580;1;2;55;38;5ou8b446l1sl8frblkz3xi17g;1;93,4;79,1;2024-04-08T00:17:09.664Z;2024-04-08T00:17:22Z;[{'id': 4933949157, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933949165, 'qualifierId': 213, 'value': '3.39'}, {'id': 4933949163, 'qualifierId': 212, 'value': '15.5'}, {'id': 4933949337, 'qualifierId': 210, 'value': '13'}, {'id': 4933949159, 'qualifierId': 140, 'value': '79.1'}, {'id': 4933949161, 'qualifierId': 141, 'value': '73.5'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;1,0;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;15,5;3,39;79,1;;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;79,1;73,5;;;;;;;;0;55;38;St. Louis City II;3338;ML;1,0
2669670765;581;13;2;55;42;5ou8b446l1sl8frblkz3xi17g;1;77,5;61,8;2024-04-08T00:17:13.602Z;2024-04-12T16:22:08Z;[{'id': 4933949349, 'qualifierId': 103, 'value': '66.7'}, {'id': 4933949341, 'qualifierId': 29}, {'id': 4933949343, 'qualifierId': 55, 'value': '580'}, {'id': 4933949175, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933949173, 'qualifierId': 18}, {'id': 4933949171, 'qualifierId': 22}, {'id': 4933949339, 'qualifierId': 81}, {'id': 4933949355, 'qualifierId': 231, 'value': '51.4'}, {'id': 4933949353, 'qualifierId': 230, 'value': '98.1'}, {'id': 4933949351, 'qualifierId': 215}, {'id': 4933949347, 'qualifierId': 102, 'value': '37.0'}, {'id': 4933949227, 'qualifierId': 20}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;c1etawep1i094oe5s0skidw5w;Miss;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;66,7;;;;1,0;;;1,0;37,0;;;;;;;;;;;;;;;580,0;51,4;98,1;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;37,0;66.7;580,0;8p8xhni028mqjv6kz6fdz850q;;0;55;42;St. Louis City II;3342;DC;1,0
2669670757;518;5;2;55;43;dqx48fglv1l96cyrmjdod0xec;1;-1,2;60,6;2024-04-08T00:17:14.185Z;2024-04-08T00:17:15Z;[{'id': 4933949139, 'qualifierId': 346}, {'id': 4933949193, 'qualifierId': 233, 'value': '582'}, {'id': 4933949137, 'qualifierId': 56, 'value': 'Back'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;c1etawep1i094oe5s0skidw5w;Out;;;;;;;;;;;;;;;;;;;;582,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;55;43;Portland Timbers II;3343;DR;1,0
2669670769;582;5;2;55;43;5ou8b446l1sl8frblkz3xi17g;0;101,2;39,4;2024-04-08T00:17:14.185Z;2024-04-08T00:29:17Z;[{'id': 4933949187, 'qualifierId': 346}, {'id': 4933949185, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933949197, 'qualifierId': 233, 'value': '518'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;c1etawep1i094oe5s0skidw5w;Out;;;;;;;;;;;;;;;;;;;;518,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;55;43;St. Louis City II;3343;DC;1,0
2669671011;519;1;2;56;17;dqx48fglv1l96cyrmjdod0xec;0;5,0;61,4;2024-04-08T00:17:48.650Z;2024-04-08T00:17:52Z;[{'id': 4933950609, 'qualifierId': 141, 'value': '70.5'}, {'id': 4933950603, 'qualifierId': 124}, {'id': 4933950617, 'qualifierId': 74}, {'id': 4933950605, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933950611, 'qualifierId': 212, 'value': '57.3'}, {'id': 4933950615, 'qualifierId': 1}, {'id': 4933950613, 'qualifierId': 213, 'value': '0.11'}, {'id': 4933950607, 'qualifierId': 140, 'value': '59.3'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;57,3;0,11;59,3;;70,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;59,3;70,5;;;;;;;;0;56;17;Portland Timbers II;3377;GK;1,0
2669671031;583;8;2;56;23;5ou8b446l1sl8frblkz3xi17g;1;38,9;23,4;2024-04-08T00:17:54.101Z;2024-04-12T16:22:26Z;[{'id': 4941886755, 'qualifierId': 384}, {'id': 4933950705, 'qualifierId': 56, 'value': 'Back'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;c1etawep1i094oe5s0skidw5w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;56;23;St. Louis City II;3383;DR;1,0
2669671059;584;1;2;56;24;5ou8b446l1sl8frblkz3xi17g;0;43,1;24,4;2024-04-08T00:17:55.632Z;2024-04-08T00:17:58Z;[{'id': 4933950821, 'qualifierId': 213, 'value': '5.78'}, {'id': 4933950815, 'qualifierId': 140, 'value': '73.9'}, {'id': 4933950813, 'qualifierId': 56, 'value': 'Right'}, {'id': 4933950817, 'qualifierId': 141, 'value': '0.0'}, {'id': 4933950811, 'qualifierId': 157}, {'id': 4933950819, 'qualifierId': 212, 'value': '36.9'}, {'id': 4933950823, 'qualifierId': 1}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;36,9;5,78;73,9;;0,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;73,9;0,0;;;;;;;;0;56;24;St. Louis City II;3384;MC;1,0
2669671207;520;5;2;56;27;dqx48fglv1l96cyrmjdod0xec;1;22,8;101,4;2024-04-08T00:17:58.382Z;2024-04-08T00:29:18Z;[{'id': 4933951633, 'qualifierId': 347}, {'id': 4933951631, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933951639, 'qualifierId': 233, 'value': '585'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;c1etawep1i094oe5s0skidw5w;Out;;;;;;;;;;;;;;;;;;;;585,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;56;27;Portland Timbers II;3387;GK;1,0
2669671065;585;5;2;56;27;5ou8b446l1sl8frblkz3xi17g;0;77,2;-1,4;2024-04-08T00:17:58.382Z;2024-04-08T00:18:19Z;[{'id': 4933950849, 'qualifierId': 56, 'value': 'Right'}, {'id': 4933951643, 'qualifierId': 233, 'value': '520'}, {'id': 4933950851, 'qualifierId': 347}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;c1etawep1i094oe5s0skidw5w;Out;;;;;;;;;;;;;;;;;;;;520,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;56;27;St. Louis City II;3387;MC;1,0
2669671229;521;1;2;56;48;dqx48fglv1l96cyrmjdod0xec;1;21,7;100,0;2024-04-08T00:18:19.194Z;2024-04-08T00:18:23Z;[{'id': 4933951735, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933951733, 'qualifierId': 107}, {'id': 4933951743, 'qualifierId': 213, 'value': '5.88'}, {'id': 4933951741, 'qualifierId': 212, 'value': '13.7'}, {'id': 4933951739, 'qualifierId': 141, 'value': '93.5'}, {'id': 4933951737, 'qualifierId': 140, 'value': '33.7'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;13,7;5,88;33,7;;93,5;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;33,7;93,5;;;;;;;;0;56;48;Portland Timbers II;3408;DC;1,0
2669671239;522;44;2;56;50;dqx48fglv1l96cyrmjdod0xec;1;35,5;93,7;2024-04-08T00:18:21.833Z;2024-04-08T00:18:24Z;[{'id': 4933951793, 'qualifierId': 233, 'value': '586'}, {'id': 4933951787, 'qualifierId': 285}, {'id': 4933951785, 'qualifierId': 56, 'value': 'Back'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;c1etawep1i094oe5s0skidw5w;Aerial;;;;;;;;;;;;;;;;;;;;586,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;56;50;Portland Timbers II;3410;FW;1,0
2669671223;586;44;2;56;50;5ou8b446l1sl8frblkz3xi17g;0;64,5;6,3;2024-04-08T00:18:21.834Z;2024-04-08T00:18:25Z;[{'id': 4933951801, 'qualifierId': 233, 'value': '522'}, {'id': 4933951707, 'qualifierId': 286}, {'id': 4933951705, 'qualifierId': 56, 'value': 'Right'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;c1etawep1i094oe5s0skidw5w;Aerial;;;;;;;;;;;;;;;;;;;;522,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;56;50;St. Louis City II;3410;DR;1,0
2669671247;523;1;2;56;51;dqx48fglv1l96cyrmjdod0xec;0;33,7;93,5;2024-04-08T00:18:22.490Z;2024-04-12T18:05:54Z;[{'id': 4933951827, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933951833, 'qualifierId': 212, 'value': '4.0'}, {'id': 4933951835, 'qualifierId': 213, 'value': '4.90'}, {'id': 4933951825, 'qualifierId': 3}, {'id': 4933951829, 'qualifierId': 140, 'value': '34.4'}, {'id': 4933951831, 'qualifierId': 141, 'value': '87.7'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;4,0;4,9;34,4;;87,7;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;34,4;87,7;;;;;;;;0;56;51;Portland Timbers II;3411;FW;1,0
2669671241;587;44;2;56;53;5ou8b446l1sl8frblkz3xi17g;1;63,7;14,7;2024-04-08T00:18:24.506Z;2024-04-08T00:18:27Z;[{'id': 4933951799, 'qualifierId': 286}, {'id': 4933951921, 'qualifierId': 233, 'value': '524'}, {'id': 4933951797, 'qualifierId': 56, 'value': 'Right'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;c1etawep1i094oe5s0skidw5w;Aerial;;;;;;;;;;;;;;;;;;;;524,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;56;53;St. Louis City II;3413;MC;1,0
2669671257;524;44;2;56;53;dqx48fglv1l96cyrmjdod0xec;0;36,3;85,3;2024-04-08T00:18:24.507Z;2024-04-08T00:18:28Z;[{'id': 4933951889, 'qualifierId': 285}, {'id': 4933951887, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933951929, 'qualifierId': 233, 'value': '587'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;c1etawep1i094oe5s0skidw5w;Aerial;;;;;;;;;;;;;;;;;;;;587,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;56;53;Portland Timbers II;3413;FW;1,0
2669671253;588;1;2;56;53;5ou8b446l1sl8frblkz3xi17g;1;61,7;17,1;2024-04-08T00:18:24.803Z;2024-04-08T00:18:26Z;[{'id': 4933951875, 'qualifierId': 141, 'value': '17.1'}, {'id': 4933951873, 'qualifierId': 140, 'value': '53.5'}, {'id': 4933951869, 'qualifierId': 3}, {'id': 4933951877, 'qualifierId': 212, 'value': '8.6'}, {'id': 4933951871, 'qualifierId': 56, 'value': 'Right'}, {'id': 4933951879, 'qualifierId': 213, 'value': '3.14'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;8,6;3,14;53,5;;17,1;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;53,5;17,1;;;;;;;;0;56;53;St. Louis City II;3413;MC;1,0
2669671263;589;1;2;56;55;5ou8b446l1sl8frblkz3xi17g;0;53,9;20,4;2024-04-08T00:18:26.225Z;2024-04-08T00:18:27Z;[{'id': 4933951909, 'qualifierId': 140, 'value': '51.0'}, {'id': 4933951905, 'qualifierId': 157}, {'id': 4933951917, 'qualifierId': 1}, {'id': 4933951911, 'qualifierId': 141, 'value': '60.2'}, {'id': 4933951907, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933951915, 'qualifierId': 213, 'value': '1.68'}, {'id': 4933951913, 'qualifierId': 212, 'value': '27.2'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;27,2;1,68;51,0;;60,2;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;51,0;60,2;;;;;;;;0;56;55;St. Louis City II;3415;DL;1,0
2669671309;525;1;2;57;2;dqx48fglv1l96cyrmjdod0xec;0;62,6;6,4;2024-04-08T00:18:33.378Z;2024-04-08T00:18:35Z;[{'id': 4933952137, 'qualifierId': 1}, {'id': 4933952127, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933952135, 'qualifierId': 213, 'value': '0.48'}, {'id': 4933952133, 'qualifierId': 212, 'value': '38.3'}, {'id': 4933952129, 'qualifierId': 140, 'value': '95.0'}, {'id': 4933952131, 'qualifierId': 141, 'value': '32.4'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;38,3;0,48;95,0;;32,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;95,0;32,4;;;;;;;;0;57;2;Portland Timbers II;3422;MR;1,0
2669671301;590;49;2;57;3;5ou8b446l1sl8frblkz3xi17g;1;2,9;63,6;2024-04-08T00:18:34.599Z;2024-04-08T00:18:34Z;[];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;c1etawep1i094oe5s0skidw5w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;57;3;St. Louis City II;3423;GK;1,0
2669671381;591;1;2;57;10;5ou8b446l1sl8frblkz3xi17g;1;2,1;61,5;2024-04-08T00:18:41.740Z;2024-04-08T00:18:44Z;[{'id': 4933952481, 'qualifierId': 213, 'value': '0.64'}, {'id': 4933952477, 'qualifierId': 141, 'value': '74.5'}, {'id': 4933952475, 'qualifierId': 140, 'value': '13.4'}, {'id': 4933952473, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933952479, 'qualifierId': 212, 'value': '14.8'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;14,8;0,64;13,4;;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;13,4;74,5;;;;;;;;0;57;10;St. Louis City II;3430;GK;1,0
