id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Zone;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_Offensive;value_Defensive;value_Launch;value_FlickOn;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeControl;value_TouchTypeClearance;value_LayOff;value_Overrun;value_OutSwinger;value_Cross;value_LeftFooted;value_Head;value_RightFooted;value_Assist;value_IntentionalAssist;value_SmallBoxCentre;value_RelatedEventId;value_BigChance;value_GkY;value_FirstTouch;value_GkX;value_GoalmouthZ;value_Assisted;value_GoalmouthY;value_RegularPlay;value_CloseHigh;value_TouchTypePass;value_HighGkIntervention;value_KeeperThrow;value_NotVisible;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Right;value_DrivenCross;value_Straight;value_Foul;value_Direct;value_AttemptedTackle;value_Dissent;value_YellowCard;value_FreeKickTaken;value_HitLeftPost;value_LowLeft;value_OutOfBoxCentre;value_HitWoodwork;value_BlockedY;value_BlockedX;value_IndividualPlay;value_LowGkIntervention;value_ParriedDanger;value_Hands;value_Diving;value_HitRightPost;value_TakeOnSpace;value_SmallBoxRight;value_HighRight;value_MediumGkIntervention;value_High;value_Volley;value_NotAssisted;value_Injury;value_InjuredPlayerId;value_HighLeft;value_CloseRight;value_LeadingToAttempt;value_ThroughBall;value_DrinksBreak;value_RefereeDelay;value_ShirtPull/Holding;value_BoxLeft;value_ParriedSafe;value_Stooping;value_MisHit;value_HighClaim;value_GkKickFromHands;value_CloseLeft;value_FromCorner;value_SmallBoxLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Penalty;value_PenaltyTakerId;value_BoxCentre;value_CausingPlayer;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_BlockedCross;value_IncorrectOutOfPlayDecision;value_VideoCoverageLost;value_Shove/Push;value_PullBack;value_Deflection;value_Feet;value_LowCentre;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_FantasyAssistId;value_GkYTimeOfGoal;value_FantasyAssistType;value_KeeperTouched;value_Unchallenged;value_PlayersCaughtOffside;value_Indirect;value_Blocked;value_DefBlock;value_FastBreak;value_SoloRun;value_Handball;value_AerialFoul;value_Standing;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699337999;304;5;1;39;11;iiolvosiuokkrl5iuoxcjo4p;0;96,7;-1,4;2024-07-06T01:45:45.481Z;2024-07-06T01:49:43Z;[{'id': 5095404125, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095404147, 'qualifierId': 233, 'value': '348'}, {'id': 5095404717, 'qualifierId': 347}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;1,0;348,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;39;11;The Town;2351;DC;1,0
2699337993;348;5;1;39;11;ew2zirzye0sw1txr2m33nr25y;1;3,3;101,4;2024-07-06T01:45:45.481Z;2024-07-06T01:46:24Z;[{'id': 5095404143, 'qualifierId': 233, 'value': '304'}, {'id': 5095404093, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095404719, 'qualifierId': 347}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;1,0;304,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;39;11;Colorado Rapids II;2351;MC;1,0
2699338009;349;43;1;39;14;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-06T01:45:48.825Z;2024-07-06T01:45:53Z;[{'id': 5095404193, 'qualifierId': 347, 'value': '0'}, {'id': 5095404191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095404213, 'qualifierId': 144, 'value': '5'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;du7xzt1yjp3rlwivwfni8cob8;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;39;14;Colorado Rapids II;2354;GK;1,0
2699338017;350;1;1;39;17;ew2zirzye0sw1txr2m33nr25y;1;9,9;100,0;2024-07-06T01:45:51.146Z;2024-07-06T01:45:55Z;[{'id': 5095404227, 'qualifierId': 107}, {'id': 5095404233, 'qualifierId': 141, 'value': '83.8'}, {'id': 5095404237, 'qualifierId': 213, 'value': '5.40'}, {'id': 5095404235, 'qualifierId': 212, 'value': '15.3'}, {'id': 5095404229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095404231, 'qualifierId': 140, 'value': '19.1'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;15,3;5,4;19,1;;83,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;19,1;83,8;;;;;;;;0;39;17;Colorado Rapids II;2357;DC;1,0
2699338021;351;1;1;39;21;ew2zirzye0sw1txr2m33nr25y;0;19,9;84,6;2024-07-06T01:45:54.969Z;2024-07-06T01:45:56Z;[{'id': 5095404257, 'qualifierId': 140, 'value': '49.7'}, {'id': 5095404255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095404261, 'qualifierId': 212, 'value': '31.3'}, {'id': 5095404259, 'qualifierId': 141, 'value': '86.6'}, {'id': 5095404263, 'qualifierId': 213, 'value': '0.04'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;31,3;0,04;49,7;;86,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;49,7;86,6;;;;;;;;0;39;21;Colorado Rapids II;2361;MC;1,0
2699338025;305;1;1;39;23;iiolvosiuokkrl5iuoxcjo4p;0;45,6;14,0;2024-07-06T01:45:57.455Z;2024-07-06T01:45:58Z;[{'id': 5095404301, 'qualifierId': 213, 'value': '6.14'}, {'id': 5095404297, 'qualifierId': 141, 'value': '8.9'}, {'id': 5095404295, 'qualifierId': 140, 'value': '69.1'}, {'id': 5095404291, 'qualifierId': 157}, {'id': 5095404299, 'qualifierId': 212, 'value': '24.9'}, {'id': 5095404303, 'qualifierId': 1}, {'id': 5095404293, 'qualifierId': 56, 'value': 'Right'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;24,9;6,14;69,1;;8,9;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;69,1;8,9;;;;;;;;0;39;23;The Town;2363;DL;1,0
2699338073;352;1;1;39;29;ew2zirzye0sw1txr2m33nr25y;1;55,6;83,4;2024-07-06T01:46:03.593Z;2024-07-06T01:46:17Z;[{'id': 5095404577, 'qualifierId': 213, 'value': '0.33'}, {'id': 5095404575, 'qualifierId': 212, 'value': '22.0'}, {'id': 5095404569, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095404573, 'qualifierId': 141, 'value': '94.0'}, {'id': 5095404571, 'qualifierId': 140, 'value': '75.4'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;22,0;0,33;75,4;;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;75,4;94,0;;;;;;;;0;39;29;Colorado Rapids II;2369;MC;1,0
2699338077;353;1;1;39;43;ew2zirzye0sw1txr2m33nr25y;1;80,8;70,5;2024-07-06T01:46:17.305Z;2024-07-06T01:46:18Z;[{'id': 5095404593, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095404601, 'qualifierId': 213, 'value': '1.21'}, {'id': 5095404597, 'qualifierId': 141, 'value': '84.0'}, {'id': 5095404595, 'qualifierId': 140, 'value': '84.1'}, {'id': 5095404599, 'qualifierId': 212, 'value': '9.8'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;9,8;1,21;84,1;;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;84,1;84,0;;;;;;;;0;39;43;Colorado Rapids II;2383;FWL;1,0
2699338085;354;1;1;39;44;ew2zirzye0sw1txr2m33nr25y;1;84,1;84,0;2024-07-06T01:46:18.681Z;2024-07-06T01:46:20Z;[{'id': 5095404645, 'qualifierId': 141, 'value': '81.6'}, {'id': 5095404647, 'qualifierId': 212, 'value': '15.7'}, {'id': 5095404643, 'qualifierId': 140, 'value': '69.2'}, {'id': 5095404649, 'qualifierId': 213, 'value': '3.25'}, {'id': 5095404641, 'qualifierId': 56, 'value': 'Left'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;15,7;3,25;69,2;;81,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;69,2;81,6;;;;;;;;0;39;44;Colorado Rapids II;2384;MC;1,0
2699338089;355;1;1;39;46;ew2zirzye0sw1txr2m33nr25y;1;69,3;81,6;2024-07-06T01:46:20.585Z;2024-07-06T01:46:22Z;[{'id': 5095404673, 'qualifierId': 140, 'value': '77.8'}, {'id': 5095404677, 'qualifierId': 212, 'value': '10.7'}, {'id': 5095404675, 'qualifierId': 141, 'value': '90.4'}, {'id': 5095404671, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095404679, 'qualifierId': 213, 'value': '0.59'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;10,7;0,59;77,8;;90,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;77,8;90,4;;;;;;;;0;39;46;Colorado Rapids II;2386;MC;1,0
2699338101;356;1;1;39;48;ew2zirzye0sw1txr2m33nr25y;1;78,1;90,6;2024-07-06T01:46:22.505Z;2024-07-06T01:46:24Z;[{'id': 5095404743, 'qualifierId': 213, 'value': '5.99'}, {'id': 5095404737, 'qualifierId': 140, 'value': '89.6'}, {'id': 5095404735, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095404741, 'qualifierId': 212, 'value': '12.6'}, {'id': 5095404739, 'qualifierId': 141, 'value': '85.2'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;12,6;5,99;89,6;;85,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;89,6;85,2;;;;;;;;0;39;48;Colorado Rapids II;2388;MC;1,0
2699338103;357;1;1;39;50;ew2zirzye0sw1txr2m33nr25y;0;93,5;82,8;2024-07-06T01:46:24.538Z;2024-07-09T09:14:54Z;[{'id': 5099593179, 'qualifierId': 224}, {'id': 5099593181, 'qualifierId': 72}, {'id': 5095404749, 'qualifierId': 155}, {'id': 5095404759, 'qualifierId': 213, 'value': '4.92'}, {'id': 5095404751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095404753, 'qualifierId': 140, 'value': '94.3'}, {'id': 5095404755, 'qualifierId': 141, 'value': '77.0'}, {'id': 5095404757, 'qualifierId': 212, 'value': '4.0'}, {'id': 5095404747, 'qualifierId': 2}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;4,0;4,92;94,3;;77,0;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;94,3;77,0;;;;;;;;0;39;50;Colorado Rapids II;2390;FWL;1,0
2699338109;306;61;1;39;51;iiolvosiuokkrl5iuoxcjo4p;1;10,3;18,8;2024-07-06T01:46:25.343Z;2024-07-06T01:46:42Z;[{'id': 5095404775, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;du7xzt1yjp3rlwivwfni8cob8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;39;51;The Town;2391;DL;1,0
2699338113;307;6;1;39;52;iiolvosiuokkrl5iuoxcjo4p;0;8,0;20,9;2024-07-06T01:46:26.009Z;2024-07-09T09:15:10Z;[{'id': 5095404833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095404835, 'qualifierId': 73}, {'id': 5095404841, 'qualifierId': 233, 'value': '358'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;du7xzt1yjp3rlwivwfni8cob8;Corner Awarded;;;;;;;;;;;;;;;;;;;358,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;39;52;The Town;2392;DL;1,0
2699338105;358;6;1;39;52;ew2zirzye0sw1txr2m33nr25y;1;92,0;79,1;2024-07-06T01:46:26.009Z;2024-07-06T01:46:29Z;[{'id': 5095404791, 'qualifierId': 73}, {'id': 5095404837, 'qualifierId': 233, 'value': '307'}, {'id': 5095404789, 'qualifierId': 56, 'value': 'Left'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;du7xzt1yjp3rlwivwfni8cob8;Corner Awarded;;;;;;;;;;;;;;;;;;;307,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;39;52;Colorado Rapids II;2392;FWL;1,0
2699338201;359;1;1;40;35;ew2zirzye0sw1txr2m33nr25y;0;99,5;99,5;2024-07-06T01:47:09.385Z;2024-07-09T09:15:13Z;[{'id': 5095405317, 'qualifierId': 6}, {'id': 5095405315, 'qualifierId': 2}, {'id': 5095405329, 'qualifierId': 212, 'value': '32.8'}, {'id': 5095405321, 'qualifierId': 223}, {'id': 5095405331, 'qualifierId': 213, 'value': '4.65'}, {'id': 5095405343, 'qualifierId': 233, 'value': '308'}, {'id': 5095405327, 'qualifierId': 141, 'value': '51.3'}, {'id': 5095405319, 'qualifierId': 155}, {'id': 5095405333, 'qualifierId': 1}, {'id': 5095405325, 'qualifierId': 140, 'value': '97.7'}, {'id': 5095405323, 'qualifierId': 56, 'value': 'Center'}, {'id': 5099593195, 'qualifierId': 20}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;32,8;4,65;97,7;;51,3;;1,0;1,0;;308,0;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;97,7;51,3;;;;;;;;0;40;35;Colorado Rapids II;2435;MC;1,0
2699338205;308;11;1;40;38;iiolvosiuokkrl5iuoxcjo4p;1;3,8;48,2;2024-07-06T01:47:12.078Z;2024-07-09T09:15:18Z;[{'id': 5099593201, 'qualifierId': 378}, {'id': 5095405341, 'qualifierId': 88}, {'id': 5095405339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095405347, 'qualifierId': 233, 'value': '359'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;du7xzt1yjp3rlwivwfni8cob8;Claim;;;;;;;;;;;;;;;;;;;359,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;40;38;The Town;2438;GK;1,0
2699338267;309;1;1;41;0;iiolvosiuokkrl5iuoxcjo4p;0;11,4;50,1;2024-07-06T01:47:34.798Z;2024-07-06T01:47:40Z;[{'id': 5095405635, 'qualifierId': 212, 'value': '54.2'}, {'id': 5095405637, 'qualifierId': 213, 'value': '6.27'}, {'id': 5095405633, 'qualifierId': 141, 'value': '49.3'}, {'id': 5095405627, 'qualifierId': 199}, {'id': 5095405631, 'qualifierId': 140, 'value': '63.0'}, {'id': 5095405639, 'qualifierId': 1}, {'id': 5095405629, 'qualifierId': 56, 'value': 'Center'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;54,2;6,27;63,0;;49,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;63,0;49,3;;;;;;;;0;41;0;The Town;2460;GK;1,0
2699338265;360;44;1;41;5;ew2zirzye0sw1txr2m33nr25y;1;36,6;51,4;2024-07-06T01:47:39.688Z;2024-07-06T01:47:41Z;[{'id': 5095405623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095405647, 'qualifierId': 233, 'value': '310'}, {'id': 5095405625, 'qualifierId': 285}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Aerial;;;;;;;;;;;;;;;;;;;310,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;5;Colorado Rapids II;2465;DC;1,0
2699338269;310;44;1;41;5;iiolvosiuokkrl5iuoxcjo4p;0;63,4;48,6;2024-07-06T01:47:39.689Z;2024-07-06T01:47:41Z;[{'id': 5095405651, 'qualifierId': 233, 'value': '360'}, {'id': 5095405645, 'qualifierId': 286}, {'id': 5095405643, 'qualifierId': 56, 'value': 'Center'}];ajrr99t1qsj4sy5zcx0t5ksgk;K. Stewart-Baynes;;;du7xzt1yjp3rlwivwfni8cob8;Aerial;;;;;;;;;;;;;;;;;;;360,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;41;5;The Town;2465;AML;1,0
2699338277;361;1;1;41;6;ew2zirzye0sw1txr2m33nr25y;1;36,2;52,1;2024-07-06T01:47:39.961Z;2024-07-06T01:47:44Z;[{'id': 5095405693, 'qualifierId': 213, 'value': '0.79'}, {'id': 5095405689, 'qualifierId': 141, 'value': '67.5'}, {'id': 5095405683, 'qualifierId': 3}, {'id': 5095405687, 'qualifierId': 140, 'value': '46.1'}, {'id': 5095405685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095405691, 'qualifierId': 212, 'value': '14.8'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;14,8;0,79;46,1;;67,5;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;46,1;67,5;;;;;;;;0;41;6;Colorado Rapids II;2466;DC;1,0
2699338281;363;4;1;41;9;ew2zirzye0sw1txr2m33nr25y;1;43,3;70,6;2024-07-06T01:47:43.244Z;2024-07-06T01:47:46Z;[{'id': 5095405731, 'qualifierId': 152}, {'id': 5095405735, 'qualifierId': 233, 'value': '311'}, {'id': 5095405727, 'qualifierId': 295}, {'id': 5095405733, 'qualifierId': 286}, {'id': 5095405725, 'qualifierId': 13}, {'id': 5095405729, 'qualifierId': 56, 'value': 'Back'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Foul;;;;;;;;;;;;;;;;;;;311,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;9;Colorado Rapids II;2469;MC;1,0
2699338275;311;4;1;41;9;iiolvosiuokkrl5iuoxcjo4p;0;56,7;29,4;2024-07-06T01:47:43.245Z;2024-07-06T01:49:15Z;[{'id': 5095405705, 'qualifierId': 152}, {'id': 5095405703, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095407169, 'qualifierId': 295}, {'id': 5095405741, 'qualifierId': 233, 'value': '363'}, {'id': 5095405709, 'qualifierId': 285}, {'id': 5095405701, 'qualifierId': 13}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;du7xzt1yjp3rlwivwfni8cob8;Foul;;;;;;;;;;;;;;;;;;;363,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;41;9;The Town;2469;MC;1,0
2699338279;362;43;1;41;10;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-06T01:47:43.945Z;2024-07-06T01:47:46Z;[{'id': 5095405697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095405755, 'qualifierId': 144, 'value': '61'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;10;Colorado Rapids II;2470;MC;1,0
