region,tournament,season,stage,competition,date,time_or_status,home_team,away_team,match_id,home_score,away_score,home_odds,draw_odds,away_odds
252,7,2024-2025,10343,england-championship,"Saturday, Jan 18 2025",N/A,Luton,Preston,1827725,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Jan 18 2025",FT,West Bromwich Albion,Stoke,1827701,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Jan 18 2025",FT,Sheffield United,Norwich,1827699,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Jan 18 2025",FT,Oxford,Blackburn,1827690,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Jan 18 2025",FT,Plymouth,Queens Park Rangers,1827694,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 01 2025",FT,Queens Park Rangers,Sheffield United,1827767,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Bristol City,West Bromwich Albion,1827890,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 01 2025",FT,Luton,Portsmouth,1827771,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Middlesbrough,Plymouth,1827889,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Preston,Queens Park Rangers,1827882,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Stoke,Sheffield Wednesday,1827926,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Blackburn,Millwall,1827873,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Watford,Burnley,1827879,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Oxford,Leeds,1827885,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Norwich,Portsmouth,1827887,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Derby,Luton,1827891,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Stoke,Luton,1827861,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Coventry,West Bromwich Albion,1827892,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Bristol City,Sunderland,1827894,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Sheffield United,Cardiff,1827956,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 18 2025",15:00,Swansea,Hull,1827957,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Cardiff,Oxford,1827958,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Plymouth,Coventry,1827881,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 14 2025",20:00,Hull,Coventry,1827914,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,Sunderland,Swansea,1827945,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,Cardiff,Stoke,1827943,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,Portsmouth,Derby,1827904,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,Queens Park Rangers,Bristol City,1827902,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,Sheffield Wednesday,Oxford,1827900,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,West Bromwich Albion,Watford,1827898,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,Luton,Blackburn,1827910,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",15:00,Millwall,Middlesbrough,1827908,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",12:30,Leeds,Preston,1827912,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 12 2025",12:30,Plymouth,Sheffield United,1827906,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 11 2025",20:00,Burnley,Norwich,1827915,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Apr 09 2025",20:00,Coventry,Portsmouth,1827867,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Apr 09 2025",19:45,Oxford,Queens Park Rangers,1827896,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Apr 09 2025",19:45,Swansea,Plymouth,1827941,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",20:00,Middlesbrough,Leeds,1827852,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Preston,Cardiff,1827940,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Hull,Preston,1827876,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Burnley,Sheffield United,1827878,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,West Bromwich Albion,Derby,1827927,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Middlesbrough,Norwich,1827869,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 29 2024",FT,Watford,Cardiff,1827822,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Sunderland,Queens Park Rangers,1827954,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Sheffield United,Blackburn,1827953,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Portsmouth,Hull,1827951,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Plymouth,Leeds,1827949,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Derby,Stoke,1827948,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Coventry,Middlesbrough,1827946,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Burnley,Millwall,1827944,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Bristol City,Preston,1827942,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Swansea,Oxford,1827937,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,Norwich,Cardiff,1827935,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, May 03 2025",12:30,West Bromwich Albion,Luton,1827931,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Leeds,Bristol City,1827875,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Luton,Coventry,1827872,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Oxford,Sunderland,1827866,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Sunderland,Blackburn,1827928,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Preston,Plymouth,1827863,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Queens Park Rangers,Burnley,1827860,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Sheffield Wednesday,Portsmouth,1827857,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Stoke,Sheffield United,1827854,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Hull,Derby,1827851,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Millwall,Swansea,1827934,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Blackburn,Watford,1827933,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 26 2025",15:00,Cardiff,West Bromwich Albion,1827932,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Luton,Bristol City,1827920,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Leeds,Stoke,1827917,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Millwall,Norwich,1827884,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Queens Park Rangers,Swansea,1827939,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Portsmouth,Watford,1827930,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Apr 21 2025",15:00,Sheffield Wednesday,Middlesbrough,1827929,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Watford,Hull,1827864,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Sheffield United,Millwall,1827858,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 04 2025",FT,Millwall,Bristol City,1827779,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Mar 12 2025",FT,Hull,Oxford,1827831,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 11 2025",FT,Burnley,West Bromwich Albion,1827802,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 11 2025",FT,Sunderland,Preston,1827806,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 11 2025",FT,Norwich,Sheffield Wednesday,1827832,2,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 11 2025",FT,Cardiff,Luton,1827921,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 11 2025",FT,Sheffield United,Bristol City,1827833,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Mar 12 2025",FT,Portsmouth,Plymouth,1827799,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Mar 12 2025",FT,Leeds,Millwall,1827807,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Norwich,Sunderland,1827855,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Mar 12 2025",FT,Watford,Swansea,1827922,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Mar 12 2025",FT,Stoke,Blackburn,1827837,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Mar 14 2025",FT,Bristol City,Norwich,1827834,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Queens Park Rangers,Leeds,1827838,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Millwall,Stoke,1827809,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Plymouth,Derby,1827811,2,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 11 2025",FT,Derby,Coventry,1827801,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 11 2025",FT,Middlesbrough,Queens Park Rangers,1827800,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Mar 09 2025",FT,Portsmouth,Leeds,1827782,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Plymouth,Sheffield Wednesday,1827778,0,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Derby,Blackburn,1827786,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Sheffield United,Preston,1827781,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Swansea,Middlesbrough,1827919,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Sunderland,Cardiff,1827918,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,West Bromwich Albion,Queens Park Rangers,1827803,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Bristol City,Hull,1827792,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Burnley,Luton,1827789,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Coventry,Stoke,1827788,3,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 08 2025",FT,Watford,Millwall,1827780,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Mar 07 2025",FT,Norwich,Oxford,1827784,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 04 2025",N/A,Preston,Swansea,1827916,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 04 2025",FT,Cardiff,Burnley,1827893,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Mar 04 2025",FT,Hull,Plymouth,1827775,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Preston,Portsmouth,1827813,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Oxford,Watford,1827805,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Coventry,Sunderland,1827835,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Apr 02 2025",19:45,Derby,Preston,1827842,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Blackburn,Sheffield Wednesday,1827888,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Apr 08 2025",19:45,Derby,Burnley,1827870,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Bristol City,Watford,1827862,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Swansea,Derby,1827938,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Queens Park Rangers,Cardiff,1827936,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Sheffield Wednesday,Hull,1827883,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Preston,Stoke,1827880,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Plymouth,Norwich,1827877,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Oxford,Sheffield United,1827874,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",15:00,Millwall,Portsmouth,1827871,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",12:30,Luton,Leeds,1827868,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",12:30,Coventry,Burnley,1827865,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Apr 05 2025",12:30,West Bromwich Albion,Sunderland,1827856,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Apr 04 2025",20:00,Blackburn,Middlesbrough,1827859,-,-,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Portsmouth,Blackburn,1827810,-,-,2.35,3.30,3.09
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",N/A,Luton,Middlesbrough,1827836,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Sunderland,Millwall,1827815,-,-,1.71,3.70,5.10
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Stoke,Queens Park Rangers,1827814,-,-,2.40,3.14,3.15
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Burnley,Bristol City,1827841,-,-,1.76,3.52,5.00
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Norwich,West Bromwich Albion,1827821,-,-,2.28,3.38,3.15
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Cardiff,Sheffield Wednesday,1827925,-,-,2.97,3.42,2.36
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Leeds,Swansea,1827886,-,-,1.23,6.05,13.50
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",15:00,Middlesbrough,Oxford,1827844,-,-,1.55,4.30,5.71
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",12:30,Hull,Luton,1827843,-,-,2.11,3.42,3.50
252,7,2024-2025,10343,england-championship,"Saturday, Mar 29 2025",12:30,Watford,Plymouth,1827816,-,-,1.69,3.86,5.00
252,7,2024-2025,10343,england-championship,"Friday, Mar 28 2025",20:00,Sheffield United,Coventry,1827812,-,-,2.00,3.52,3.72
252,7,2024-2025,10343,england-championship,"Sunday, Mar 16 2025",FT,Sheffield Wednesday,Sheffield United,1827839,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,West Bromwich Albion,Hull,1827840,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Swansea,Burnley,1827924,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Mar 15 2025",FT,Blackburn,Cardiff,1827923,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 29 2024",FT,Oxford,Plymouth,1827130,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Aug 09 2024",FT,Preston,Sheffield United,1827726,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 29 2024",FT,Swansea,Luton,1827808,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 02 2024",FT,Preston,Watford,1826881,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,Queens Park Rangers,Hull,1826902,1,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,Sunderland,Derby,1826903,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,Norwich,Leeds,1826879,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,Cardiff,Millwall,1827014,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,West Bromwich Albion,Middlesbrough,1826904,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 02 2024",FT,Stoke,Portsmouth,1826938,6,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 02 2024",FT,Sheffield United,Swansea,1827004,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",FT,Plymouth,Blackburn,1826946,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 02 2024",N/A,Bristol City,Sheffield Wednesday,1826877,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Oct 04 2024",FT,Sunderland,Leeds,1826951,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",FT,Portsmouth,Oxford,1826947,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",FT,Norwich,Hull,1826944,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",N/A,Burnley,Preston,1826940,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",FT,Coventry,Sheffield Wednesday,1826942,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,Luton,Oxford,1826901,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,Coventry,Blackburn,1826900,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 01 2024",FT,Burnley,Plymouth,1826899,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Sep 29 2024",FT,Swansea,Bristol City,1827039,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Watford,Sunderland,1826878,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",N/A,Portsmouth,Sheffield United,1826895,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Hull,Cardiff,1827038,4,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",N/A,Oxford,Burnley,1826891,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Millwall,Preston,1826889,3,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Middlesbrough,Stoke,1826886,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Leeds,Coventry,1826884,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Derby,Norwich,1826882,2,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Blackburn,Queens Park Rangers,1826880,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 28 2024",FT,Sheffield Wednesday,West Bromwich Albion,1826897,3,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Sep 27 2024",FT,Plymouth,Luton,1826893,3,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Sep 22 2024",FT,Preston,Blackburn,1826912,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Coventry,Swansea,1827037,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",FT,Derby,Queens Park Rangers,1826943,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",FT,Sheffield United,Luton,1826949,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 29 2024",FT,Sheffield United,West Bromwich Albion,1827132,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 23 2024",FT,Hull,Burnley,1826983,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 22 2024",FT,Oxford,Derby,1826981,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 22 2024",FT,Leeds,Watford,1826982,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 22 2024",FT,Cardiff,Portsmouth,1827011,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 22 2024",N/A,Sheffield Wednesday,Swansea,1827012,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 22 2024",FT,Queens Park Rangers,Coventry,1826979,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 23 2024",FT,Millwall,Plymouth,1826976,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 23 2024",FT,Luton,Sunderland,1826935,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",FT,Watford,Middlesbrough,1826953,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 23 2024",N/A,Blackburn,West Bromwich Albion,1826936,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Oct 23 2024",FT,Middlesbrough,Sheffield United,1826934,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Oct 25 2024",FT,Portsmouth,Sheffield Wednesday,1826964,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",FT,Coventry,Luton,1826970,3,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",N/A,Bristol City,Leeds,1826974,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",FT,Watford,Blackburn,1827051,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 22 2024",FT,Preston,Norwich,1826980,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Oct 22 2024",FT,Stoke,Bristol City,1826960,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Oct 20 2024",FT,Hull,Sunderland,1826957,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Queens Park Rangers,Portsmouth,1826986,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Sheffield Wednesday,Burnley,1826985,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Stoke,Norwich,1826984,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Blackburn,Swansea,1827009,1,0,N/A,N/A,N/A
